 	se	vieni	alle	sette	ancora	non	è	pronto	</S>
a	0.46624884	0.278608525	0.191858705	0.0048496256	0.00349418375	0.00235127335	0.00453605396	0.001413828265	0.04663897069
n	0.223944512	0.424753735	0.319757601667	0.00779251286667	0.00394687048333	0.00127248151667	0.00189222859333	0.000896751698333	0.01574329688
è	0.0796400251333	0.369163318333	0.532590900556	0.00662345945556	0.00384251239444	0.000907831505557	0.00108752633111	0.000734721349444	0.00540968204
r	0.0273384530111	0.178521814778	0.786350266852	0.00310113151852	0.00159826820148	0.000476755939286	0.00048750408057	0.000300272244148	0.00182546674467
t	0.066290839837	0.087968846926	0.623956784284	0.0184873853728	0.0108110636372	0.0058410411172	0.00542731216372	0.0107126429924	0.170504024756
i	0.0792503458457	0.0631013343087	0.551813490095	0.0341537724576	0.0142618688124	0.00770964885907	0.00725000415457	0.0150858583308	0.227373650319
s	0.0265923135819	0.0697015851029	0.609066030032	0.165135480819	0.0309687708708	0.00412486900636	0.00420348448486	0.0119590891103	0.0782483603063
e	0.00901099537063	0.061474560301	0.428739450011	0.396400293606	0.0522821436236	0.00686166073545	0.00608803416162	0.0108792336034	0.0282636357021
s	0.00302817951254	0.0216198093003	0.26382712667	0.534540944535	0.144847031208	0.00770106214515	0.00615964598721	0.00747690510113	0.0107993315674
i	0.00102878408318	0.00784898845343	0.10854158289	0.528775774845	0.304785493736	0.0203240047817	0.0157516715957	0.00755742783371	0.0053863386558
t	0.00035746960606	0.00288123141781	0.04633756183	0.385241998282	0.510967861245	0.0252171859939	0.0188928090652	0.0066620118779	0.0034418898186
t	0.00169337494702	0.00510246331927	0.20177885081	0.216930616094	0.459514828748	0.012110363598	0.00934740465507	0.0111721857593	0.0823498709395
à	0.00214465368234	0.00706439737309	0.306153396937	0.126087658698	0.293158704583	0.0293588917327	0.0256308593184	0.0261647485864	0.184236663647
a	0.000722160266253	0.00361890459963	0.155252508846	0.0743507918993	0.403113068194	0.148293717244	0.0414765841061	0.0304475205288	0.142724757882
n	0.000240987865778	0.00121458479981	0.0518461182203	0.0307412452998	0.615537456065	0.173592348415	0.0341025523687	0.0369007835096	0.055823919294
k	0.000257546050146	0.0018095153246	0.0288623548118	0.0269905994333	0.535401682022	0.069548528805	0.0237786411229	0.0621428085032	0.251208289765
ò	0.000263065317569	0.0020405362882	0.0221406036039	0.0251707643444	0.264062414007	0.0449565596017	0.046793084041	0.0777194628344	0.516853479922
r	8.80616701097e-05	0.000730413686733	0.0084850895013	0.00958371477147	0.353537281336	0.0531108745339	0.0715462046803	0.109733484278	0.393184850641
a	2.97787802532e-05	0.000255777455778	0.0029813169911	0.00387427384716	0.346727117112	0.104090716178	0.125182848227	0.117038401426	0.29981975088
e	1.02403984211e-05	8.93097229927e-05	0.0010504145077	0.00173316310239	0.132596717037	0.270507488726	0.153087489409	0.149223777142	0.291701383627
n	3.59366196037e-06	4.10091568642e-05	0.000425177409233	0.00062907924213	0.062831965679	0.269734746242	0.111515469803	0.401387359047	0.153431604542
è	1.43935806679e-06	2.61517216214e-05	0.000170432697744	0.00029552155871	0.033721725093	0.104865468081	0.246039693268	0.542565253016	0.072314301514
p	6.1168180023e-07	1.21784543321e-05	6.09287281247e-05	0.000169141101037	0.0141785528977	0.038826072427	0.273471447756	0.636480317672	0.036800731838
r	2.08941160377e-07	5.1730578357e-06	3.79756022516e-05	8.47414318123e-05	0.0073226359659	0.014092643309	0.105624576585	0.810799605891	0.0620324452793
ò	7.4411548779e-08	2.82984316323e-06	3.04207130772e-05	5.64121218708e-05	0.00389884988863	0.00551642256633	0.038536770645	0.72511591863	0.226842315093
n	2.4851737978e-08	9.45775128843e-07	1.03203274057e-05	1.90423128436e-05	0.00143169754621	0.00209310224211	0.0157966269983	0.689093822877	0.291554445031
t	8.647742691e-09	3.76769762714e-07	4.8767394219e-06	1.17342752345e-05	0.00064338812207	0.00157514863737	0.0108625669994	0.711724574292	0.275177328344
o	1.19537455303e-08	2.45001124238e-07	4.11541014063e-06	9.3307884315e-06	0.00032144321169	0.00123541412912	0.00654524459313	0.477874798097	0.514009382781
</S>	1.90548077651e-08	2.10156972119e-07	3.67012922032e-06	4.80578424575e-06	0.000162910977345	0.00067597013956	0.00335390718657	0.294636409049	0.70116209139
