 	il	morto	vuole	pianto	</S>
o	0.7614851	0.1534493665	0.00477989615	0.028408475465	0.05187714115
p	0.760996586667	0.206215648833	0.00518288705	0.00971989999833	0.0178850097967
e	0.557239667222	0.420688592944	0.0117825470167	0.00356749964611	0.0067217239789
s	0.230401737074	0.742104944315	0.0220784066722	0.0023580524287	0.00305689795297
a	0.085313723358	0.852830311438	0.0510196212241	0.0055969762429	0.00523938721099
m	0.033041520386	0.892701053813	0.0606690140747	0.0071990342143	0.00638934830366
m	0.0246882237287	0.902587984604	0.0346608991916	0.0144764978714	0.0235863853346
è	0.0437626769096	0.764908274868	0.0797621505639	0.0490009926238	0.0625659351115
n	0.0369994036699	0.668436438289	0.169459716855	0.0656953298746	0.0594091633705
o	0.0126926914333	0.46432098143	0.328708445618	0.0878733556249	0.106404549457
t	0.00425668286597	0.165607336143	0.625046101873	0.085606716875	0.119483191486
è	0.00143539333019	0.0586901880477	0.847440600624	0.0457069029583	0.0467269468287
l	0.00053840238673	0.0215316432826	0.919186943541	0.0382999359861	0.0204430536096
i	0.00024901770891	0.0084455465792	0.658764856514	0.295122987995	0.0374175612032
g	0.000108368854507	0.00285706732473	0.470193350838	0.463554755998	0.0632864617344
l	0.000297227903039	0.00384351052158	0.386331256946	0.510595891999	0.0989321619115
a	0.00036501085668	0.00415876112019	0.142020994449	0.551405260666	0.302050027304
m	0.000126656077793	0.0013949594534	0.0539727686163	0.520256270222	0.424249375768
m	4.2888145331e-05	0.0004889790498	0.0234975835388	0.528942340074	0.447028191923
è	1.48840508257e-05	0.0001828753917	0.00926341251293	0.373708670025	0.616830117308
n	5.02166523723e-06	6.57668656667e-05	0.00629124167098	0.272177663342	0.721460292436
o	1.81189493908e-06	2.72391418889e-05	0.00467291500699	0.205719007781	0.789579030812
</S>	1.04136413954e-06	1.50244134445e-05	0.0024568414285	0.14155158389	0.855975515406
