 	la	casa	la	costruiscono	i	muratori	</S>
t	0.912005425	0.0330566705	0.00292411445	0.0029378176	0.000958581992	0.0045493706225	0.043567991425
o	0.735642691667	0.240019780167	0.00479655288333	0.00172463906667	0.000605021358667	0.00178100306917	0.015430302525
s	0.421863140556	0.554181073389	0.0148136669611	0.00168204015556	0.000518451326222	0.000868085048057	0.00607356946367
p	0.310428206852	0.527594927796	0.0364527646537	0.0165641585852	0.00610775381541	0.00727155326102	0.0955806306766
ì	0.247860953951	0.538231312599	0.0493247502179	0.0213722917951	0.00798956910514	0.00947959250701	0.125741484692
t	0.133360050984	0.709751157533	0.0798332640726	0.0189458071984	0.00766804736838	0.00482378772234	0.0456178786973
i	0.0614307559947	0.635687939178	0.247751504691	0.0208596200661	0.00808650895613	0.00410932020745	0.0220743985658
t	0.0210824042316	0.413909969726	0.530136991564	0.0170021626887	0.00417105755204	0.00244518951248	0.0112522327219
o	0.00711236483387	0.194990149242	0.756993687188	0.0270728928962	0.00434698161735	0.00265511078083	0.00682877777397
f	0.00243393726529	0.071178550014	0.849267215729	0.0613869506321	0.00671568173912	0.00306852299361	0.00594915135799
a	0.00083811823243	0.024760263838	0.81752021191	0.119223871544	0.014891547913	0.0117708507312	0.0109951945527
b	0.000305457088943	0.00917729087933	0.69617462397	0.240933590515	0.0228218876377	0.0164973420104	0.0140898561842
b	0.0445857243611	0.100324416993	0.479096601323	0.263983456838	0.0225560108792	0.0140676094368	0.0753862247281
r	0.0714466781204	0.221189338998	0.277314343774	0.180602705613	0.0256852122931	0.0261424394789	0.197619278243
i	0.0359817815568	0.165103171433	0.185838344591	0.305516461871	0.036602511431	0.0312047991596	0.239752919414
k	0.0120577968222	0.055445230081	0.10715113163	0.503577333957	0.113326517144	0.0496187323865	0.158823299805
è	0.00403142282732	0.0189255920637	0.0516222339767	0.528225991319	0.174233075715	0.0696651687955	0.153296579935
o	0.00135589218121	0.0067512425501	0.0314745777589	0.393699297106	0.300279275238	0.0919837609318	0.174455989978
n	0.000452476655677	0.00225550182707	0.010875607243	0.309204765702	0.501838035079	0.0840005923106	0.0913730078593
e	0.000152947804726	0.00076998695519	0.003975653521	0.225547005234	0.562454601693	0.159371999437	0.0477278194864
i	5.2903424542e-05	0.00027699287973	0.00155323679367	0.0940943084113	0.560388867231	0.261542143146	0.0820915488288
f	2.04538421473e-05	0.000132229578577	0.00082109376789	0.0654062328038	0.613138635744	0.235871577715	0.0846097396096
a	9.7890224491e-06	8.09668141923e-05	0.00052757069063	0.0446253807179	0.452468571915	0.431667245905	0.0706204898699
b	3.5875431797e-06	3.05299214241e-05	0.000205467863543	0.0153970989226	0.177785551305	0.720374635302	0.0862031566233
b	4.4077236899e-06	9.6579791168e-05	0.00271546258651	0.0368487252075	0.131920034435	0.548872177101	0.279542612208
r	3.48946825633e-05	0.000962004697056	0.0199093795288	0.114908191736	0.149266651478	0.269067044367	0.445851847403
i	4.41074205211e-05	0.00116903857769	0.0229997241976	0.109528990922	0.0995334983593	0.309299921456	0.457424745801
k	1.70465089404e-05	0.000394736081387	0.0076706707373	0.036549618069	0.0350858123864	0.568000740485	0.352281366267
a	6.4011077468e-06	0.000135443401286	0.00256119282587	0.0122063388267	0.0128157546288	0.622712200162	0.349562633089
t	3.56820858227e-06	5.2468537762e-05	0.000862188174957	0.00411813918423	0.0052676499096	0.594638353387	0.395057614363
ò	2.02242976076e-06	2.1379052834e-05	0.000293503375219	0.00145481581474	0.0035503479032	0.777812171129	0.216865763788
r	7.7664373692e-07	7.45988649133e-06	0.000100480718873	0.000661838844913	0.00439993386773	0.880343010376	0.114486483596
i	6.36655262307e-07	1.51408574638e-05	5.68223578577e-05	0.000396810478304	0.00390448142258	0.618594136125	0.377031937865
</S>	7.70112781153e-07	2.63673187319e-05	6.17629864289e-05	0.000266074019152	0.00226154156129	0.336328067063	0.661055393933
