 	vivendo	la	mia	figlia	la	avevo	portata	alla	chiesa	</S>
z	0.826888885	0.068991245	0.0152686426	0.0051950098	0.00817579135	0.00293968745	0.00274320395	0.0016236186425	0.00590611066	0.062267793825
ì	0.815642381667	0.132046458333	0.0174646965333	0.003112696	0.00510075518333	0.00161872385	0.00155881851667	0.000605308859167	0.00199741219967	0.0208527664417
s	0.571708597222	0.386125942778	0.0206772145111	0.0027938208	0.00531371722778	0.00101589370333	0.00395417073889	0.000663437803056	0.000726210839557	0.0070210029139
o	0.258976935741	0.661612934259	0.0603459161704	0.0045624822	0.00538977977593	0.000894631854443	0.0047192492463	0.000697864397685	0.000319427224519	0.00248077894797
n	0.109050728914	0.771838964753	0.10354186539	0.00549582123333	0.00488419795864	0.000782067091481	0.00289631174877	0.000414419275895	0.000160384229506	0.000935253540657
t	0.0455125549713	0.800106774918	0.10669620513	0.0123514032444	0.00978626098621	0.00118585113716	0.00984159558292	0.00253405193863	0.00386902051984	0.00811628924489
a	0.0239484228238	0.700990991639	0.20664323171	0.0234057524148	0.0110962926621	0.00227967967905	0.0120977020943	0.00335632133288	0.00523945763995	0.0109421486483
e	0.00813832384793	0.41731598588	0.44596235057	0.104777954472	0.00905712555403	0.00208977635968	0.00524625347477	0.00138004084229	0.00191543150855	0.00411676531277
k	0.00273249679431	0.151072951627	0.647290416857	0.171063188157	0.020533852518	0.00166912405323	0.00295714426826	0.000570745752097	0.000680723448083	0.00142934911759
i	0.00092054613877	0.0596124618757	0.544932325619	0.340398992719	0.0442155291727	0.00524922601774	0.00318621688942	0.000543735444032	0.000311769209361	0.000629182495863
a	0.00031033942739	0.0228935206186	0.269849516206	0.631422150906	0.0650143763909	0.00716576687258	0.00237777637981	0.000445873349677	0.00015296144412	0.000367720965288
t	0.000112603311263	0.00797122803287	0.123012155402	0.664327836969	0.18075112213	0.0179016038242	0.00467538264327	0.000743053484892	0.00025273637904	0.000252274581763
è	4.63389452277e-05	0.00299246167762	0.0633790058007	0.500582995656	0.36835113071	0.0520824026081	0.0104402722144	0.00141440529496	0.000450878493013	0.000260091460588
r	1.56537623059e-05	0.00108029549254	0.0461508336002	0.303871008552	0.58341823357	0.0524802388694	0.0110411682381	0.00127071711499	0.000477976677671	0.000193803061863
a	1.0062124692e-05	0.000411246607513	0.0310523933667	0.171128722851	0.675321624523	0.0880848176231	0.0297742295794	0.00239046952166	0.00069879220589	0.00112755909562
m	8.14482138613e-06	0.000154504166214	0.0109488811089	0.12132847895	0.709828588174	0.109171299208	0.0422539471931	0.00359590587389	0.00109198186863	0.00161824859854
u	2.78952314084e-06	5.38252419147e-05	0.00391603119297	0.06602857165	0.640783616058	0.234854786403	0.0467604113977	0.0043724440913	0.00171424472288	0.00151327976618
i	1.04677502695e-06	2.04124928716e-05	0.00136073207599	0.0285467062167	0.394667518686	0.491401312134	0.0764925987992	0.00442406276377	0.00152591581096	0.00155968868873
n	8.2930646565e-07	1.09644370572e-05	0.000504760753663	0.0135571198056	0.240762456229	0.648860487378	0.0873883815997	0.00599977788792	0.00194438317365	0.00097085544291
ì	7.19922401217e-07	7.97668758573e-06	0.000250598884554	0.00573197210187	0.13325942041	0.738624139126	0.1117303792	0.00710089296264	0.00275387849122	0.000540049007637
c	4.05973496406e-07	3.94511102858e-06	0.000382825194851	0.00523425180062	0.0900119418033	0.664232856375	0.163615853067	0.0126061989875	0.0589435152637	0.00496825874921
h	8.83020015469e-07	0.000186563570276	0.00929599671828	0.0229956589335	0.150710070601	0.519650702125	0.160390674356	0.0215814103292	0.0791712108546	0.0360169129164
a	1.09496388849e-06	0.000247599263459	0.0120145983039	0.0260385382558	0.1353439141	0.327152163375	0.374037998119	0.0500674717764	0.0294321526515	0.0456645206388
p	5.7805152203e-07	8.35474642812e-05	0.00400779188133	0.00876324037327	0.0497873772667	0.185771820458	0.638647432706	0.0795975605921	0.0128409985838	0.0204996292129
à	1.9331311371e-07	2.78594200676e-05	0.00133839776264	0.00300499118109	0.0206933112889	0.158205533486	0.737220544235	0.0618549635307	0.00934360096127	0.0083105554543
r	6.66729027367e-08	9.31792844153e-06	0.000450209222213	0.00103589584536	0.00797427536297	0.0898960578287	0.849332458078	0.0394586661769	0.00873570682042	0.00310730551143
o	2.55842977122e-08	3.13566630251e-06	0.000152431179804	0.000365445449153	0.00325061265599	0.0403807979429	0.796292562693	0.140588980392	0.0141334534401	0.00483254948048
n	1.01266517707e-08	1.05232604847e-06	5.0982598588e-05	0.000124760137951	0.001163034997	0.028893757981	0.665751300898	0.268436010131	0.0265626428134	0.00901648649349
t	4.28446709023e-09	5.21754365123e-07	5.8115787116e-05	0.000372519338517	0.00274715664233	0.041508411327	0.522956513633	0.251969003377	0.0427219189378	0.137665858498
a	1.00320667967e-08	3.59275009041e-07	6.0539583942e-05	0.000453485082972	0.00321584308378	0.0328232855757	0.376566911211	0.292837417792	0.0946360343126	0.199406109499
s	1.26801942656e-08	1.37755680014e-07	2.03913272307e-05	0.000152668272224	0.00108689352493	0.0134491983252	0.24726070507	0.401304312597	0.217876234771	0.1188494485
t	9.7492307552e-09	8.7025014338e-08	7.64971042357e-06	6.62446161747e-05	0.00049140474231	0.0112682971084	0.14965666969	0.368587854199	0.24872905159	0.221192714833
i	3.37887355851e-08	8.36901037793e-08	3.30138826252e-06	3.64404678249e-05	0.000282384578103	0.0082989266828	0.106210846563	0.287150614733	0.31547393053	0.282543388278
n	4.19730005284e-08	6.19447499264e-08	1.31456436551e-06	1.2555689725e-05	9.63929300343e-05	0.0028801145976	0.0489389878543	0.214119161578	0.556654280177	0.177297066093
a	1.87499445428e-08	4.41549276421e-08	6.9110103517e-07	4.754358725e-06	3.55096083448e-05	0.00107578694253	0.0196859316181	0.180938103859	0.698646230059	0.0996129476977
g	1.26990475476e-08	3.2494514214e-08	4.65182591723e-07	2.085537375e-06	1.45675302483e-05	0.000420213374177	0.0093949968627	0.15858924462	0.744186613353	0.0873917682326
l	1.13394772492e-08	6.30305730713e-08	1.16206985391e-06	7.42320379167e-06	7.84834392161e-05	0.00165399849806	0.00900961694423	0.15789504154	0.555102749451	0.276251422744
