 	mi	si	gonfiò	il	dito	</S>
m	0.070469507	0.395645309	0.049989912	0.0079335403	0.20542836	0.2705333682
u	0.0674855706667	0.530276036333	0.143013090667	0.0566730936333	0.110027208667	0.0925250189667
b	0.0505710368889	0.420114485444	0.362295706889	0.0781311305444	0.0548601932223	0.0340274639222
r	0.0320641101296	0.239175528481	0.390153768963	0.0367740381815	0.140929519407	0.160903021474
i	0.0146612494682	0.096067465827	0.451242489654	0.0630329413938	0.160648439469	0.214347378491
s	0.0095420224144	0.101887114942	0.506177829885	0.175830743798	0.0758165284897	0.130745694164
t	0.00803714105813	0.101967016647	0.413567059962	0.192419777933	0.0431932803966	0.240815661388
ì	0.00291719628604	0.039942817649	0.386894753321	0.300280585978	0.0358160376989	0.234148577796
o	0.000999608645347	0.0150896837497	0.23826349644	0.589407785326	0.062451828233	0.093787595932
d	0.000417708318449	0.00681186588323	0.0997615678133	0.528973575109	0.293993122744	0.0700421679773
à	0.000222434359216	0.00394693796441	0.0487731092711	0.395510701703	0.498871667581	0.0526751426591
t	7.5489019272e-05	0.00143144075147	0.0244829344237	0.371672737234	0.571517449194	0.0308199258864
t	0.000237964376224	0.00182905854382	0.0226143371412	0.241327002411	0.449049106398	0.284942506962
i	0.000291195971978	0.00192162474561	0.0195089163471	0.134484988804	0.389004805466	0.454788435654
l	0.000105550366563	0.000673157936203	0.0068075447157	0.0635644946013	0.580292398489	0.348556798551
o	4.9266947521e-05	0.000283127308734	0.0025458346039	0.0438985098671	0.443541906163	0.509681319517
</S>	3.31006827605e-05	0.000185445464367	0.00129993289995	0.0432272619336	0.262264088081	0.692990159758
