 	voglio	che	Maria	è	di	venire	domani	</S>
t	0.8784692	0.0115947685	0.00284089105	0.003566805275	0.00271070165	0.00347708721	0.01711495286	0.0802255335965
è	0.939557056667	0.0191038805	0.00429710581667	0.00171625720833	0.00125049971667	0.00134938127667	0.00593818504333	0.0267876535632
l	0.911887185556	0.0244369005	0.0494541889389	0.00103189553611	0.00110010597222	0.000643834392223	0.00247128066444	0.0089746684064
o	0.587875447852	0.3200579805	0.0636663284796	0.00737725904537	0.00594952799074	0.00823758176407	0.00228722985481	0.00454865158747
k	0.201295056951	0.691070026833	0.0518882349932	0.0132313863485	0.0195702473302	0.0134103222547	0.00579349411827	0.00374123329582
a	0.0694250889503	0.729545242278	0.0527153143311	0.0589623584495	0.0360027467767	0.0369249024182	0.00960586303942	0.00681848899861
i	0.0236153204034	0.470890954093	0.338625417444	0.0761888018165	0.0308255679256	0.0425589619394	0.00996866567981	0.00732628769954
M	0.0101550211545	0.215962898031	0.480159082481	0.0534984062722	0.117940235975	0.0432580651131	0.0582784572266	0.0207477905998
a	0.00624018181817	0.14026997601	0.21213654155	0.0693959387574	0.148774632325	0.218325831704	0.0724903127422	0.1323665802
r	0.00398459980606	0.09806770867	0.0811387319067	0.0694469945858	0.148120201108	0.322076127235	0.0443029945807	0.232862650067
ì	0.00706763643535	0.0786019525567	0.0566590503022	0.155809666529	0.181911011703	0.293749342412	0.0353769898602	0.190824323356
a	0.00682535950465	0.0365321195049	0.0384227294674	0.440239388843	0.126604379901	0.229753227471	0.0237414442867	0.097881336252
è	0.00227607911982	0.012302207121	0.0454447415225	0.471142706281	0.250103547967	0.100564456324	0.0826192074289	0.035547041184
n	0.00075998172054	0.00422084352733	0.124225311841	0.210892783427	0.458521382656	0.040395053808	0.148694179143	0.0122904596013
a	0.000254438609713	0.00142993959278	0.11809806877	0.0730842546423	0.389324334219	0.294298669136	0.119022076381	0.00448824457377
r	8.58581402377e-05	0.000503328043927	0.0403847429133	0.0286611430474	0.360693051406	0.393718189712	0.161540178794	0.0144135163246
t	0.00116895540275	0.00832783963098	0.0262517938044	0.0447359803491	0.326938986135	0.152184992904	0.164578468265	0.275812980775
i	0.00152969450568	0.010930530488	0.0205407265565	0.0467750960064	0.127202701712	0.366257460635	0.0673037214217	0.359460088592
à	0.00050992260151	0.0036436806741	0.00685511252123	0.0161900878255	0.043962776114	0.433924125655	0.365063983807	0.129850328197
v	0.000169981772308	0.00121458150677	0.00232134788774	0.0058318248565	0.0150692826147	0.14484532507	0.786268461269	0.0442792197657
v	5.68498817514e-05	0.000412094971604	0.00085263913258	0.0096242209335	0.00664477477157	0.0518552327653	0.595748838523	0.334805333289
r	1.91623280351e-05	0.000145423212801	0.00136845648086	0.0321633606445	0.00544107312386	0.0264967349218	0.204950022608	0.729415711096
i	6.71388289637e-06	4.95252586537e-05	0.00149074763202	0.0321170578315	0.00381696505795	0.0224484193073	0.0832538842027	0.856816680365
</S>	3.81152164819e-06	2.51027090069e-05	0.00074639012361	0.0161900703407	0.00200801355397	0.0231627051537	0.0556303696013	0.902233555183
