 	voglio	un	forno	che	vende	rustici	</S>
t	0.8905205	0.021879749	0.00917135125	0.0016084369	0.003885522515	0.013419040325	0.059515300367
è	0.9238643	0.0373203906667	0.0119358669167	0.00063780689	0.00145480407167	0.00489597429167	0.0198908139903
l	0.801556976667	0.161823536889	0.0269008299722	0.00032258278	0.000632553480557	0.00208302698056	0.0066804319301
o	0.456480654622	0.469977972296	0.0613634733241	0.00201399575333	0.00168365186019	0.00507581857685	0.00340441242003
è	0.157658587607	0.619683257432	0.208741534441	0.00273099851778	0.0021193411534	0.00670880295895	0.00235749573001
n	0.0601975382023	0.665002905811	0.268510804814	0.00122002312259	0.000947056811133	0.00327192934298	0.00084974034567
a	0.0242982176874	0.547612908604	0.390404634938	0.0309578221575	0.00349590996371	0.00244136663766	0.00078915106089
f	0.0081884730538	0.240052197535	0.635359178313	0.0909762507192	0.0137634149879	0.00922038881255	0.00244010375363
ù	0.0027884862126	0.113591395512	0.766628072771	0.0864440339064	0.015860704196	0.0119548357708	0.00273252781788
r	0.0010167199542	0.063065636504	0.879261070924	0.0375141371355	0.00953323226533	0.00843042909027	0.00117882012429
n	0.0153071635447	0.0705361118347	0.616604676975	0.0372634912118	0.0203613800884	0.0162844540301	0.22364271176
o	0.0200375499839	0.0670106268116	0.283388512325	0.198689657071	0.0640374600295	0.03690678501	0.329929397253
k	0.00668425377994	0.0226107990272	0.197020194108	0.457193769024	0.12291809001	0.04606672967	0.147506148084
a	0.00222875409096	0.00765018938507	0.097618779036	0.507967533008	0.28137508667	0.0420968762233	0.0610627296947
p	0.000743876996353	0.00257003002769	0.0357400525787	0.443408381003	0.43034162889	0.0543731160744	0.0328228745649
u	0.000249602882584	0.000891212192563	0.0129435790929	0.318912687001	0.57951518963	0.0650180886915	0.0224696125216
l	8.4473784128e-05	0.000330140686521	0.00532184403097	0.147207249	0.628244369877	0.194453296231	0.0243585795072
ì	2.83376487093e-05	0.000118173005507	0.00505870767699	0.0647675354	0.382820016626	0.50344426541	0.0437629488357
r	9.7277009531e-06	6.02428295023e-05	0.0162328658923	0.0242911539667	0.183535343875	0.734402321803	0.0414683172786
ù	3.44904913837e-06	3.67890069008e-05	0.0173734404308	0.0101695945622	0.100427183625	0.831698653934	0.0402908454262
s	1.15418003061e-06	1.25278473369e-05	0.00618794653693	0.0035706867674	0.0394081162083	0.911121644645	0.0396979151421
t	4.43472450687e-07	2.46215170823e-05	0.00426608487231	0.00544596036247	0.0271265307361	0.736453971548	0.226682395047
i	3.02711236896e-07	2.88727616741e-05	0.00359388847077	0.00600409197982	0.020036836912	0.507398600516	0.462937421682
k	1.97853985365e-07	9.8796324647e-06	0.00126174824192	0.00208826869561	0.00793304853733	0.620208066839	0.368498827227
u	1.31732791522e-07	3.89593488157e-06	0.000513380312307	0.00080104891187	0.00374130447911	0.62760047228	0.367339795742
</S>	1.63579770761e-07	2.81604464079e-06	0.000340358996154	0.000450399710935	0.00225876883956	0.50342106114	0.493526447871
