 	volevo	trovare	un	forno	che	fa	un	rustico	buono	</S>
ì	0.9359564	0.00192242545	0.002043044055	0.01271149928	0.0012494337059	0.0030352570215	0.005334816133	0.00467399315815	0.00233353042105	0.0307396939272
s	0.965236166667	0.01248081725	0.00152217498833	0.00487030581333	0.000441589529233	0.00106378421483	0.001789823528	0.00156337739482	0.00078028622155	0.0102517179802
e	0.753920765556	0.232089672417	0.00484905492944	0.00350920290444	0.000274664706411	0.000498097198277	0.000625749693	0.000530756366607	0.000264622126683	0.00343738239707
l	0.365365518519	0.546754224139	0.0652494266431	0.0174924914015	0.000710320408804	0.00186682283276	0.000704822419667	0.000449365187202	0.000192159707894	0.00121480309302
a	0.127274156506	0.72492664138	0.103550552214	0.0351459371338	0.0019450479696	0.00356690127759	0.00154754927322	0.000546083615734	0.000241876529298	0.00125523290767
n	0.0453093284353	0.810680127127	0.0962650090713	0.0367723557113	0.00237902925653	0.00456738809253	0.00195125215774	0.000633380891911	0.000181436684766	0.00126065433922
a	0.0153596810118	0.800434755709	0.141037321357	0.0335760899038	0.00220714518551	0.00422749309751	0.00160238455258	0.000597263980637	0.000135090156589	0.00082274814974
v	0.00523115238927	0.698687485236	0.240879987119	0.0405289219679	0.0032999677285	0.00645746676584	0.00254812158419	0.00149533361021	0.000138307208863	0.000733248999913
r	0.00890343658176	0.485700688412	0.322134915706	0.059597364656	0.0100444344095	0.0226642002553	0.0330508704281	0.0391650576701	0.00215653135962	0.0165824806833
ì	0.0126093289939	0.249166746137	0.466499031902	0.109073318219	0.0137650594698	0.0265474814184	0.044696154976	0.05053885383	0.00290306632987	0.0242009887944
k	0.0067376470113	0.116683110046	0.669415697301	0.129447366073	0.0104572771566	0.0173909181395	0.020247127392	0.0177043252833	0.00117405896329	0.0107424896815
o	0.00229736719777	0.060739069682	0.712939482434	0.167170362024	0.0215092537189	0.0129978013798	0.009973403364	0.00674991387643	0.000685946887763	0.0049373714105
a	0.000779766195257	0.023928800894	0.507047857478	0.334353337341	0.10589838924	0.0143220887933	0.00623979022133	0.00369111924081	0.000475164762588	0.0032636922035
f	0.000317469290419	0.010330123498	0.310053925826	0.487394312447	0.152264201747	0.0270449542644	0.00556619250711	0.0049807698136	0.000371484647529	0.00167657890117
ù	0.00015461056514	0.00561367099933	0.205444636609	0.656182594149	0.0947769835823	0.0288072340881	0.0039330498357	0.00402197344253	0.000338636379176	0.000726577917057
r	5.32316763133e-05	0.00256528929978	0.0912970135363	0.839258971383	0.0440303136274	0.018862990696	0.0020318415119	0.00141446411884	0.000161125440059	0.000324668743686
n	0.0022256814217	0.0147552027666	0.0819595811788	0.602083866461	0.0371372259758	0.0261705968987	0.0226411847373	0.00712552633961	0.0176057928137	0.188295260503
o	0.0029510053599	0.0185963453355	0.0732676620596	0.338958881487	0.156467771992	0.0615252402996	0.0553485199124	0.0111081825132	0.0240176262046	0.257758749168
k	0.000985172225026	0.00633307929383	0.0311926425532	0.317532360496	0.304815920664	0.167839101433	0.0585141183041	0.0095598669044	0.00924754940153	0.0939802006893
a	0.000328718567801	0.00213305049261	0.0124655741844	0.190940472832	0.432956753555	0.252076337144	0.0591693311014	0.00909253786813	0.00520419786718	0.0356330508631
k	0.000110012604387	0.00071867883667	0.00438481058813	0.078536049944	0.440534241185	0.354201282381	0.0697300387005	0.0314883701894	0.00446767935573	0.015828880621
a	3.7669329649e-05	0.000253217211357	0.00175051878938	0.0319385499813	0.331231427062	0.45871705746	0.110096299567	0.0438002800631	0.0113474741852	0.010827519207
n	1.36074701397e-05	9.71677880523e-05	0.00085210661046	0.0152515217604	0.229647034354	0.453630202487	0.154271119856	0.119169850021	0.0171893320617	0.00987803773567
n	6.60455160323e-06	0.000258201194284	0.00332596601749	0.0126305370201	0.147653910118	0.354355960829	0.152588563285	0.200373976674	0.0291579630206	0.0996482932452
i	3.29843203011e-05	0.000352135891428	0.00427798458916	0.0128964380067	0.100587347373	0.24759730361	0.229450427762	0.146206737558	0.0455015113402	0.213097124415
u	4.02538055337e-05	0.000158841254309	0.00156770841872	0.00645778250223	0.0462908844577	0.205547744537	0.398461575921	0.135745374519	0.0450812711134	0.160648586972
n	1.40410132112e-05	5.36698363363e-05	0.000529992882707	0.00292391598874	0.0198252069192	0.137054923179	0.366329691974	0.370798801506	0.0436918460378	0.058777922824
r	5.4186300704e-06	2.42962331788e-05	0.000255526431702	0.00183050048425	0.0131229930731	0.0763642847263	0.186843548658	0.582157620502	0.0513577153459	0.088038082608
ù	1.12193430901e-05	0.00020454031106	0.00119276731057	0.0118077556614	0.0129365480244	0.0659912635754	0.160492430886	0.525918466834	0.0557147934486	0.165730230869
s	1.26649648512e-05	0.00025861955811	0.00142885363299	0.0147280840538	0.0080541210748	0.133614631192	0.315463996962	0.318682954278	0.0704577911495	0.137298336956
t	4.23268357227e-06	9.42464487933e-05	0.000761650940463	0.00847477785127	0.0154058237583	0.150039697064	0.339444095654	0.156410173426	0.0996774720498	0.229687852319
i	1.60988354476e-06	3.95427623078e-05	0.000538737169388	0.00598754374709	0.0168841160461	0.0725540410213	0.314314995218	0.169403334475	0.121477890683	0.29879817744
k	7.33821546587e-07	1.33232105893e-05	0.000180209842629	0.0020209151017	0.00596924679203	0.0339328776738	0.322782431739	0.207418851492	0.218077713561	0.20960367248
o	3.45606847196e-07	4.68421793977e-06	6.2186159043e-05	0.000717348933233	0.00236151773734	0.0198179817246	0.214426715913	0.159833040497	0.422935191187	0.179840977493
k	4.33054289065e-07	1.91761097992e-06	2.3247694381e-05	0.000278121483744	0.000879020134447	0.0074130139082	0.120858754638	0.143830696832	0.600153330396	0.126561487498
a	5.83551049688e-07	1.53185935997e-06	1.4238584927e-05	0.000137296857248	0.000361440603482	0.00303356880273	0.0599126932127	0.127143012277	0.716317343465	0.0930783074993
l	4.20498279229e-07	1.27980602132e-06	1.07136267423e-05	9.5318328416e-05	0.000210631477827	0.00176805280091	0.0390055727376	0.091756830759	0.737479227822	0.129671949166
ù	1.55755098076e-07	4.47665929773e-07	3.8841832341e-06	6.7205675472e-05	0.000137594169276	0.0014172024903	0.0263623422459	0.0697729677197	0.507424652607	0.394813546389
</S>	8.2583362538e-08	2.31118996887e-07	2.05239544705e-06	7.3685672736e-05	0.000111685424638	0.00111360078015	0.020298132123	0.0356582200598	0.312033821303	0.630708488194
