 	le	melanzane	vogliono	girate	</S>
e	0.728446625	0.169607514	0.0090236239	0.011116212645	0.0818060244
m	0.679092241667	0.284176374667	0.0053783378	0.00376605344167	0.0275869930233
a	0.495650763889	0.471199178222	0.0193811495	0.00155485776056	0.0122140766311
r	0.240395371296	0.724206092741	0.0272766408333	0.00100475881352	0.00711717099703
a	0.095862391632	0.885435364247	0.0150025764111	0.00078794614784	0.00291176498568
n	0.0345011044773	0.918253838082	0.038067783937	0.00274621664928	0.00643112352856
g	0.0878813342258	0.750832349361	0.0599295646457	0.0147591023498	0.0865976635095
i	0.106880807242	0.668692589787	0.0410109765486	0.0216451271166	0.161770454503
à	0.0372853933537	0.594559789929	0.247232477183	0.0130359809389	0.107886319068
n	0.0127373279242	0.438899876643	0.498124345728	0.0118748268796	0.0383636167893
e	0.00455013404707	0.284127242748	0.651425515243	0.0320420332932	0.0278550751298
e	0.00152265405012	0.0965058522493	0.836043618414	0.0426046037644	0.0233233068433
t	0.000548744355473	0.0346904574498	0.903677719471	0.0521460972548	0.00893703074777
è	0.000225351248358	0.0136633833999	0.933950319824	0.0481433840849	0.00401756484926
l	8.18376746527e-05	0.0052419431833	0.960308719941	0.0321583963616	0.00220905046309
u	5.60663102176e-05	0.00281643039443	0.693524683314	0.228944448787	0.0746583377344
n	4.32579055212e-05	0.00142766251548	0.355747294438	0.521132849596	0.121648925911
v	3.78999759557e-05	0.000798265775827	0.228269508146	0.632853049865	0.13804126197
o	3.94883913186e-05	0.000630116451942	0.116626556249	0.564184249955	0.318519587323
t	1.68334754395e-05	0.000255022005481	0.0413958907497	0.617188816652	0.341143399108
i	6.56701577983e-06	9.5351786327e-05	0.0144564663999	0.649082388884	0.336359169703
m	4.13726255994e-06	4.61362634423e-05	0.0052152999833	0.603154836295	0.391579556568
m	3.26594005331e-06	2.28807628141e-05	0.0025935961611	0.616651235432	0.380729012189
è	1.76967145444e-06	1.5873779938e-05	0.00190606012037	0.445194421811	0.552881864063
n	6.76925058147e-07	1.31373143127e-05	0.00181426877346	0.258128130604	0.740043788021
e	9.37497389382e-07	1.91375967709e-05	0.00148645860115	0.159778716868	0.838714746007
</S>	1.48098524469e-06	2.88668283854e-05	0.000934027815575	0.120876598434	0.878158998004
