 	se	vuoi	vivere	non	essere	grasso	bisogna	mangiare	poco	</S>
a	0.38920219	0.523201415	0.00656582325	0.00251851215	0.0097893211	0.00742614038	0.004605323175	0.0026337221	0.02144211845	0.0326154485465
t	0.154084579667	0.808248305	0.00790031815	0.00131847745667	0.00432996256667	0.00332315601333	0.00181455592167	0.000897241482333	0.00718570724333	0.0108976861365
e	0.053987290689	0.919322968333	0.01303793655	0.00164476125889	0.00265547315556	0.00202828655444	0.000903236920557	0.000318309431778	0.00243953015444	0.00366219933417
l	0.0218909281963	0.927152709444	0.0405836945167	0.00174885018963	0.00357654168519	0.00214069350148	0.000626569740186	0.000120798092259	0.00091407718148	0.00124517475206
ì	0.0104486402321	0.929062589815	0.0529760481722	0.00069991194321	0.00346032371173	0.00199376292383	0.000482539510062	5.0647761053e-05	0.000403727880493	0.000421867006453
s	0.0040868351107	0.810486229938	0.154295976057	0.00077166739107	0.0125928502539	0.0122012106646	0.00441299853335	0.000113318347651	0.000825435796831	0.000213486259251
i	0.00157479836023	0.603353099979	0.348657705352	0.00620629029702	0.0168301437513	0.0160451285549	0.00586878445112	0.00016037770255	0.00109573178561	0.000207901283084
n	0.000594148920077	0.388013599993	0.564559001784	0.00994324223234	0.0182637409171	0.0128608145183	0.00454631522371	0.000163044204183	0.00086248058187	0.000193587794361
a	0.000233755699026	0.164287811998	0.720230667261	0.0730863975441	0.0245615213057	0.0121434626394	0.00416351584124	0.000200329388061	0.00087399951729	0.000218549884787
z	0.000112524803342	0.061120703666	0.78380563242	0.0948329821814	0.0428459137686	0.0122400710131	0.00372710901375	0.000187409612687	0.000893565029097	0.000234124524929
ì	6.21416254473e-05	0.0246012606887	0.79937073414	0.0859977803938	0.0688893545895	0.016003074671	0.00397293713792	0.000144608284229	0.000756851789699	0.00020126655831
s	2.48556707158e-05	0.0096685940629	0.753154124713	0.0845525692979	0.118739204863	0.0260267982237	0.00650755407931	0.000154598838076	0.000985168976566	0.000186502869437
i	1.02958648053e-05	0.0037900473043	0.572910274904	0.187553205599	0.190670488288	0.0355681307412	0.00761751332644	0.000233700512692	0.00134675115886	0.000299585179812
n	4.0279960471e-06	0.00134453726977	0.301221646635	0.261718248533	0.367533966096	0.0569927182471	0.00873589207548	0.000402049247564	0.00163180431962	0.000415167333271
a	2.02744759437e-06	0.000472338314257	0.137306664545	0.212975932844	0.550505638699	0.0851958194157	0.0101060753585	0.000649686959188	0.00227171133987	0.00051417127109
m	1.41757779812e-06	0.000172018825419	0.057626725015	0.162790584281	0.637743076233	0.123092739805	0.0141089631195	0.000805432919729	0.00295144877996	0.00070762607703
i	7.04934322707e-07	6.32545808063e-05	0.0232314298383	0.0873381927603	0.665800005411	0.197640573268	0.0190399017065	0.00147490707324	0.00444278825999	0.000968253192343
n	4.01855310902e-07	2.45241597354e-05	0.0104911571294	0.0631729855868	0.571711541804	0.294431917756	0.0439816645688	0.00447726925775	0.00873332408666	0.00297522606411
ì	1.68969078967e-07	9.69526044513e-06	0.00473426862647	0.0367167041956	0.525907520601	0.361347642585	0.0547215015229	0.00481735901925	0.00836939656222	0.0033757764147
s	6.26817203223e-08	4.14596352838e-06	0.00267953629549	0.0167052273485	0.552926406867	0.382151990862	0.0381692315076	0.00207626622642	0.00393341345407	0.00135376938157
e	3.05894847741e-08	1.67246853279e-06	0.000998693235163	0.00669816973283	0.386040913622	0.552710096954	0.0474236668359	0.00212956026214	0.00312444941802	0.000872816110523
l	2.26162819247e-08	9.47126287597e-07	0.000432961738388	0.00427966927761	0.197500832541	0.690719332318	0.0926768142786	0.00522879698738	0.00660817450601	0.00255252893684
i	4.69610016416e-08	1.0564658292e-06	0.000234531372796	0.0030831747592	0.12765392018	0.680337210773	0.14837151476	0.0186689979958	0.013561982002	0.00808760497895
p	5.20639082139e-08	9.04349891733e-07	0.000106656327932	0.00193397475307	0.0597306317267	0.657699420258	0.208615498253	0.0371154199986	0.0202376300007	0.014559826993
a	2.66991900713e-08	4.25880812578e-07	4.99260949773e-05	0.00128923827436	0.0304908032422	0.632112356753	0.258782599418	0.0435535913329	0.0213226136669	0.0123984510643
r	2.01234000238e-08	2.76381577526e-07	2.93403658591e-05	0.000782407314787	0.0132936522141	0.539214585584	0.350279719806	0.0480045687776	0.0321365335556	0.0162589247548
ò	9.1249279746e-09	1.36494718842e-07	1.6381806153e-05	0.000511741858262	0.00791531987137	0.378674235195	0.514042993269	0.0482852525925	0.0325632091852	0.0179907230516
n	3.23879686487e-09	5.48175944807e-08	9.733804731e-06	0.000255836946087	0.00556964729046	0.323834085065	0.594518717756	0.0466526445308	0.0211145237284	0.00804475978387
g	3.65511955283e-08	7.56350766694e-07	0.00031967075559	0.00149693462203	0.0349901280968	0.290758948355	0.497845259252	0.0501818121769	0.0323350632428	0.0920714298946
h	1.08255001843e-07	7.86084792223e-06	0.0014843497852	0.00278062854068	0.0481528430323	0.207011111118	0.369832219751	0.0498483673923	0.0378083394143	0.283074219965
ì	9.67235876433e-08	9.49313782364e-06	0.00155641003511	0.00181295960809	0.0205445846641	0.117192516706	0.52593117325	0.0415060157974	0.0295363058048	0.261910484988
z	3.25793889101e-08	3.17601963511e-06	0.000520086241077	0.000652294703897	0.0078893823747	0.0799754022353	0.71763090775	0.0599451569325	0.0294195296016	0.103964068663
i	1.137834857e-08	1.07721269104e-06	0.000174890949692	0.000276653289966	0.0036352493249	0.0606009920784	0.59244352925	0.217575298978	0.0612339065339	0.064058408221
n	4.02882926e-09	3.67412015313e-07	5.8623447484e-05	0.000107110916322	0.00124277235497	0.0268072820928	0.437034726417	0.375768159659	0.102609655511	0.0563712977403
a	1.6026961e-09	1.34989303404e-07	2.0603381748e-05	5.2356979774e-05	0.00044341701499	0.0138775510976	0.345325105472	0.403799569886	0.184136198504	0.0523450822468
f	5.75705857667e-09	9.0988507468e-08	8.44488138267e-06	3.42384487913e-05	0.000177931959663	0.0081437286992	0.231290605157	0.401841429962	0.290032199501	0.0684713554156
à	7.31915479222e-09	6.53774823893e-08	3.48053207756e-06	1.47419497971e-05	0.000134782551221	0.0127349802331	0.216617271719	0.333757073321	0.3665268065	0.0702107958052
i	3.24759099741e-09	4.81959993631e-08	1.47633165252e-06	7.27309369903e-06	0.000103876309507	0.0135937658877	0.175743505906	0.190487671107	0.517888608833	0.102173722602
a	2.2413449658e-09	9.19768164544e-08	1.74701249417e-06	2.25091256663e-05	3.91330939357e-05	0.00483957178923	0.0746182019687	0.101181780369	0.664480536278	0.154816357534
l	1.90223355527e-09	8.17967883848e-08	1.64290891486e-06	2.72554505894e-05	1.91884590786e-05	0.00216360717974	0.0521113476562	0.11101767679	0.710254578759	0.124404579178
ì	1.12944328509e-09	2.81852191949e-08	5.55876287753e-07	9.12240107713e-06	8.90436274287e-06	0.00116420427658	0.0372168108854	0.0913715125967	0.806445859586	0.063783028226
o	3.98970579503e-09	1.43771853232e-07	8.61331795251e-07	3.78059983904e-06	4.45462989762e-06	0.000545819425527	0.0151834820618	0.0355308921989	0.804791863195	0.143938761242
</S>	7.27799939751e-09	2.72934886616e-07	1.43890239763e-06	2.95398786952e-06	4.01716799881e-06	0.000345196737764	0.0097352746809	0.0202315725994	0.718365696598	0.251313615621
