 	questa	casa	la	costruirono	cinquanta	anni	fa	</S>
t	0.79580735	0.016446245	0.008644370175	0.021858146615	0.0048581317225	0.0094555706677	0.0146291071535	0.128301156765
ù	0.908790883333	0.0270426686667	0.00417466084167	0.007487880535	0.0016523784025	0.00317092686303	0.00489548682017	0.0427851707387
t	0.904926614444	0.0707370455556	0.00362727011389	0.00310198669833	0.000610078050833	0.00107491173927	0.00164423263972	0.0142778614876
t	0.736168371481	0.0986210418519	0.0332681072046	0.0649251731661	0.0303857315869	0.00079635780268	0.00978393291291	0.0260512690972
o	0.414207998494	0.367750470617	0.0484271694015	0.0858324502554	0.0404056497523	0.000718396529227	0.0125469950776	0.0301108618824
s	0.163521044998	0.717102143539	0.0514683248005	0.0379142519518	0.0151489348741	0.000260361965409	0.00435981226587	0.0102250977608
p	0.0731845314993	0.701494247846	0.0804116682668	0.0759629466506	0.0234793210247	0.00136564344914	0.0196323398886	0.0244692855369
ì	0.0424250412498	0.698970432615	0.0938311794223	0.0839087915502	0.0251519608749	0.00177023596638	0.0246726492329	0.0292696922956
t	0.0142759329399	0.803893094205	0.107496416474	0.0424300998501	0.012546715825	0.00064115610846	0.00866518144763	0.0100513896152
i	0.00478453757013	0.671191641402	0.281358698825	0.02715027745	0.00809410794167	0.000274380772487	0.00334238673921	0.00380398067173
t	0.00159909616948	0.404971513801	0.564450786275	0.0222390179833	0.00377931154722	0.000145390477662	0.0012631066364	0.00155179278391
o	0.000535239846427	0.2086894566	0.758880008758	0.0268111973278	0.00318955648241	0.000176635212721	0.000722764445467	0.000995118621303
f	0.000179814743209	0.0922234372	0.851785059586	0.0485477691093	0.00542624222747	0.000194814516907	0.000736549695156	0.000906247023768
a	6.04298018363e-05	0.0354757059	0.870006519862	0.0810840563698	0.00862597574249	0.00110648375164	0.00209773477839	0.00154303285792
b	2.05195970154e-05	0.0154739156333	0.757871376621	0.20843768879	0.0114688609142	0.00143153103721	0.00323510435946	0.00206100328597
b	0.0180381281417	0.118520965044	0.473742068874	0.330527296263	0.0183253436381	0.00082192719907	0.0103624018865	0.0296619261953
r	0.0250454533806	0.205465398348	0.249663216291	0.352810345421	0.0322493102127	0.00201985709969	0.0265270806288	0.106219408732
i	0.00935388549353	0.122141009349	0.175277722097	0.491847028474	0.0403197560709	0.0113786458999	0.0276445355429	0.122037442244
k	0.00312199582301	0.0410795032297	0.122668125366	0.568503049491	0.11412916069	0.0192588836333	0.0567564338476	0.0744828624147
è	0.00104081823691	0.0138555453232	0.070720522122	0.64585038983	0.15049701023	0.0131622793111	0.0634646511492	0.0414087971382
t	0.000346951276203	0.0047664826064	0.037660791374	0.79372209661	0.118956680077	0.0049954002237	0.0235895203497	0.0159620539461
s	0.000116931168561	0.00514095966747	0.0388516047913	0.783074232203	0.104093267692	0.00301835876123	0.0199919835499	0.0457126705487
a	4.0296145717e-05	0.00525905145382	0.0346940424971	0.714151124068	0.152450463564	0.00705634992041	0.0212645655166	0.0650841358496
n	1.34790567013e-05	0.00175867011527	0.013278201199	0.575953248023	0.338206677855	0.0085006978068	0.0242937168389	0.0379953076165
o	4.50116521643e-06	0.000590736398357	0.00529920466633	0.359915569341	0.553020229285	0.0255222397689	0.0300434869463	0.0256040292055
p	1.51965779514e-06	0.000199077917652	0.00204688211544	0.185669641447	0.721708889762	0.0310001100563	0.0389119396488	0.0204619687352
e	5.22977581247e-07	6.9230106584e-05	0.00079406858848	0.0882921708157	0.814437606587	0.0364108701521	0.0444116772163	0.0155838817451
t	1.90458133949e-07	2.63654357947e-05	0.000356189390827	0.0429283916052	0.853579055529	0.0387200376507	0.0517321964054	0.0126576067484
t	9.3072162983e-08	1.52721494316e-05	0.00135783140161	0.0450748298684	0.777396085176	0.0165393372502	0.0625484738018	0.0970681069161
ì	4.5561919261e-08	1.04869369605e-05	0.0019025564672	0.0541860499561	0.752794365059	0.00852263065007	0.0474233612673	0.135160492305
n	1.63219564203e-08	3.74823886683e-06	0.000879097865733	0.0341538913187	0.859832101686	0.00504075478336	0.0379205087558	0.0621698571017
t	6.60468577343e-09	8.02035368561e-06	0.00157152066524	0.0253118161062	0.804163233895	0.00819424236112	0.0445548122519	0.116196355367
