 	se	aveva	vestito	la	figlia	l	avessi	portato	alla	chiesa	</S>
a	0.41656221	0.462269535	0.0374232825	0.0113379955	0.0083250826	0.00513544798	0.002129428335	0.00350174691	0.0017869419861	0.00768763314675	0.0438406939835
n	0.203095026667	0.679875745	0.0754482991667	0.0131973418333	0.00340150293333	0.00311988174667	0.00142149790167	0.00242295714333	0.000699835112767	0.00264095197342	0.0146769701302
ì	0.0829595990223	0.752517431667	0.132728846389	0.0158729592778	0.00251061854444	0.00307952331556	0.00165335000056	0.00218715338111	0.000378311014256	0.00103644208781	0.0050757795034
c	0.0526902281408	0.676724960556	0.207560205463	0.0406825300926	0.00361394541481	0.00883950657185	0.00331116896685	0.00290541236037	0.000437058298085	0.00105419636594	0.0021807459478
h	0.0740305477136	0.583359636852	0.213905328488	0.0541003343642	0.0081477814716	0.014605605524	0.00462368215562	0.00998786568679	0.00656098864269	0.00309794818865	0.0275802434493
e	0.0567771325432	0.401938217051	0.419538216163	0.0415533691214	0.00851934232387	0.00982177655467	0.00285121252354	0.0114389220956	0.00852281221423	0.00318825699288	0.0358507223731
n	0.0189819097464	0.138547193117	0.738072748721	0.0716623563738	0.00440957187462	0.00442289769822	0.00108952051285	0.00627087803187	0.00325202159141	0.00114396023763	0.0121469300477
d	0.00837934827547	0.052683396039	0.734662709574	0.141973995458	0.00694392155821	0.00856359603274	0.00226654453762	0.0171967624773	0.00981482271714	0.00451399672254	0.0130009230492
ì	0.00482814016782	0.0208890629397	0.603566736525	0.296522565153	0.00931481985274	0.0103313908442	0.00275336227921	0.0209452854924	0.0118642966324	0.00563267653751	0.0133516833364
s	0.00162025156394	0.00715601441323	0.482327572175	0.458262925051	0.0121157976176	0.00864981244807	0.0015596358264	0.0155184594975	0.0057875562708	0.00222209650917	0.00477990273213
o	0.00054545742798	0.00250737801741	0.302534554058	0.550078435017	0.0962989838725	0.0243067241494	0.00401026524213	0.0127381547658	0.0038016001036	0.00112265095972	0.00205578895404
n	0.000182373839043	0.000846892641137	0.141145860019	0.643772725006	0.152675951291	0.0421890240498	0.00573540884738	0.00941195985527	0.00235662871453	0.000631339509907	0.00105179505135
t	0.000212272101398	0.00132493247605	0.111228008673	0.631585985002	0.139498177097	0.0445988823499	0.00474637771579	0.0161910772851	0.00552287257151	0.0119879169366	0.0331035033405
a	0.000222222653573	0.00147718311825	0.0773984425577	0.529250138334	0.225225099032	0.07093988245	0.00863482257193	0.018468378595	0.00671883405717	0.0165267368789	0.0451382844468
i	7.42154934627e-05	0.000493052901533	0.0275192188526	0.336763430111	0.415430643011	0.156463850817	0.0251447708573	0.0115970430317	0.00340911191906	0.00646389071163	0.0166407776489
k	2.52072583192e-05	0.000166319770894	0.0095640700842	0.156869584037	0.477762874337	0.288171146939	0.0429139089524	0.0138622663439	0.00213756857302	0.00258242612254	0.00594461903297
i	8.98013233307e-06	5.78408258647e-05	0.00355623799807	0.0956945613457	0.387865818112	0.364627592313	0.122307652317	0.0191024427813	0.00273731055767	0.00157726694085	0.00246430102766
a	3.13986871569e-06	1.99967226482e-05	0.00126921825936	0.0409584615152	0.326002619371	0.388807717438	0.221231877439	0.0173049679271	0.00228692837256	0.00089422218695	0.00122089910922
t	1.35857107323e-06	7.58996517607e-06	0.00049562702312	0.0152644617384	0.21600854979	0.392306232479	0.335716225813	0.0331911569757	0.00477040817752	0.00154170473565	0.00069673260974
è	7.9769925441e-07	3.48251995869e-06	0.000238133559707	0.00654906437947	0.0948845615967	0.257262499493	0.564192208604	0.0676804623252	0.00647050485917	0.00235332024522	0.000364984583247
r	3.27073728137e-07	1.2645572829e-06	9.40766919023e-05	0.00411969075982	0.0461511821989	0.138623075164	0.659306836201	0.133207144108	0.00775429075306	0.0100696144151	0.000672494534416
a	1.40177472712e-07	4.859903743e-07	4.58767539674e-05	0.00295079620661	0.0250589193996	0.109016451055	0.476801678734	0.319505294703	0.0512991979177	0.0135506783717	0.00177050447814
i	5.5166073804e-08	2.04257826967e-07	2.19648575225e-05	0.0010980995822	0.0137349709999	0.0732511863517	0.345170299578	0.484391948234	0.0730360493059	0.0072836170239	0.00201163719271
n	3.3734864168e-08	1.52439527856e-07	1.21128773742e-05	0.000449159034067	0.00921665576663	0.0647947087839	0.393793359859	0.467577682745	0.0551292754353	0.0075663443413	0.00146050889757
ì	3.1534818056e-08	1.40803696619e-07	9.11450595807e-06	0.000261951664689	0.00595381505554	0.0442916682613	0.358187239953	0.534861884248	0.0433575024784	0.0120659937804	0.00101063064252
c	5.37580080187e-08	6.89766705397e-08	5.09249105269e-06	0.000193252594896	0.00422517625185	0.0193080944204	0.275538919984	0.570731071416	0.0325092741595	0.0943350422601	0.00315392292417
h	6.60533413396e-08	6.4930724118e-07	3.46651545842e-05	0.00321037086497	0.0137015907506	0.0273400968068	0.303277033328	0.459966857139	0.0501478510532	0.11979808042	0.0225227233081
a	3.39137291132e-08	8.43336678393e-07	4.38337514614e-05	0.00416008650066	0.0154475963955	0.0269594031536	0.224942859109	0.46364813238	0.184060765018	0.0463668604733	0.0343696027694
p	1.33392354477e-08	2.96378787014e-07	1.52679934778e-05	0.00138991350157	0.00523400414717	0.00948221960253	0.091566277703	0.52392817746	0.314003195006	0.0314494021578	0.0229312825898
à	4.91608255923e-09	9.96547371547e-08	5.1203115066e-06	0.000466163786677	0.00186684624239	0.00372816775751	0.0483893955677	0.612217649153	0.245416345002	0.0751074920526	0.0128027671966
r	2.78236628641e-09	3.44443904182e-08	1.7689621522e-06	0.000159610046126	0.000700565628797	0.00144348280917	0.0196473713892	0.690822696384	0.170560338334	0.109720324018	0.00694384446553
o	1.77707326547e-09	1.30095639061e-08	6.48167994067e-07	5.50588813753e-05	0.000267978273366	0.000576894289057	0.00832793176973	0.510705138795	0.289607709445	0.162850784673	0.0276078718885
n	6.7002953849e-10	5.33100579203e-09	2.40007424922e-07	1.85520680164e-05	9.62170148887e-05	0.000218114943686	0.00411180079658	0.240408144598	0.422601859815	0.281479414891	0.0510656726295
t	3.42118256163e-10	2.91912998734e-09	1.03708333541e-07	1.23731989968e-05	0.000198899516296	0.000666055042562	0.00628087236553	0.142230399866	0.384394576605	0.27406495163	0.192151782877
a	3.38056048721e-10	3.37595489578e-09	1.02394592847e-07	1.03442936023e-05	0.000228986533799	0.000797639715287	0.00575690066718	0.0897626789553	0.270550682202	0.34168075721	0.291211884292
s	7.22200682907e-10	2.72477353193e-09	8.7265990949e-08	3.6043966441e-06	7.7696322233e-05	0.000270228270529	0.00200514456773	0.0375336592184	0.176648009067	0.585911885737	0.197549656097
t	1.36117252764e-09	1.95095574398e-09	4.24935263163e-08	1.44184388137e-06	3.11000596777e-05	0.000112622958843	0.00101311413258	0.0159355836395	0.127471681356	0.589829745246	0.265604660032
i	1.68091607588e-09	3.11538968133e-09	5.43644227721e-08	6.40578167123e-07	1.46727534392e-05	5.69986533477e-05	0.000606816593093	0.00850989307983	0.0861214727853	0.557682298415	0.347007140011
n	2.54454222529e-09	4.78584209378e-09	1.28850902257e-07	4.53573402374e-07	5.44257475973e-06	2.04090341159e-05	0.000215465398931	0.00335514610994	0.0465205979284	0.712385219472	0.237497110004
a	2.43417179176e-09	6.20499226459e-09	1.41225167419e-07	4.41024220791e-07	2.75931498658e-06	8.9788405053e-06	8.56259213103e-05	0.00157295291998	0.0351989446428	0.820369826491	0.142760283335
g	5.25641444725e-09	6.5809438882e-09	1.32509022473e-07	5.66950460264e-07	2.14460499553e-06	5.3114764351e-06	4.57280231034e-05	0.000977293753327	0.0314123942143	0.811846675497	0.155709737778
l	6.43101398242e-09	5.2806710294e-09	1.44389092824e-07	1.30079678675e-06	8.66652099851e-06	3.63255962117e-05	0.000519711231034	0.00345567003111	0.0662161667381	0.587859368499	0.341902679259
i	8.07195218275e-08	1.60341804098e-08	5.68206266275e-07	1.36593167558e-06	1.05750872328e-05	4.67899971706e-05	0.000673353627011	0.0042991001237	0.070211935246	0.518977766166	0.405778479753
s	1.05273230256e-07	1.85910028933e-08	6.80427903758e-07	7.6381419186e-07	4.43522184427e-06	1.95099043235e-05	0.000254139818004	0.00157141170123	0.026024090582	0.621204022055	0.350920819918
ì	3.55255599653e-08	6.69371455443e-09	2.75514242919e-07	4.11758227287e-07	1.98909964476e-06	9.09363222117e-06	0.000104781939635	0.00059501164741	0.0102291889173	0.693503874018	0.295555349973
