 	se	vieni	a	casa	ogni	sabato	</S>
a	0.60682856	0.188081625	0.082165673	0.0137455915	0.0047816885	0.02511584275	0.07928105945
n	0.365700116333	0.308413115	0.251074397667	0.0303308898333	0.002661679	0.0139631010833	0.02785670745
è	0.129935841778	0.399368145	0.410211005889	0.0359699866111	0.00262317663333	0.0115592404944	0.0103325655167
r	0.047724632026	0.363568555	0.528262021963	0.0469697068704	0.00204914639111	0.00760308629813	0.0038228590489
t	0.0659413321087	0.212952298333	0.479962050654	0.0523991099568	0.0073708488437	0.0112474044327	0.17012699186
i	0.0710470199496	0.106322362444	0.472305993551	0.0694358876523	0.0106826977146	0.0121116335776	0.25809438062
è	0.0237578686099	0.0498899578147	0.468331414517	0.303554982551	0.0159010636715	0.0182762286259	0.120288410473
s	0.00796122017663	0.0222814613716	0.251604088172	0.63912176085	0.0163951603905	0.020830429542	0.041805807871
s	0.0148711613189	0.0388588665572	0.197870426057	0.569843720283	0.0168947326302	0.016023060514	0.14563799007
u	0.0171711249986	0.0439343954224	0.151973757352	0.448026630094	0.0955942075434	0.0194198521713	0.223879993357
k	0.0057260457882	0.0146996686875	0.054124850984	0.588280213365	0.169761692514	0.0291701467238	0.138237326786
u	0.00190989746487	0.00494525033583	0.018801102318	0.438374273455	0.433268620838	0.0320957639079	0.0706050194287
à	0.000637752056066	0.00167105068121	0.00634189813433	0.151199393352	0.528715470279	0.282970138303	0.0284642573429
i	0.000215449447998	0.000584999483003	0.00215812691978	0.0530825346507	0.33755174676	0.496340556101	0.110066588481
s	7.46936067293e-05	0.000231116085334	0.00077531937426	0.0212635612169	0.216467280587	0.6227602187	0.138427805427
à	2.49859098598e-05	8.80490484447e-05	0.00027401916342	0.00859742270163	0.0854406791957	0.857625339567	0.0479494955757
m	8.39158696709e-06	3.16215949992e-05	9.27712966833e-05	0.00292719933988	0.0331089879986	0.946947846522	0.0168832053252
b	2.95695524952e-06	8.90609448507e-05	0.000410118866771	0.00286205572329	0.0153282652662	0.967273592174	0.0140339740751
a	1.84266168317e-06	0.000113055685784	0.000519678957924	0.00287815023443	0.00896356493873	0.717444790725	0.270078921358
</S>	1.96750554158e-06	6.3825279142e-05	0.000265626282462	0.00155976190721	0.00467251474437	0.472016570362	0.521419745679
