 	il	cibo	vuole	mangiato	appena	lo	cucini	</S>
o	0.590619935	0.32406474	0.01226155935	0.0023926273	0.0103104091	0.000888360535	0.01577771998	0.043684655
m	0.592382551667	0.35310767	0.0274557667833	0.00187176616667	0.00472924466667	0.000404438221667	0.00529541795533	0.01475319185
a	0.468382567222	0.440580303333	0.0767137805944	0.00260598898889	0.00438060395556	0.000290666303889	0.00181855900711	0.00522756033333
r	0.186434343074	0.628796367778	0.174577153531	0.00297842482963	0.00430883051852	0.000198259887963	0.00067464392737	0.00203195859644
ì	0.087378758358	0.664910032593	0.24078943451	0.00219690227654	0.00355656367284	0.000111959172654	0.00032053934079	0.000735820340813
o	0.0471169968193	0.641704154198	0.294294364837	0.00975499325885	0.00625916469095	0.000124094020885	0.00021374107693	0.000532511003604
e	0.0158357789298	0.426789334733	0.491230054946	0.0559842094196	0.00909912556365	0.000223622756962	0.000183202785643	0.000654686034535
t	0.00535347364993	0.166043083911	0.726813671649	0.0905234598065	0.00987586952122	0.000593347138987	0.000263768338548	0.000533323408178
è	0.00191702291331	0.0609412749703	0.796042703883	0.108682569936	0.0300311615071	0.000913056779662	0.00101656940618	0.000455630066059
l	0.000830303651103	0.0259705859901	0.800455181294	0.114270616645	0.055510317169	0.000953002293221	0.00161827466873	0.000391725668686
i	0.000428909530368	0.0112637335967	0.553708633765	0.315260992215	0.107976955723	0.00640246506441	0.00166840982291	0.00328992066956
f	0.000185090820606	0.00400492629223	0.198124748588	0.644594287405	0.131265140574	0.0128470796881	0.0034293176743	0.00554942235652
a	6.43991060187e-05	0.00138045822574	0.073415167996	0.638366325802	0.194999535525	0.0587150795627	0.0136144073914	0.0194446429188
m	2.43646001396e-05	0.000491587365913	0.025253367432	0.534148101934	0.297056321842	0.0957602898542	0.0197182171305	0.0275477643063
è	8.52947394653e-06	0.000212517762304	0.00959767287733	0.406985928978	0.475001173947	0.0720832232847	0.0161063637102	0.0200046047688
n	3.01083515518e-06	0.000109075992468	0.00403731509244	0.203035361326	0.712945457982	0.0559748334282	0.0106667839034	0.0132281816896
o	1.66089602473e-06	3.97292891893e-05	0.00155396845015	0.0955476331087	0.652080519327	0.211123680143	0.0159456443011	0.0237071763299
a	1.32765084158e-06	1.87243611631e-05	0.000527830750717	0.0352936197029	0.532411673109	0.378801866714	0.0208662381004	0.03207873811
p	3.55846121386e-06	2.0259219821e-05	0.000242716914906	0.0146037755676	0.607967341036	0.341615892238	0.0188755180335	0.0166709366033
p	8.27916340462e-06	6.83039059403e-05	0.000603230488302	0.0162830055225	0.548195097012	0.223791008746	0.0485156576778	0.162535391768
è	6.97592836821e-06	8.54645039801e-05	0.0011317293961	0.0185439685075	0.424790479004	0.138076497582	0.0626644408926	0.354700413923
n	2.4442969378e-06	4.12065253334e-05	0.000852822929033	0.0100401327358	0.411602773001	0.265920962527	0.0410853846309	0.270454229974
a	1.144890461e-06	1.42927363178e-05	0.000290762098678	0.00396466860327	0.27417698	0.338497414176	0.150265645877	0.232789041991
o	7.57586757e-07	5.83698363927e-06	9.93980063393e-05	0.00134474044909	0.100386412	0.240706368059	0.348034615292	0.30942184733
m	8.17627855667e-07	4.61472177976e-06	4.76636225598e-05	0.00065044607303	0.067118297	0.253513852686	0.462329168431	0.21633511311
a	7.95028911889e-07	4.11070605992e-06	3.14854891866e-05	0.000440887736343	0.0531738012333	0.203607813562	0.60593661281	0.136804451703
r	2.85491461963e-07	1.85670170331e-06	1.27447065289e-05	0.000201013162448	0.0184112076444	0.0922258871873	0.711913117603	0.177233867234
è	1.13499044521e-07	6.75552816403e-07	5.1462706843e-06	8.67832466827e-05	0.00694518734813	0.0465430527624	0.767101839201	0.179317195745
i	4.79510740403e-08	3.62104704101e-07	2.14369660277e-06	3.42690644276e-05	0.00290607915604	0.0169020920208	0.620537199734	0.359617781915
</S>	3.63744370202e-08	3.8485830205e-07	1.67630630139e-06	2.29787242138e-05	0.00150263993802	0.0094293921104	0.415588429867	0.573454415958
