 	lo	sentii	ee	che	arrivava	</S>
t	0.89077395	0.026476306	0.0023114204	0.00134887308	0.02532751565	0.05376198095
o	0.680321336667	0.270943926	0.0142107888667	0.00292826184667	0.0124625283167	0.01913313115
n	0.336354778889	0.609592088667	0.0335301999556	0.00381113844889	0.00896677557223	0.00774494308333
ì	0.168755115296	0.732012546222	0.0522540883185	0.0058923187163	0.0360173953241	0.00506846066111
k	0.0663078770987	0.773579112074	0.0964872461062	0.00774445803877	0.0511818864414	0.0046993356537
u	0.0274441084329	0.528334256025	0.285861955369	0.00990627214626	0.140846640147	0.0076067035179
s	0.00966857237763	0.195349090675	0.58624418179	0.0294818180488	0.168598888716	0.010657424506
a	0.00325393270921	0.0782580314917	0.637645587263	0.175790575016	0.0884185582387	0.0166333001687
e	0.0011113768136	0.0265901201172	0.566369075754	0.304377671672	0.0839493460796	0.0176024046229
e	0.000374566442067	0.00906787328573	0.407081862585	0.463724583891	0.10587044536	0.0138806807743
k	0.000134245502356	0.00379234555524	0.183933338195	0.68519589463	0.113935041787	0.0130091524914
a	5.8165882452e-05	0.00202737993841	0.0983903783983	0.739649931543	0.137685133929	0.0221890250638
è	2.57994305507e-05	0.000718680872137	0.0372749028994	0.510873905514	0.422142394643	0.0289642970213
s	8.79435453023e-06	0.000244234482712	0.0131094057331	0.197621019171	0.772506544881	0.0165099980738
t	5.89416112341e-06	0.000950990413571	0.0113119832444	0.0869206453903	0.640345501627	0.260465011758
a	4.97088435447e-06	0.00118614894448	0.0103867148815	0.0444782652801	0.485493220542	0.458450680586
z	1.71804628982e-06	0.00039633325272	0.00360759212717	0.02022390591	0.545021830181	0.430748613529
z	6.27987858273e-07	0.00015038694084	0.00463505007572	0.01642589997	0.488359926727	0.49042810451
e	3.87160702758e-07	6.85300251133e-05	0.00484087939207	0.00988677773667	0.334524195576	0.65067921817
</S>	3.86647121379e-07	3.56856418067e-05	0.00242740624628	0.00505138448833	0.216204637788	0.776280484085
