 	se	vieni	alle	sette	se	no	non	vieni	più	che	non	mi	ha	</S>
a	0.422392935	0.2356561225	0.260857278	0.0101999373	0.0043899204	0.00232875445	0.0030754184	0.004745784	0.00170443465	0.00577486549	0.00404021345	0.00222442772	0.007876183103	0.034733703907
n	0.194650834	0.3290363175	0.428984999333	0.0124336487667	0.00461946326667	0.00562421171667	0.0017092028	0.00252510703333	0.00174708738333	0.0019904186	0.00144916907	0.00092438281	0.002669097493	0.0116360341503
è	0.0683192918	0.2584776525	0.643755833111	0.0080322301889	0.00372784745556	0.00687293330556	0.00115584203333	0.00153444578444	0.00154508583944	0.000714037184667	0.000556353786667	0.00045699979	0.000931704365	0.0039197106901
r	0.0231263684867	0.114931015167	0.847673511037	0.0037091189863	0.00266297040852	0.00367321444519	0.000775850802443	0.000620936260813	0.000554416974813	0.000252151792789	0.000206609288789	0.000176338748267	0.0003211680086	0.00131627863686
t	0.0587084859156	0.069888259389	0.648395637012	0.0386727093188	0.0258284771595	0.00806596792506	0.00566032045881	0.0232960693463	0.0192205269749	0.0184538017875	0.00351817014616	0.00119492703769	0.0099768507458	0.0691197355558
i	0.0705773112885	0.0653009447963	0.541140345671	0.0708355907729	0.0416184257198	0.0104073205417	0.00738782265294	0.0310744352354	0.0257321125016	0.0245982885992	0.00466334913539	0.00155829185756	0.0132409795553	0.0918647366819
s	0.0237207788895	0.0814628765988	0.543381195224	0.148341224591	0.0691926619066	0.0498261170806	0.00343927205098	0.0155212441985	0.0185120866772	0.00851929040307	0.00167223169846	0.00060682688752	0.00469101974177	0.031113136524
e	0.00805327228117	0.0714554990663	0.355515105075	0.266108768197	0.166359143969	0.0836572440269	0.00506029401699	0.0106736458328	0.0159265066157	0.00324411088436	0.00082091243282	0.00043417379584	0.00187291606059	0.0108183955913
s	0.00270554369906	0.0247163310554	0.237877885025	0.270138259399	0.272056181323	0.158852963009	0.005324616239	0.0078742723776	0.0137480535952	0.00130165269145	0.000475368754273	0.000339054211947	0.000782885756863	0.00380695459043
e	0.000920537832353	0.00886590447513	0.117396993675	0.220536423133	0.291011180441	0.322837254336	0.0128287699797	0.00812212992587	0.0134504982984	0.000839917010483	0.000548684328091	0.000524943207316	0.000557589505621	0.00155915540681
t	0.000320396570951	0.00318989672838	0.058997015225	0.166244117711	0.257794856814	0.468353518112	0.0157142051932	0.00942816977529	0.0166599585328	0.000731056016828	0.00058345020603	0.000617110709105	0.00049338535854	0.00087281770227
t	0.00228955431515	0.00461155885613	0.243615770408	0.124682379237	0.184429677938	0.365633014037	0.00798785579773	0.0117505000918	0.0208822898443	0.00409770775228	0.00229948729868	0.00111404397637	0.00329366756285	0.0233124750341
à	0.00294421714262	0.00539151221871	0.309995307136	0.0905060174123	0.099922021646	0.322481012679	0.0367295807992	0.0522345098639	0.0251043122814	0.00760057408409	0.00595725233289	0.00344791125879	0.00490453362095	0.032781210678
a	0.000982982262473	0.0022095285979	0.111285422655	0.0427004351374	0.0836154672153	0.46170183756	0.143658700266	0.083093205288	0.0396785007605	0.00603894036136	0.00544013427763	0.00355951897293	0.00247597208365	0.013559334026
n	0.000328000174511	0.000746056085967	0.0372506241983	0.0165455318125	0.0635735804051	0.583008679187	0.152345548089	0.0700290284293	0.0630752222535	0.00323892627379	0.00219949083921	0.00146850813098	0.00102833059788	0.00516246127533
d	0.000133435621157	0.00171996249032	0.0138182414361	0.0217789777042	0.0447034724684	0.529032426396	0.0618047140297	0.148787574143	0.101478066085	0.0092726877446	0.00291896385974	0.00193963906366	0.00653313632596	0.0560786705584
e	7.17523940523e-05	0.00207248388011	0.0077096404787	0.0267245580681	0.0347773598228	0.282805688799	0.0416923546766	0.280961131381	0.118571225362	0.0299279912482	0.0102935759532	0.00400616468789	0.030314459442	0.130071580186
m	2.74478864241e-05	0.000730301720703	0.0043448255129	0.0134797251894	0.0224270439409	0.254051602933	0.0429089848922	0.295707683794	0.182420615121	0.0320486124161	0.0108828439977	0.0036805584293	0.033813350614	0.103476388729
i	9.3261097047e-06	0.000248112840668	0.00145974472403	0.00557132859647	0.0162466039803	0.223308713311	0.150805281631	0.270042267931	0.234570498374	0.031746018472	0.00921565101257	0.0034652252431	0.0145773249047	0.0387339205763
n	3.22895007157e-06	8.5018948556e-05	0.000488526433677	0.00222431016549	0.00648825859343	0.105494909104	0.20482064721	0.276000562644	0.317011209458	0.0437498824907	0.00918131930419	0.00366130238103	0.0116879347016	0.0191028738588
d	1.15493845052e-06	3.04063526187e-05	0.000167084047159	0.00117790192183	0.00341578636448	0.0531629197013	0.105463971737	0.318659604215	0.408561119819	0.0397904054969	0.00576070263473	0.00286124852701	0.0121883900672	0.0487592442863
è	5.36402073507e-07	1.64446044062e-05	0.00219502475905	0.000804718675943	0.00253534782149	0.0258082952338	0.0431077664123	0.330058691405	0.46593953994	0.0374378871656	0.00702839411158	0.00286653557567	0.00883364815573	0.0733671330954
l	3.11324428836e-07	1.08774469687e-05	0.00287000365235	0.000293726522648	0.0015194488005	0.0139620750779	0.0176488310708	0.245766303802	0.630912066647	0.0293854700552	0.00566538856386	0.00195127749189	0.00550099261858	0.0445132046985
a	1.29202805945e-07	4.1330449629e-06	0.00095929118444	0.000118411880549	0.000604026598833	0.00593836652597	0.0111565392903	0.147036900601	0.588173398882	0.180843483018	0.0345393623813	0.00522427406396	0.00472468897286	0.0206769818995
p	5.44868448083e-08	1.52191775763e-06	0.000320094606247	5.20823830497e-05	0.000244025907611	0.00301989244199	0.0116681209301	0.121187359534	0.525723906294	0.264729284339	0.0462641432604	0.00697888352132	0.00578193452429	0.0140287037665
l	4.47283324294e-08	3.16463421588e-06	0.000123590627192	0.000490211272883	0.00368231573854	0.00799964758066	0.01571348831	0.156219466511	0.521454572098	0.150627471446	0.0234190558868	0.00560217610711	0.0151521927081	0.0995126210555
è	4.35473451431e-08	3.77526885196e-06	7.01459163973e-05	0.000638917606294	0.00492367500618	0.0101379823936	0.0160503254367	0.136498935504	0.450935234033	0.139785923815	0.0486391056289	0.0163309358024	0.0209084189027	0.155076592352
