 	se	la	pasta	aveva	voluto	sale	lo	avevo	messo	</S>
s	0.47980556	0.444215515	0.0286237643	0.000908043145	0.01554542545	0.0033632953	0.00143529665	0.00081957655	0.00142130287	0.0238622348485
i	0.227214988	0.652605591667	0.0903832857667	0.002280794795	0.0149328343167	0.00251730073333	0.000929153913333	0.000402125733333	0.00064702566	0.0080868884485
i	0.0806479982	0.683234630556	0.219776715256	0.00554831359833	0.0058912553389	0.00116061761111	0.000411330732444	0.000248705489444	0.0002583984959	0.00282200242083
p	0.0277462010667	0.535256033519	0.302893081752	0.0751564208661	0.0502030851796	0.00493345893704	0.00215468597548	0.000321324781481	0.000319272584533	0.00101641404161
à	0.0107262894889	0.378253024506	0.418195470584	0.115868028289	0.0667803422932	0.00628288741235	0.00275561073183	0.000356984610494	0.000358074000511	0.00042327672487
s	0.00507213582963	0.298255864835	0.542867110195	0.0718693940963	0.0745036313311	0.00483584557078	0.00174869535061	0.000183886180165	0.00047732483917	0.000186088112623
t	0.0200427629432	0.204798198278	0.524727250065	0.0576412446988	0.0817166104437	0.0143627088569	0.0142984194835	0.0103678436434	0.00809738174639	0.0639475480942
a	0.0246886409144	0.100548460759	0.373986673355	0.239652951566	0.0976056701479	0.0296553549523	0.0189594929278	0.0150633194478	0.0117448428155	0.0880945726981
ì	0.00828652280813	0.0383235546197	0.169229481352	0.574676417189	0.131346293383	0.0259966704841	0.00774027750927	0.0064659015226	0.00554651679183	0.0323883406994
c	0.00282151911271	0.0156043577732	0.059368885684	0.72940440573	0.154907294461	0.015337816328	0.00530678776976	0.00322245558087	0.00292485338394	0.0111016088531
h	0.0049553623109	0.0212558057911	0.046876900228	0.681296868577	0.165298998154	0.0191357911093	0.0138113847566	0.00427730879362	0.00357344819465	0.0395181351044
e	0.0056138119942	0.0207835298434	0.0402187864327	0.426412043859	0.406237036051	0.0284969137031	0.0162595913522	0.00372698287787	0.00319258899822	0.0490587098348
t	0.00187199713894	0.00694035613613	0.0136142345229	0.178155928953	0.704028988684	0.053259127901	0.0213881485507	0.00171673933929	0.00210425103274	0.0169201890783
e	0.000624331985067	0.00231744007338	0.00454223600023	0.096301228651	0.725235982895	0.1337468593	0.0253519361836	0.00278051904643	0.00250809377758	0.00659131175943
l	0.000208489042539	0.000775786145893	0.00151848366268	0.050362613217	0.673457934298	0.190333346433	0.0643373020612	0.00552066351548	0.00933977235919	0.00414557931981
