 	questa	la	costruirono	mastri	che	erano	i	muratori	</S>
t	0.77845018	0.0260931394	0.02074900685	0.007720072848	0.0031934911705	0.02840903633	0.001876023856	0.0116204434987	0.121888542061
ù	0.915160393333	0.0188223200667	0.00750678155	0.00268984188133	0.00108800990717	0.00956017853667	0.000634662386	0.003885686122	0.0406520458488
o	0.719398237778	0.254539394022	0.00545276488333	0.00148108949378	0.000524126255723	0.00334691976889	0.000235934625333	0.00132884065567	0.0136926665706
o	0.333715642926	0.647801384674	0.00970077062778	0.00155649623126	0.000463327888574	0.00133729797296	0.000118691245111	0.000505050743557	0.00480139510353
f	0.115014494042	0.862495894891	0.0179967382093	0.00157378161042	0.000320629757525	0.000588540380987	7.23971437037e-05	0.000216370628852	0.00172117769684
r	0.068701067414	0.80522533163	0.0679170234031	0.0243334355035	0.00587400529384	0.0132792971837	0.00183291470657	0.000949609057284	0.0118873141479
a	0.0557796778047	0.73020327721	0.129933647801	0.0338891675012	0.00800364384795	0.0224930373946	0.00251248440886	0.00130044262909	0.0158846368826
b	0.0216598360682	0.716724975737	0.189351495934	0.0351997015004	0.00558051769932	0.0209226761315	0.00204762767629	0.00080832505303	0.00770483512753
b	0.0280567144894	0.673433991912	0.218734675311	0.0397962088335	0.00554000513311	0.0226231940438	0.00233904922543	0.000828277774343	0.00864786670918
i	0.0303396668965	0.549713660637	0.35307820177	0.0262786872778	0.00482671561104	0.0208167596813	0.00151552554181	0.00210364721478	0.0113271325697
k	0.0103811141072	0.363303220212	0.496101333923	0.0543052817593	0.0124032908703	0.0389148275604	0.0075398407806	0.00604665017159	0.0110044575232
è	0.0034763176834	0.226776263404	0.620465277974	0.0701807239198	0.0145075497234	0.0412059644201	0.0095080945802	0.00604128862386	0.0078385609744
s	0.00116618355757	0.107668927801	0.786057992658	0.0679106146399	0.00747295397447	0.0197546298734	0.0036792001134	0.00228165796129	0.00400785698147
s	0.000676556909623	0.096366719267	0.769950597553	0.0719193592133	0.00690084729149	0.0245403577911	0.0030403466378	0.00512740817376	0.0214777775172
a	0.000513315843908	0.084138816189	0.733995432518	0.106706847404	0.0108656517638	0.0255309739304	0.0025535259326	0.00646903119125	0.0292263688391
n	0.000172143058536	0.0299741134297	0.676102300839	0.195132025801	0.0371482829213	0.0338941813101	0.00666537503087	0.00468457039708	0.0162270062797
o	5.82640279547e-05	0.0111323069266	0.459307783613	0.3780878286	0.0884593676404	0.03789716077	0.00859166757696	0.00481970499903	0.0116459420932
m	1.95178503042e-05	0.00385245938887	0.238346081204	0.612746509533	0.102135267547	0.0276379992567	0.00524124809232	0.00319794719968	0.0068229685644
a	6.61331884573e-06	0.00133829586796	0.120045395401	0.725497249844	0.112330434182	0.0283765090856	0.00452265379744	0.00297385699989	0.00490893858813
s	2.25202483624e-06	0.000474213507987	0.0573778421337	0.710225286615	0.173344141394	0.0424830803619	0.00791388569915	0.0034104199333	0.00476881672938
t	1.26024789875e-06	0.00133565677966	0.0760471027112	0.666864138872	0.148699174798	0.0495297777873	0.00993618346638	0.00548394217777	0.0421027259098
ò	9.0246610845e-07	0.00162673789889	0.0844038815704	0.718799432957	0.0872336609327	0.0401815935958	0.00546123508879	0.00543036819259	0.0568621636366
r	3.12230319683e-07	0.000553198280297	0.0343435959568	0.807710410986	0.0839820386442	0.0443996961986	0.00344164839626	0.00229465649753	0.0232744040122
i	1.18336332428e-07	0.000186910495299	0.0123460257256	0.628441403662	0.262894112881	0.0749793470662	0.00482641363209	0.00251642199918	0.0138092061374
k	4.36357582927e-08	6.28080628097e-05	0.0042986746552	0.365695767887	0.47744349096	0.123725519022	0.0139001527107	0.00310562739973	0.0117679263791
a	1.57621191809e-08	2.17386069799e-05	0.00153773274173	0.225829286629	0.472414183653	0.249535169674	0.0318735439036	0.00799361199991	0.010794738793
ì	7.7275230603e-09	8.09957309997e-06	0.000582638236243	0.0964485817097	0.293009809551	0.555570069891	0.0320706599679	0.0130169263333	0.009293210231
a	1.01426132201e-08	3.16874427332e-06	0.000220923619414	0.0340172232699	0.11158130485	0.769451889964	0.0571890863226	0.0156539714444	0.011882446377
n	2.74582334067e-08	1.78398969111e-06	0.000112858717471	0.0145291839566	0.0544055696167	0.679274786655	0.218768325441	0.0201862944815	0.0127211857257
e	2.72273155422e-08	1.21698787704e-06	6.26027044903e-05	0.0070465494022	0.0267971650056	0.465505692218	0.43402151848	0.0509727048272	0.0155925151752
e	1.09722745874e-08	7.1852801568e-07	3.11588921634e-05	0.00267814049407	0.0123906270352	0.357814287406	0.50998925616	0.0876287062757	0.0294671080584
f	3.03924878625e-08	6.42872081893e-07	3.28717953878e-05	0.00112135988469	0.00564552484507	0.300248802469	0.56860706872	0.0977627400919	0.0265809930195
r	3.51230627675e-08	6.15085030631e-07	3.14320335293e-05	0.000541322021563	0.00369554311502	0.16130667549	0.51893304624	0.0940958266973	0.22139551634
a	8.78602393069e-07	1.40186399469e-05	4.51126962431e-05	0.000411910177188	0.00289494183834	0.08096205983	0.301351398747	0.111441252232	0.502878422113
b	1.15994691733e-06	1.84424144185e-05	4.8984930702e-05	0.000342414548629	0.00161152232611	0.0523840458433	0.230616386249	0.231078450744	0.483898574038
b	3.87112615387e-07	6.3367864257e-06	2.71346431883e-05	0.000965360585776	0.0045312555887	0.0284486825144	0.245534462083	0.247511493581	0.472974891346
i	1.72935592843e-06	3.9984839919e-06	2.24740430628e-05	0.00119980415526	0.0052889628429	0.0359668565048	0.171839625028	0.206694964527	0.578981597115
k	2.17672240776e-06	3.04173116497e-06	1.02013985109e-05	0.000428529752287	0.0018822641743	0.0290651524016	0.090050950676	0.432350258176	0.446207399038
a	7.69390190873e-07	1.06564202599e-06	3.61431301697e-06	0.000144769492862	0.000688495694767	0.0104213438005	0.050228274892	0.603466919392	0.335044716346
t	3.06264445958e-07	5.38782628663e-07	1.86113869566e-06	4.99788055873e-05	0.000264364753256	0.00404676259683	0.0258510622973	0.701337909797	0.268447205449
ò	1.08211134108e-07	3.22537887598e-07	1.13607996842e-06	1.74741205958e-05	0.000177362906085	0.00447858176228	0.0171897508991	0.846295686599	0.13183956515
r	3.68041126247e-08	1.08310492476e-07	3.86337042673e-07	6.25692402527e-06	0.000175468105362	0.00578750192076	0.0140897997664	0.8915052122	0.0884351983833
i	1.31979070582e-08	4.38493027253e-08	5.69055530891e-07	1.53549815018e-05	0.000177229198454	0.00349562634025	0.0118998529221	0.6835905774	0.300820729461
</S>	6.9376456041e-09	3.24208563626e-08	9.36441565446e-07	2.73640437509e-05	0.000217594424227	0.00230530472012	0.00791329096105	0.4618395737	0.527695914731
