 	può	che	sono	ancora	svegli	</S>
i	0.825021475	0.0370958237	0.0074770769	0.00348186791	0.013340854881	0.113582844075
s	0.896022258333	0.0542667455667	0.0058069269	0.00147493001	0.00445947293833	0.037969633723
ò	0.894120486111	0.0800259661889	0.0104730726333	0.00100378983667	0.00151855822011	0.0128581592557
z	0.833512862037	0.122915922063	0.0374651068778	0.00104473444556	0.000582553376703	0.00447886391357
i	0.532550151679	0.376224544021	0.0867993756259	0.00179632858185	0.000267312578901	0.00236232866619
k	0.181067259723	0.55110662134	0.260440111875	0.00509586319395	0.000254693192967	0.00203550232206
a	0.0605227256377	0.40975550378	0.503211287292	0.0191196040647	0.000328144604322	0.00706275597402
ì	0.0219694087792	0.219455846127	0.718070779097	0.0312292586882	0.000372522991441	0.00890219665801
n	0.0093095467764	0.076510159909	0.873563883032	0.0367545928961	0.000320585743814	0.003541189098
e	0.00340507508547	0.0283278687363	0.641517861011	0.323787634299	0.000269979157938	0.00269149911133
a	0.00116708721216	0.0101110336688	0.259113871337	0.723886411433	0.00218380513265	0.00353776963711
n	0.000416415038387	0.00346813010627	0.103878184112	0.885938283811	0.00385267471088	0.00244629283904
k	0.000258948796796	0.00195157266209	0.0448080090373	0.63166281327	0.00595541657029	0.315363197173
ò	0.00168387678893	0.00294593695403	0.0262436476791	0.233616794423	0.00610197955676	0.729407765724
r	0.00207524236498	0.00306286501801	0.039742308893	0.381301816141	0.00633372421892	0.567484053575
a	0.000744815370327	0.001556955428	0.0360528697977	0.600556972047	0.056244222073	0.304844139525
a	0.000286372408442	0.000531751782867	0.0122276964359	0.400808414016	0.319488410691	0.266657356508
t	0.000142993234481	0.000226647305822	0.0058945158153	0.350952351339	0.48836119023	0.154422333269
s	0.00010025282216	0.000259625375274	0.0044841104051	0.341524427113	0.483690970077	0.16994062219
ù	0.000137797708053	0.000347601655091	0.00342143333503	0.155922677704	0.448373416692	0.391797077397
n	0.000143942286928	0.000242223856497	0.00263201651168	0.0810917679013	0.425408258897	0.490481799132
n	8.30310932193e-05	0.000732332173632	0.00278416450389	0.0421314849671	0.336402698299	0.617866286377
i	6.28683553398e-05	0.000893231548602	0.00249140350936	0.0159417113457	0.405039244766	0.575571528792
t	2.13287391933e-05	0.000299012129725	0.000844204170187	0.00641793820523	0.443569571589	0.548847942931
i	7.3048138911e-06	0.000101788542608	0.000297842740729	0.00326570242174	0.209753677196	0.786573680977
</S>	3.80216846555e-06	5.2205386154e-05	0.000153383407865	0.00185640514087	0.149568553598	0.848365640489
