 	la	donna	vuole	pulire	la	casa	ogni	giorno	per	stare	pulita	</S>
e	0.807598125	0.13748361	0.00348670985	0.004208238015	0.00218351244	0.0014196123	0.00234279292	0.00454402567	0.0012996500525	0.00237544446125	0.002236682394	0.03082165048
j	0.756784025	0.21902355	0.00590599718333	0.00201298734833	0.00088288999	0.000625709576667	0.000853922975333	0.001625456121	0.0004392593168	0.000794012819937	0.000748431793933	0.0103037747847
i	0.545790801667	0.429975803333	0.0147645023944	0.00187035091611	0.000663935246667	0.000760349868889	0.000619899280444	0.00104262982467	0.0002261324399	0.000329180078666	0.000319917131244	0.0036365159463
n	0.233892622222	0.706283317778	0.0405445494648	0.00714761877204	0.00328806911556	0.00435108918963	0.000711678293481	0.00154705407489	0.000326648349967	0.000182750919889	0.000200638819081	0.00152396621877
è	0.087154009074	0.788220722593	0.0956607131549	0.0119725152573	0.00518946720519	0.00717084339654	0.00094971403116	0.00219637502496	0.000383954073322	0.000115852596963	0.000115772735027	0.000870011976257
k	0.0371391700913	0.745685174198	0.190496687718	0.0134381870858	0.0038544004684	0.00581922866551	0.000868441840387	0.00176493260832	0.000237345986107	8.51069941543e-05	6.44320543423e-05	0.000546835191419
a	0.0126798517784	0.506033613066	0.458039652573	0.0142285040286	0.00278490385613	0.0036876106885	0.000700906010129	0.00113794683611	0.000142719417036	6.82988918848e-05	6.67327607808e-05	0.000429214949806
t	0.00425805110313	0.231192276022	0.733972194191	0.0216746416762	0.00326657618538	0.00340254849617	0.000646255704043	0.000949459738703	0.000115028140679	6.30736043616e-05	6.97191865936e-05	0.000390134831602
è	0.00143778690004	0.113588799674	0.845681408064	0.0305334942254	0.00361562736179	0.00402479236539	0.000302287188681	0.000528969932901	5.86607712263e-05	2.86369935205e-05	3.87453441979e-05	0.000160769618867
l	0.000536405953347	0.0489599128913	0.867582802688	0.0748121057418	0.00339033815393	0.00402112398846	0.000184239660894	0.0003457757793	3.62056630754e-05	1.87741681735e-05	2.97187223993e-05	8.25724276223e-05
i	0.000221000573916	0.0187023261871	0.754569700896	0.209837641914	0.00987466821798	0.00529520319615	0.000515120631631	0.000606524501433	8.31911310251e-05	3.22181760578e-05	3.11293717998e-05	0.000231267690541
n	7.56160101837e-05	0.00656288174237	0.564355040299	0.372848143971	0.0363615060727	0.0165970739321	0.000888164360544	0.00149585566714	0.000298730873675	4.85554643526e-05	8.10956629333e-05	0.000387361816847
a	2.59453766062e-05	0.00245269283746	0.356699633433	0.541867911324	0.0694009320242	0.022790697644	0.00239300200351	0.00280149195571	0.000475711477892	0.000141225177118	0.000182487587644	0.000768271738949
p	9.41785962873e-06	0.000862075857487	0.178342698478	0.649179753775	0.122848674008	0.038549075548	0.00334198716784	0.00471362488524	0.000739174659297	0.000176903531039	0.000233789042548	0.00100280166632
u	3.86147750291e-06	0.000314205658496	0.0790753601593	0.691172984592	0.168110094669	0.0487687548493	0.00413394605595	0.00568889149508	0.000945439553099	0.000301580789013	0.000398281640849	0.00108657980877
l	1.99457242264e-06	0.000146399107165	0.0360937771531	0.690399808197	0.206186798223	0.0554119746164	0.00416891601865	0.00498515523169	0.0007572245177	0.000331869399671	0.000480169620283	0.00103590359626
i	1.53935776255e-06	8.69288667217e-05	0.0155879368177	0.644484436066	0.267971336074	0.0547318102055	0.00425399567288	0.00562358137723	0.00120537573923	0.00111869793656	0.00108918918009	0.00384515992542
z	1.35337497985e-06	5.94324155739e-05	0.00789209893923	0.580454312022	0.318118262025	0.0510529120685	0.010396571391	0.0127509631257	0.00565284351308	0.00167476076219	0.00194862726003	0.00999783464181
z	0.000167343009686	0.00175798472752	0.0280064089797	0.586174784007	0.264617227342	0.0517396906895	0.011764561797	0.0144856063086	0.00837934807103	0.0028580632374	0.00220292648668	0.0278460442139
è	0.000222795710955	0.00232923126251	0.0342657455932	0.576320321336	0.280986552447	0.0496293402298	0.00801542436567	0.0081981000362	0.00504098165701	0.00309364726247	0.00158438411889	0.0303134840713
s	7.43925887709e-05	0.000802843785103	0.0127142662111	0.426390067112	0.414457927482	0.11221049341	0.00854608022189	0.00610225367873	0.00361490028567	0.00147844365416	0.000789036596297	0.0128193205571
s	2.97585273162e-05	0.00112411607263	0.016956903817	0.356786239037	0.408116352494	0.13079584447	0.0127390934073	0.0103423962262	0.00946745709522	0.00229537446805	0.00397023679877	0.047376256719
i	1.49056830121e-05	0.00123012453684	0.0182084684645	0.267252336346	0.448591877498	0.138980668157	0.0317828288024	0.0155778420754	0.0103417426984	0.00249380668935	0.00494530491292	0.0605800932397
o	5.0121830307e-06	0.00041008070788	0.00607619833167	0.110772869249	0.385050372499	0.177032906052	0.216562906267	0.0705607276918	0.0060829872328	0.00138432481978	0.00215900075097	0.0239025562799
s	1.6920251069e-06	0.00013683535759	0.00203095325222	0.0409481040163	0.211394204166	0.371362438684	0.266986281756	0.0907610998973	0.00504444354427	0.000816951317927	0.00119650702366	0.0093203993433
p	6.64048045633e-07	5.22922778567e-05	0.00110995264107	0.0309547184721	0.201506354722	0.459511116228	0.120838525252	0.0532022006324	0.0151260229814	0.00306031222731	0.00794335631455	0.106694409498
i	3.76048268544e-07	2.40663458689e-05	0.00080112808779	0.0259927680574	0.189417824907	0.335549865409	0.191685730084	0.0605394752108	0.0262566539938	0.00768148707577	0.0111390443049	0.150911521166
t	1.97504147848e-07	8.32010557297e-06	0.00026976789463	0.00956773719913	0.116520863969	0.259440761803	0.355458376695	0.0946059967369	0.0633162619979	0.0143834310253	0.0126826233016	0.0737456403887
i	8.90799912827e-08	3.05664721766e-06	9.24189164767e-05	0.00349063919971	0.0528493496563	0.181352640601	0.479593965565	0.132014558912	0.081723550666	0.0165570210084	0.0138255576005	0.0384971544629
k	4.58369577609e-08	1.27795113255e-06	3.31046054589e-05	0.0014106758399	0.0267219615521	0.1300882722	0.540197321855	0.160170422971	0.0964653968887	0.0126726540028	0.0117950000335	0.0204438571543
u	6.97718362536e-08	1.00529101085e-06	1.40218841196e-05	0.000627027809967	0.0147769675174	0.0819070827333	0.498261173952	0.20388125099	0.140680202296	0.0262672436676	0.0153816940112	0.0182022403848
à	7.11429492845e-08	7.2422013685e-07	7.05602826653e-06	0.000342823800989	0.00988762817247	0.0715769542444	0.346190597984	0.40440503033	0.111505393432	0.0293861635559	0.0128022042037	0.0138953519283
i	2.75215969615e-08	2.45647791517e-07	2.57177941551e-06	0.000135664749663	0.00360020237416	0.0511331390815	0.206202552661	0.551993776777	0.123161883811	0.044329470852	0.00833872383457	0.0111017504428
m	6.15472056538e-08	1.27631526506e-07	1.5365814385e-06	9.25065195543e-05	0.00142450467472	0.0314614506938	0.151221718887	0.438127368926	0.259952977937	0.071066450284	0.0376939518449	0.0089573455476
è	1.03130691885e-07	2.87632768835e-07	5.16024701283e-06	0.000146138967851	0.00112590455824	0.0275427998979	0.0942637742957	0.475257009642	0.236539781979	0.0489814709613	0.110931829282	0.0052057357492
r	1.23619843962e-07	3.45502269612e-07	6.05162759761e-06	0.000150970669284	0.00098386670608	0.0221647466326	0.0452005160986	0.639892979881	0.110845454993	0.0192394389871	0.156559429761	0.00495606074973
i	9.87508619873e-08	1.67130842537e-07	2.90447622587e-06	0.000118031773095	0.000518775832027	0.0168585812109	0.0215209374995	0.458338552627	0.196110939998	0.169306440796	0.11700113992	0.0202234029166
n	3.65786474624e-08	6.37260286457e-08	1.70610639612e-06	8.8992173685e-05	0.000258532674342	0.00683698030363	0.0225438649665	0.248189966876	0.389903039999	0.229912058599	0.0701356999733	0.0321290359722
a	1.38548715341e-08	2.56119607819e-08	6.54822572873e-07	3.29324973817e-05	0.000104936305114	0.00282273605788	0.0216187977222	0.171605426892	0.36946099	0.299826937866	0.0939396299911	0.0405869153241
s	1.6012338758e-08	5.08689663606e-08	3.60650100958e-07	1.48458013272e-05	5.07496638047e-05	0.00099356324796	0.0081565943074	0.0615451138973	0.233557033333	0.376555342622	0.259762816664	0.0593635284414
t	2.3394882586e-08	1.0716549212e-07	3.06610723653e-07	7.39865680907e-06	4.98987833682e-05	0.000503215794653	0.0068223304358	0.0278943796324	0.187172707778	0.204431688541	0.454956905555	0.118161072814
a	1.09066308529e-07	1.44162017373e-07	5.20579927884e-07	6.00450246969e-06	5.08956347894e-05	0.000332652928218	0.00590179966193	0.0133589254575	0.119748818259	0.20114220718	0.424155518518	0.235302434271
s	1.3784336351e-07	2.39178432458e-07	5.79764142628e-07	4.2616250899e-06	2.11543680631e-05	0.000126423048206	0.00205773663731	0.00471123035583	0.052745807753	0.23524039906	0.479926056173	0.225165981424
ì	5.364779477e-08	2.12537110073e-07	3.06821359909e-07	1.82118924463e-06	8.45452465437e-06	6.44575028687e-05	0.0012692743791	0.00298497807528	0.0232197553843	0.133288606687	0.600437702058	0.238724377141
p	1.90811003567e-08	7.1571536211e-08	1.03118144103e-07	6.52177025543e-07	3.77153067479e-06	4.51945912896e-05	0.00106850344637	0.00309376869176	0.0147299055948	0.0818214858957	0.636024150686	0.263212339047
u	7.14198459557e-09	2.71746990037e-08	6.4309969801e-08	8.40578671181e-07	4.20338684826e-06	2.40921460965e-05	0.000476134483457	0.00183928383059	0.0123720635316	0.108508435299	0.630415016895	0.246359759682
l	3.41256684186e-09	1.28800482679e-08	5.20660350337e-08	9.1208539306e-07	4.38034142609e-06	1.67231095322e-05	0.000394089465819	0.00112537267686	0.0106935791772	0.1080168751	0.617350905632	0.262397073227
i	2.93861044729e-09	2.09776670226e-08	9.81933267779e-08	1.19475503369e-06	3.89598695203e-06	1.20771246774e-05	0.00034382847394	0.00084610217462	0.00800669595907	0.0812922917	0.647859725211	0.261634084409
t	8.7311826491e-09	7.29325113409e-08	1.81243492259e-07	1.65490321123e-06	4.12881245068e-06	9.44279209247e-06	0.00013903479598	0.000316956477873	0.00415213235302	0.0659091972333	0.682691698404	0.246775494803
a	9.83605333637e-09	7.7444768447e-08	1.66119932753e-07	2.29298100374e-06	7.55892361689e-06	1.40926038975e-05	8.67530913267e-05	0.000160972974958	0.00281212828434	0.0509338347444	0.722095186135	0.223886938268
</S>	5.29332884818e-09	4.29517562235e-08	1.38425044377e-07	3.18625150187e-06	1.22991268084e-05	2.15973219487e-05	9.25637706633e-05	0.000135151804979	0.00273224419217	0.0456848258722	0.704928573068	0.246389389134
