 	la	pasta	vuole	sale	</S>
i	0.78660438	0.136845926	0.00425006798	0.0223000909	0.04999948225
p	0.657659826667	0.298417598667	0.0137441139933	0.0111007869	0.01907764095
à	0.397848895556	0.567047656222	0.0201311123311	0.00719426583333	0.00777807693
s	0.171542962519	0.704281398741	0.111360921777	0.00854749781111	0.00426725289
t	0.0918251348397	0.65942649958	0.144497157259	0.0132396052704	0.0910116269633
a	0.0529331933799	0.450076236527	0.27541335242	0.0694810427568	0.152096187321
ì	0.01864729795	0.169753784222	0.584659860807	0.141264184252	0.0856748822737
t	0.00640123479	0.056790497844	0.767124863602	0.139211758084	0.0304716190912
e	0.00229014848	0.0191324433813	0.728796311201	0.220357342695	0.0294236931971
l	0.0008639797559	0.00648390399177	0.430507625734	0.339926347565	0.222218067732
e	0.000298845254533	0.00216808976459	0.157507760245	0.525890255855	0.314135002577
à	0.000109733773158	0.00072624972526	0.0543913934817	0.792858628618	0.151914003192
l	3.72628640327e-05	0.000242479407817	0.0267817465606	0.915833722873	0.057104824064
a	1.38590890776e-05	8.26552596723e-05	0.0175740591202	0.665010997624	0.317318475355
</S>	8.1200591388e-06	4.34933529361e-05	0.0093584024601	0.392937848812	0.597652187678
