 	non	vieni	alle	sette	perchè	io	non	sono	pronta	</S>
m	0.37297652	0.295230555	0.156491099	0.000749980415	0.070699843	0.0054943545	0.003053224435	0.003200788525	0.00495739227	0.0871462360735
i	0.231223246667	0.457848718333	0.198301446333	0.0115118372483	0.061133126	0.00513154183333	0.00193633390167	0.00159990295833	0.00201453160333	0.0292993250168
n	0.121855863222	0.637966906111	0.178226198778	0.0156121297494	0.0284252073333	0.00431983181111	0.00156859763256	0.00107262595944	0.000930798034443	0.0100218846889
d	0.0582904987407	0.669960788704	0.181233896259	0.0233094859165	0.0198424884444	0.0163924694704	0.00399198607619	0.00334064465981	0.00688869451148	0.016749087303
è	0.0283478344602	0.427432747568	0.446606758753	0.0275575820722	0.0132423401481	0.0200991830568	0.00479641380206	0.0040648919466	0.00885933793049	0.0189929990743
l	0.0102299323667	0.181307583856	0.740384219584	0.0157181061241	0.0215103303827	0.0160678965856	0.00194786991069	0.0019350023422	0.00429696853683	0.00660219696477
a	0.0040995318849	0.089654336952	0.772892173195	0.0872267750414	0.0229872813276	0.0150716635285	0.0010666824969	0.00135922330073	0.00294097887894	0.00270140112159
à	0.00140082283897	0.0316543646307	0.803239757732	0.108741531847	0.0453996416425	0.0060875102195	0.0004841791873	0.000622046702577	0.00121510348831	0.00115503500986
l	0.000491756990657	0.0106793042902	0.804237935911	0.038159630049	0.142666093881	0.00250751038317	0.000202579060767	0.000227707180859	0.000436072371437	0.00039137285662
l	0.0104187789266	0.0357849108634	0.594498518637	0.0275959266163	0.157248457294	0.0207174603944	0.0121197939903	0.00662694729129	0.0216377457038	0.11335144067
e	0.0137283077107	0.0441741031711	0.387447986212	0.0752264762054	0.143502861765	0.124537052131	0.0166025805301	0.00952685453043	0.0324827192346	0.152771039557
s	0.00459877604537	0.0148786362237	0.243304032071	0.0869249487351	0.221988593922	0.28359845071	0.0158053643767	0.0170107236101	0.0464128954115	0.065477547519
è	0.00155649865646	0.00509448749923	0.0971391796903	0.0541593075784	0.363889244641	0.353255466903	0.0197681541256	0.0208112361367	0.0488462701372	0.0354801087063
t	0.000523720912153	0.00173166899808	0.0395727192301	0.0336319171928	0.43240954488	0.425389638968	0.0130366478419	0.0131401178122	0.0269268393791	0.0136371476021
t	0.00117386382938	0.00350328368969	0.02045690541	0.0386818270643	0.28555107496	0.358708039656	0.016543543414	0.0178401211041	0.034118919793	0.223422386034
e	0.00138892830779	0.00408540725143	0.01322990278	0.0406377510881	0.120927691653	0.453312439885	0.023898431138	0.0193565177014	0.0290561725977	0.294106696778
k	0.000463174994683	0.00136226411728	0.00446076226333	0.0150548887294	0.0640666222177	0.724049659962	0.035233215046	0.0219430632338	0.0266225898659	0.106743742693
a	0.000154662425648	0.00045482984166	0.00152619567828	0.00626907154313	0.0381150035059	0.766333833321	0.077192271682	0.0401050520779	0.026239147422	0.0436099893977
v	5.18093511143e-05	0.00015234111767	0.000511015957427	0.00304892622104	0.0131289496153	0.776711577774	0.114527500561	0.0535930706926	0.020617238274	0.0176576334992
ò	1.73005862164e-05	5.11745098933e-05	0.000175774913309	0.00169153368035	0.00883257355177	0.677256965925	0.11972594352	0.144032263564	0.0376341284247	0.0105823661997
e	5.78587303613e-06	1.73329860344e-05	6.77104224363e-05	0.00120359802078	0.00771517858392	0.479692545308	0.263404481173	0.200140654521	0.0393079164749	0.00844480823323
n	1.93848951271e-06	5.92200163813e-06	2.87733439121e-05	0.000409590039927	0.00440214499464	0.334359495103	0.291383311391	0.20993706484	0.148681267158	0.0107905104111
ì	6.89147774237e-07	2.47400928938e-06	1.2055183704e-05	0.000309284808976	0.00287149530488	0.201056595368	0.12266968713	0.45400966828	0.208691742386	0.010376312937
m	2.68355258846e-07	1.23684835646e-06	4.79391608133e-06	0.000270406176992	0.00198298967496	0.101073135456	0.0513232600433	0.564537389427	0.272716187462	0.00809032444567
e	1.04728305049e-07	4.91515545487e-07	8.93511990711e-06	9.72138913307e-05	0.00198818115832	0.064230755152	0.0297392126811	0.349794796476	0.482844795821	0.0712955044819
p	4.83945317097e-08	2.29310059829e-07	1.02559851857e-05	3.88858615769e-05	0.00111882261377	0.0303481327173	0.029690016227	0.215033445492	0.591619678607	0.132140458161
r	1.73861990299e-08	1.12511411276e-07	5.2152906119e-06	3.1526166659e-05	0.00190694126559	0.0163082155724	0.0210788739757	0.139635218164	0.631663759536	0.189370086054
ò	6.9158378093e-09	7.0679653692e-08	3.5013009283e-06	2.89772172397e-05	0.00217521451853	0.00967607615747	0.00730317975023	0.050691022488	0.660617186512	0.269504742018
n	2.3165561951e-09	2.37619680907e-08	1.1793947451e-06	9.69301756323e-06	0.00075070379451	0.00366279277582	0.00269248915841	0.0224324799293	0.736747438837	0.233703160673
t	9.538847577e-10	9.0576739569e-09	6.69539546367e-07	4.38043665108e-06	0.000310166386503	0.00199123124861	0.00132214643614	0.0135376409431	0.623230682946	0.359603053558
a	3.4340073859e-09	2.70132936523e-08	1.27031210212e-06	2.60533574036e-06	0.000157359480834	0.0012826285262	0.00068521092538	0.00587660951437	0.357228547649	0.634765727853
</S>	6.12067619295e-09	4.79090938262e-08	1.79867905106e-06	1.33082715518e-06	8.1801523417e-05	0.0006628310781	0.00040806063269	0.00331996560719	0.269053213824	0.726470913926
