 	sapeva	che	fa	freddo	e	non	aveva	di	nuotare	</S>
ì	0.888929215	0.00570754175	0.00488381335	0.00298888717	0.0029169578975	0.00714601175	0.002648892875	0.0024426869065	0.009800679355	0.0725353032805
t	0.955287571667	0.00651590565	0.00430376601667	0.00124642536333	0.00100124435817	0.002434700589	0.000922014439333	0.0008236246165	0.00327626089	0.0241885128162
s	0.698402107222	0.03584283445	0.00933528223889	0.0609447439811	0.0324386214134	0.00999101336867	0.0162414972774	0.0398963312488	0.0285191684983	0.0683884304744
e	0.529592219074	0.0979805314833	0.0363477200796	0.085554547327	0.0431598914711	0.0125882947662	0.0214081924025	0.0530598368696	0.0370791675894	0.0832296039481
r	0.425693126591	0.209359010494	0.139466290027	0.107963478442	0.0256389914904	0.00507024803207	0.0099592977775	0.0277780364099	0.0187287366198	0.0303427857727
e	0.144214627764	0.421607093498	0.243844910009	0.113824135147	0.0205860276968	0.00377512974402	0.0066277099925	0.0195198630366	0.0130055390399	0.0129949488242
k	0.0487990078747	0.535518154499	0.305343250003	0.0778233193823	0.0090237305656	0.00261222951801	0.0029384397975	0.00777893967887	0.00527369224663	0.00488920715473
a	0.0163403942649	0.441328938166	0.455342540001	0.0682252241274	0.0058049964552	0.002697865676	0.0018081621325	0.00377928782629	0.00261791311554	0.00205467438491
k	0.00549908148597	0.278988159389	0.595149423334	0.104681497042	0.0059981214184	0.00272432232533	0.0014661453775	0.00255404217543	0.00179634200518	0.00114288651497
à	0.00184367121299	0.152160179796	0.701964461111	0.124260062347	0.00857399960613	0.00418505570844	0.00253770885917	0.00236966395848	0.00132464547839	0.000780564751657
n	0.00062022068455	0.0806556872653	0.759352803704	0.138498694116	0.00961244836871	0.00468710497615	0.00281416545972	0.00204190381949	0.0011526661028	0.000564313323886
n	0.0014144023684	0.0639592064218	0.507618027901	0.272462558039	0.0251170659562	0.00430903906538	0.00339417389324	0.0130987969398	0.0326585351676	0.075968207968
i	0.00168600667047	0.0536187996073	0.197915662634	0.49607227268	0.0732469986521	0.00948554302179	0.00463256919775	0.0167289657799	0.0443345771559	0.102278587489
t	0.000569099393623	0.0192068350358	0.0865406595447	0.711863124227	0.101946806217	0.0099763063406	0.00425416906592	0.0107911347266	0.018530633352	0.0363211645963
s	0.000192588241841	0.0132421173786	0.0439422258482	0.738748691409	0.106680238739	0.00633001154687	0.00490125308864	0.0161679332422	0.0271511176507	0.0426437654654
