 	i	bambini	piccoli	non	si	vestono	da	soli	</S>
t	0.760874155	0.175778455	0.00581615075	0.000489212548	0.001862803635	0.00187322767	0.000883134365	0.01177584627	0.040647041938
a	0.541164295	0.428188788333	0.00799124375	0.001699457338	0.001222614135	0.00138664293667	0.000382892158333	0.00422814934667	0.0137359188947
p	0.233525500667	0.745263516111	0.0103758860167	0.002106703631	0.00106712151167	0.00116968113556	0.000202696801778	0.00153344717222	0.00475546894857
e	0.0965391257223	0.851067488704	0.0356593447722	0.00591024592867	0.00395007337056	0.00373512793519	0.000259751622926	0.000936705304073	0.00194218104319
d	0.0361990026741	0.786959589568	0.155584416257	0.00758781567622	0.00571914455685	0.00549661054506	0.000300955814309	0.00113037573469	0.0010221034844
ì	0.017900334158	0.700768806523	0.243447718752	0.0124904382587	0.0127529022856	0.00616556208169	0.000698848778103	0.00419629827823	0.00157903893147
a	0.0104198322027	0.487568768841	0.375781406251	0.0332659624196	0.0524800604285	0.0112598306939	0.00210752322603	0.0204527877594	0.00666379431049
m	0.00414772041757	0.278625809614	0.585149635417	0.0311174897732	0.0579197858095	0.010918144898	0.00204891457534	0.0228885695531	0.00718391821016
i	0.00186241173586	0.178832646471	0.672563645139	0.0907531842244	0.0337936442698	0.00961109629933	0.00115830689178	0.00851119925103	0.00291382884339
n	0.00063609681062	0.0605155189237	0.75467584838	0.117734579408	0.0412454857566	0.0179958674331	0.00103644828059	0.00454359785034	0.00161650906446
c	0.000324790272207	0.0223426478079	0.58851088946	0.0493697662027	0.0957379362522	0.0258036714777	0.0056140318102	0.0338679282834	0.178428305471
i	0.000788222490736	0.0150961466026	0.26466524982	0.0296112494676	0.183023675417	0.0466252481592	0.0261031079367	0.124250999428	0.309836095157
à	0.000833473189267	0.0109183403009	0.133700104273	0.176910648823	0.207036648472	0.141529564053	0.0285825386789	0.124173671009	0.176314994319
e	0.00027799239941	0.0036552111263	0.0641536407577	0.266061986274	0.247361552824	0.303612501351	0.0120071419263	0.043319479103	0.0595504726397
n	9.383275937e-05	0.00125412582143	0.0316763519192	0.147713161091	0.268613267608	0.492989203784	0.0134110729754	0.022843776601	0.0214052133466
i	3.27731548567e-05	0.000452913738477	0.0193549279497	0.0742224343637	0.173902603536	0.672015351261	0.0333971419918	0.017548132867	0.00907368531553
n	1.14581723822e-05	0.000152689475559	0.0067593885599	0.0436241407879	0.089732867512	0.792310283754	0.0477934839973	0.0145559246223	0.00505969017184
d	4.16382210407e-06	5.36119974863e-05	0.00256366256997	0.019005742596	0.062806302504	0.679685774585	0.0660395666658	0.0294075095408	0.140433624791
ì	3.79938938136e-06	0.000319147620062	0.00233725967332	0.00966808919867	0.0435079305013	0.512617431528	0.0878034475553	0.0942203588469	0.249522518264
n	3.40536314862e-06	0.000405704978954	0.00205011902444	0.00495485629956	0.0192646086338	0.606845853843	0.104622219185	0.111004821949	0.150848405755
n	1.6534524071e-05	0.000429481015251	0.00384608710815	0.00821080533319	0.0395830396779	0.532900211281	0.110333854728	0.077788632983	0.226891334918
u	2.0917486406e-05	0.00043706976149	0.00440500517318	0.00884524361106	0.0470147465593	0.26460536376	0.223819209909	0.147326367661	0.303526048306
t	6.98612659587e-06	0.00014585429338	0.00147628737353	0.00357480797035	0.0175286261198	0.226412464587	0.393238746636	0.173902852554	0.183713354769
t	2.35384102016e-06	4.88752101167e-05	0.00052514807151	0.00427047992345	0.0110371523066	0.217783714862	0.368915932212	0.113965424185	0.283450886923
e	8.18031928053e-07	1.65615482889e-05	0.000201528779223	0.00403265336915	0.00837117786887	0.108294301621	0.293891027404	0.220743468062	0.364448448974
m	3.51886240684e-07	5.9000099663e-06	7.14174711277e-05	0.00152121005105	0.00325006272296	0.0554564418737	0.318932189135	0.299759012687	0.321003429658
a	2.45307400228e-07	2.6507571221e-06	2.92749827092e-05	0.000721048123683	0.00158946298765	0.0362272356246	0.318723956378	0.355178517562	0.287527603219
n	3.81259633409e-07	1.7514136407e-06	1.44841125697e-05	0.000316881554561	0.000779858639217	0.0156972818749	0.256263522126	0.484835639187	0.242090174406
i	4.05167115803e-07	1.27638600357e-06	8.86723935657e-06	0.00014373206152	0.000404077719739	0.00740009599163	0.162972219375	0.612788746396	0.216280558135
c	1.86812966601e-07	6.59503852523e-07	4.60293701886e-06	7.333257884e-05	0.00022499651458	0.00345199326388	0.082921613125	0.642852335465	0.270470279378
h	9.84973355337e-08	2.67186288841e-07	3.43645240629e-06	3.021026038e-05	0.000233441159527	0.00200602593129	0.0467801957083	0.586983965155	0.363962376459
ò	5.57980921309e-08	1.10702302474e-07	2.14253166276e-06	1.24967027067e-05	0.000218836352306	0.00088627091843	0.0213870424361	0.664446208385	0.31304684882
t	1.86842041366e-08	3.73098972847e-08	8.1043731492e-07	7.7238750489e-06	7.41239488987e-05	0.000500904804143	0.00935960434537	0.718951456128	0.271105329607
t	9.15296618553e-09	1.34519499362e-07	9.03399367164e-06	8.9353395683e-05	0.0001217132053	0.000750710534714	0.00727072078179	0.523035458709	0.468722883202
o	1.26114437062e-07	4.62907999787e-07	1.17919445139e-05	0.000114938607761	0.000138368721933	0.000648426211238	0.00490073965393	0.314028626236	0.680156551067
</S>	2.43377918531e-07	6.76018849894e-07	6.06339069195e-06	5.98960676805e-05	7.20592912165e-05	0.000330176005119	0.00260594941697	0.292456413118	0.704468560533
