 	ieri	abbiamo	deciso	che	oggi	andiamo	alla	spiaggia	</S>
e	0.530192437	0.037992226	0.0150406841	0.004937452195	0.20101353025	0.0017352589425	0.005581762826	0.030084603065	0.173422010785
t	0.834065579	0.020847472	0.00522594497667	0.00175021253333	0.0677206614167	0.0006200892375	0.001882332906	0.0100568438357	0.0578308380767
t	0.850680313	0.0523018716667	0.0118023245356	0.00299371551611	0.0531194266389	0.0011832603075	0.00142470214867	0.0053263518159	0.0211680013172
è	0.539766031667	0.367506822222	0.0164534390119	0.00472176467204	0.0556526805463	0.0017098813025	0.00136629233622	0.00381079133863	0.0090122649924
d	0.192247643922	0.716031807407	0.0323665391706	0.00343166555735	0.0478955168488	0.00207207900083	0.00112675636541	0.00169963857954	0.0031283350508
e	0.065961136274	0.718235802469	0.0602752610569	0.0171482036858	0.11922740895	0.00882399116694	0.00464295485514	0.00296263449318	0.00272262085027
c	0.0229787336913	0.693991034156	0.0970810936856	0.0226729550619	0.139646710317	0.0117390910556	0.00584374225171	0.00341244426439	0.00263424590009
i	0.00782448478377	0.781954831385	0.107673147895	0.00966205515397	0.080739957439	0.00573876428053	0.0027039679939	0.00256735962146	0.00113547657336
d	0.00276144234126	0.671393237128	0.204787655965	0.0131164636847	0.0881732924797	0.0109235583555	0.00382143427463	0.00364972967382	0.00137320271445
è	0.000937771459087	0.596035385709	0.269594868655	0.0142588649282	0.0978969241599	0.0126437501465	0.00414949524154	0.00309864355794	0.00138428982815
t	0.000316011360329	0.61227097857	0.289904332885	0.0108028913427	0.0701498090533	0.0069276497435	0.00546064123051	0.00317672161931	0.000990989899383
s	0.00015584407541	0.45758507619	0.388618920962	0.0216577861142	0.0787567040178	0.0066155829145	0.0105700527435	0.0187230805398	0.0173169881998
a	0.00010174584619	0.295814205397	0.478572500321	0.0643018427047	0.103841794673	0.0038953077215	0.00846058698783	0.0224318527466	0.0225801783666
m	3.411295414e-05	0.155437715466	0.629079210107	0.0928316875682	0.093275804891	0.0065759909905	0.00564751540261	0.0088590756822	0.0082588744222
o	1.15188570447e-05	0.0601112396553	0.511705020036	0.345731879189	0.0611180356303	0.0084326635635	0.0049389922342	0.00440161969407	0.00354900704073
k	3.94762686623e-06	0.0221802681184	0.287030400012	0.565425126396	0.0541932258768	0.0518168514212	0.0110561548447	0.00590116649802	0.00239282914691
a	1.43279931141e-06	0.0081790884728	0.216309923337	0.609233125465	0.0616211319589	0.0772981471404	0.0157809212816	0.00928013749934	0.0022960341823
s	5.3355503647e-07	0.00332109922227	0.124185199112	0.650134155155	0.055785120653	0.12755439238	0.0221125844272	0.0136500771664	0.00325680676077
ì	2.21124068957e-07	0.00139396815209	0.0666356743707	0.462078311718	0.259892563551	0.165726106127	0.0271663444757	0.0134796471555	0.00362716632026
m	8.10572027857e-08	0.000730719875697	0.0399496361236	0.218473394906	0.617332421184	0.0966456930423	0.0174569058252	0.0074759146185	0.00193526360675
m	1.68563877726e-06	0.0158523767369	0.142756503375	0.102770755969	0.529520063728	0.0546576466808	0.0155189542751	0.0171859450062	0.121736081436
