 	guardando	le	nuvole	capisco	che	piove	</S>
k	0.891666425	0.0112568353	0.0064240038	0.00627414897	0.001342966475	0.001615068007	0.081420545686
a	0.943597575	0.0207599009667	0.00432230603333	0.00269852363667	0.000582006521667	0.000615866833667	0.0274238017293
n	0.912176205	0.0692546963222	0.00699359524444	0.00151454903222	0.000344182130556	0.000283546069556	0.00943318736977
o	0.737702615	0.230877508774	0.0196851290815	0.00529227983074	0.00102755088685	0.000847638554852	0.00456722020659
n	0.420154115	0.528937916258	0.0370134736938	0.00772189517691	0.00178986462895	0.00111937029162	0.00326336786886
ò	0.304051491667	0.644607155419	0.0438158345646	0.0042300260923	0.00124292690298	0.000486367008873	0.00156624730295
n	0.245995989322	0.685700868473	0.0640959428549	0.0023407847641	0.000814740160993	0.000266434881291	0.000785300570983
t	0.107393308541	0.742297156158	0.066859232285	0.0082604828547	0.00461937982033	0.0118170746671	0.0587534111137
a	0.059896488347	0.687072685386	0.133618684095	0.0174280582849	0.00583580200678	0.0158699797224	0.0802783235712
t	0.0206985429557	0.548168845129	0.361633561365	0.0230677757616	0.00746436373559	0.0083305067408	0.0306364515571
a	0.0070121215919	0.333223218376	0.589344487122	0.0411360659205	0.00942246091186	0.00644794944693	0.0134137461857
s	0.00239617025063	0.172116228125	0.742687129041	0.0572119559735	0.0132227866373	0.00460447891564	0.00776129922857
ì	0.000815554842877	0.069203364875	0.865314476347	0.0433889656578	0.0132514722124	0.00319685509855	0.00482937074286
n	0.000279968476739	0.0258052288583	0.937947772116	0.0256965282193	0.00660615820413	0.00127962452618	0.00238480896095
n	0.00258335554869	0.0482077200194	0.789558190705	0.0247117950731	0.0132000442014	0.0152614764421	0.1064775127
e	0.00335333991256	0.0556071453631	0.481406130235	0.266775039024	0.0210701964005	0.0219751429474	0.149813074233
f	0.00112034189525	0.0187422033977	0.287930393412	0.484181036341	0.104755521467	0.0362900074491	0.0669805387443
a	0.000374035817843	0.00632002494757	0.162995087804	0.532120462114	0.196558570489	0.0631837891497	0.0384480659148
n	0.000125474440648	0.00213453888519	0.060711357068	0.434238164038	0.36448284683	0.114404136383	0.0239035353049
o	4.33627036827e-05	0.00074090833273	0.0219055609893	0.236629808013	0.504732088943	0.217823478794	0.0181248257683
ò	1.58337302742e-05	0.000274897606243	0.0100686318298	0.420172396004	0.354742949648	0.187661621931	0.0270637272561
k	5.4340722994e-06	9.4509379681e-05	0.0058094520766	0.436326067335	0.432780813216	0.0982039896437	0.0267797894187
a	1.9246465278e-06	3.3761951327e-05	0.00258179161553	0.161322197445	0.477115104405	0.320048089881	0.0388971444729
v	7.593046626e-07	1.33761562757e-05	0.00096472582851	0.0558379741483	0.269125741468	0.609397496627	0.0646599348243
r	5.70826417533e-07	2.76229387586e-05	0.000889245242837	0.0275985653828	0.177528050489	0.514769025542	0.279186921608
è	4.81765455178e-07	3.25059517529e-05	0.00103405702761	0.0219860371276	0.087842448363	0.242504293181	0.646600207203
c	3.09364291059e-07	1.39985204176e-05	0.00101262252254	0.0804700623759	0.0468383499877	0.094231072727	0.777433635734
h	1.44416599702e-06	0.000447345431139	0.00482468587418	0.113156897459	0.0357416776626	0.0431479812423	0.802679978578
i	2.10640319901e-06	0.00058913383856	0.00562468365339	0.055253516953	0.0172493427209	0.0808315937474	0.840449612859
</S>	1.68515254951e-06	0.00029472816155	0.0028162763697	0.0277417301765	0.0102642036105	0.133751336874	0.82513003643
