 	il	ladro	è	entrato	da	qui	</S>
o	0.7714367	0.181482155	0.0128763742	0.008043592	0.00142461625	0.00265304105	0.02208356485
l	0.6579248	0.313125051667	0.0125030089433	0.00442855229667	0.00126398970667	0.00233923573	0.008415380181
à	0.419879771333	0.563061507222	0.00977784352443	0.00266446449556	0.000603681625557	0.00108482862333	0.002927943958
d	0.166768688444	0.817278735741	0.0105578623415	0.00250697046519	0.000455371491852	0.00128924347444	0.001143216976
r	0.274408456148	0.596546971247	0.00991209594717	0.0093104726884	0.00183299634728	0.00392034829148	0.104068758082
o	0.296621749116	0.212522925416	0.143506986982	0.0459304138961	0.0404301967824	0.00582363526383	0.255164169361
i	0.0990596123877	0.081226827472	0.374463872327	0.0725861759654	0.154555038927	0.0125079112546	0.20560061912
m	0.0338187240782	0.0619684424907	0.416183790776	0.0583650879885	0.265210539642	0.0812467834182	0.0832067167067
b	0.0127303713594	0.0570012834969	0.259742724259	0.0428526463295	0.205505584214	0.0993167984727	0.322850656569
ì	0.0118191187865	0.0934236871656	0.125081019753	0.125746037776	0.145446649071	0.0388538940909	0.459629588856
k	0.0109551160722	0.114298089055	0.069892635251	0.217269825925	0.254217193024	0.045011675297	0.288355472952
e	0.00375805100972	0.0527042071578	0.033707824907	0.149129834075	0.535739131008	0.0486612597657	0.176299727651
a	0.0012624843919	0.0177569845254	0.0126450287923	0.061573150125	0.580775610336	0.233866607922	0.0921201405503
p	0.000440459754633	0.00661063850847	0.0058259885841	0.0318110050417	0.288790524779	0.612225935974	0.0542954205168
ò	0.000156779248722	0.00274078449282	0.0024775122147	0.0113467511806	0.107129343593	0.838042011991	0.0381068015056
t	5.22690007487e-05	0.000949399519607	0.00113568539823	0.00402577659487	0.037814698731	0.921951150664	0.0340710033352
t	4.84746285796e-05	0.00158584467187	0.0348090877594	0.0383029605663	0.018503004777	0.737967990221	0.168782608278
u	4.74052848265e-05	0.00180390904162	0.0460188148465	0.0497925707088	0.0127192089923	0.366192088074	0.523425976093
</S>	2.39998103633e-05	0.00091381654731	0.0230275858133	0.0250441161344	0.00763206309615	0.210288441037	0.733069938047
