 	i	bambini	non	lo	possiamo	non	possono	mangiare	il	gelato	prima	che	mangiano	</S>
a	0.507204135	0.412355852	0.0077926764	0.006400205	0.00656345535	0.0046977737	0.00456838075	0.005419935935	0.00263033615	0.003908557405	0.00104405932	0.001720284758	0.0152251036525	0.0204692396225
p	0.274504257	0.687583330667	0.00761069583333	0.00544368823333	0.00296732381667	0.00202134041667	0.00232160618333	0.00209095482167	0.00111898763667	0.00137092544367	0.000432112536667	0.000583269154	0.00509850965083	0.0068530010705
e	0.116670665	0.853249390222	0.0128262269778	0.00642356864444	0.00178078007222	0.00109718565556	0.00149379202778	0.000930316150557	0.000561481855557	0.000513636163223	0.000224811697556	0.000201791570333	0.00172293365894	0.00230338388817
t	0.046450497	0.924380230074	0.0147558096593	0.00869086338148	0.00135937562407	0.000750698260853	0.00109233650926	0.000468595881852	0.000301485261852	0.000208539085408	0.000102576909852	7.14833831777e-05	0.00058682470498	0.000780585373257
à	0.021965773	0.932145176691	0.0255694215531	0.0171132812938	0.00093541917469	0.000331391465951	0.000749001103087	0.000235776708951	0.000186106583951	9.5372134136e-05	8.7415763284e-05	3.85964311259e-05	0.000263894743327	0.000283246949952
c	0.051390197	0.81273187223	0.0360155351844	0.0851154670979	0.0055445739249	0.000463621625317	0.00471099133436	0.00115358207632	0.00121472637132	0.000276218496045	0.000577097405761	0.000125783687042	0.000444620214442	0.000235646981651
i	0.0592384278733	0.530913634077	0.220970458728	0.157455755699	0.011567125475	0.00193705667511	0.00615646589145	0.00337689945877	0.00318343395711	0.000826599465348	0.00208691713525	0.000214963339014	0.00124623837148	0.000826036593884
a	0.0198966767053	0.235539111492	0.432677396243	0.2549947119	0.0355902114917	0.00479185635837	0.00422086941048	0.00376969758626	0.00307915165237	0.000947254955116	0.00213525496842	0.000158293546338	0.00123839759716	0.000961110107961
e	0.00663432669357	0.0791817969073	0.325512612081	0.439201590633	0.124631603831	0.00830374111946	0.0103472141368	0.00238310926209	0.00158307258412	0.000520499038372	0.000786520779473	7.35905607793e-05	0.000442117778387	0.000398152166987
t	0.00221821929746	0.0266168177724	0.13320719336	0.658882330211	0.152209211277	0.00710223908649	0.0158136803789	0.00173273288736	0.00111000859471	0.000281681589457	0.000418158643158	4.47373555931e-05	0.000190947153462	0.000171967835662
