 	ora	io	sto	studiando	di	diventare	medico	</S>
à	0.88687146	0.02197310355	0.00109244318	0.0058092981	0.0037269475675	0.002613724817	0.006179482776	0.0717335546585
r	0.93201977	0.0357326021833	0.00168307466	0.00242350461333	0.0012672142095	0.000881477528167	0.00206803342523	0.0239243402862
t	0.663639098333	0.0419395817278	0.0366066188867	0.0229758850511	0.0669995924785	0.0521755357539	0.032190289791	0.0834734090564
e	0.289201877778	0.298672229576	0.0707563662956	0.036778835017	0.0895150540928	0.0693619151913	0.0422506936803	0.103463007485
n	0.135608801259	0.520382443192	0.170204738765	0.0434747000057	0.0477757659643	0.0304630643371	0.0159584824101	0.0361319525283
a	0.0515741591063	0.631668431064	0.204895207922	0.0400150559019	0.0334079163748	0.0174938224124	0.00723449987003	0.0137108688428
i	0.0174857343021	0.813397627021	0.128193105974	0.016315068634	0.0113970007349	0.00593647258513	0.00247768932601	0.0047972975776
v	0.0059609323807	0.669483155674	0.295547810325	0.0199818086447	0.00447477110163	0.00203841833604	0.00084213710467	0.00167095856387
ò	0.00222168690357	0.430343465225	0.503990503442	0.0573894278816	0.00383776466721	0.00105727860535	0.000414150328223	0.000745668945957
s	0.000943478125857	0.295513481742	0.597303414481	0.0996543192939	0.00500735955574	0.00084781852845	0.000283583484408	0.000446495629652
t	0.00310875178995	0.167948373914	0.56541436816	0.093159331098	0.0255110821852	0.0208919940028	0.0327137595031	0.0912523322742
è	0.00386058124465	0.089326308638	0.43524573272	0.243938785033	0.0345776280617	0.0276467962676	0.0435659648544	0.121838220891
o	0.00132730258488	0.0406295267127	0.273777672907	0.574849415011	0.0428406600206	0.0101514086892	0.0146748436848	0.041749181497
s	0.000443569207327	0.0148057921709	0.111789519636	0.79228112167	0.0563987393402	0.00450209922973	0.0050262307716	0.0147529052523
t	0.000191069586142	0.021403379157	0.0952227865453	0.656507830557	0.0717398357801	0.0186407514099	0.0263159627539	0.109978342104
u	0.000106953931614	0.0228022640103	0.0761731380484	0.523125983519	0.167465441927	0.02785381447	0.0362694075846	0.146202943368
d	4.07218987713e-05	0.00850100249477	0.0296965745495	0.51264678784	0.293425337309	0.0539615411567	0.0327418005282	0.0689862021227
i	2.81264435904e-05	0.00399040833159	0.0144782467498	0.340938545947	0.334679412436	0.0792603687189	0.0792367381761	0.147388159041
è	1.94412877031e-05	0.00162527658953	0.0055733866116	0.389178605316	0.314906190812	0.052953120573	0.077258576292	0.158485450814
o	8.48163427403e-06	0.000552590662177	0.00187863570553	0.386888248439	0.406533463604	0.113472086191	0.0312689329973	0.059397593738
n	1.38090382913e-05	0.000198957774726	0.000673528161843	0.185597136146	0.587656254535	0.180756985397	0.0191248536658	0.0259784566227
a	1.40420226304e-05	0.000118893375575	0.000373957557281	0.0950180310487	0.502916214845	0.347480598466	0.0401717132219	0.0139065265842
g	7.85093741013e-06	8.46463319583e-05	0.000244208385427	0.0369243635162	0.266304548282	0.587950266155	0.0883413077406	0.0201427955281
h	1.429562447e-05	0.000177483990753	0.000597263244809	0.0249521033387	0.171880876094	0.521670728718	0.14512331258	0.135583923843
e	1.62038921567e-05	0.000211048377918	0.000714246114603	0.0206705507129	0.106316997365	0.390834072906	0.248309937527	0.232926934614
t	8.85807505223e-06	7.4612782996e-05	0.000242369916634	0.00704246244297	0.0432332160217	0.382728537635	0.391079012509	0.175590921538
t	4.17559796408e-06	2.5570982722e-05	8.32418652113e-05	0.00266066158632	0.0258850845739	0.355772292545	0.38564012417	0.229928830513
ò	1.64998490303e-06	9.08842379733e-06	2.99221274271e-05	0.00132267769544	0.022654258858	0.286800724182	0.30095398139	0.388227693504
m	5.7492574801e-07	3.20865201244e-06	1.0190407739e-05	0.00069055689848	0.014778333786	0.305903688061	0.296204113797	0.382409351168
e	3.8580241467e-07	1.78675272748e-06	4.49093931967e-06	0.000366203585493	0.008640649662	0.271330919354	0.419163457932	0.300492113723
s	3.3907595489e-07	1.21689241349e-06	2.46136562489e-06	0.000139868698731	0.00317650628733	0.149603736451	0.628563819311	0.218512064574
s	2.2567877163e-07	5.27736642163e-07	1.2751493933e-06	0.000104257200477	0.00264025216244	0.10509134815	0.581882596437	0.310279528191
è	1.79101046543e-07	2.92403607388e-07	8.720307121e-07	9.95185064923e-05	0.00265654047415	0.0600992293833	0.388820202146	0.54832314273
r	8.25459098477e-08	1.35154082463e-07	3.45138835033e-07	5.76188684974e-05	0.00146535594472	0.0438570754611	0.385784220715	0.568835157577
e	4.46531731616e-07	5.70716814154e-07	1.10433516168e-06	5.03571461658e-05	0.000905069161573	0.0356862701537	0.455159700238	0.508196495859
</S>	8.39919365808e-07	1.02707010708e-06	1.96177248084e-06	4.70238430829e-05	0.000589369950787	0.0223546450769	0.468508650119	0.508496497929
