 	dopo	Giovanni	ritornò	la	sera	a	casa	andava	molto	stanco	perché	aveva	lavorato	tutta	la	settimana	</S>
d	0.80455395	0.021595537	0.01563270265	0.013617059	0.00316625515	0.00451374465	0.0040248496	0.0011892912	0.001159265765	0.000836684485	0.0022088715	0.002628460815	0.006829968135	0.006017684585	0.002954017125	0.01171044653	0.0973611549
ò	0.857966583333	0.0381416933333	0.0202575048833	0.0138763303333	0.00271094278333	0.00217844011667	0.0035084286	0.00112187622	0.00193535609833	0.00249320435167	0.00328986503333	0.00127989588167	0.00463241386833	0.004029254485	0.00244072629167	0.00674232386333	0.0333951367
p	0.833520037778	0.0472943564444	0.0299080046278	0.0168078704444	0.00483958339444	0.00176829967222	0.0058682982	0.00498372516	0.00406529303278	0.00486218061722	0.00655236834444	0.00099418294389	0.00679031802278	0.00588727106167	0.00458540093056	0.00847331662111	0.0127994969667
o	0.656066965926	0.224259880815	0.0441591358759	0.0136162009148	0.00467383249815	0.00188324529074	0.0056084985	0.00615158934	0.00383013681093	0.00481037953907	0.00664499501481	0.000971850831297	0.00566749087426	0.00489772405389	0.00419472834352	0.00696930224037	0.00559402552223
G	0.354899363975	0.368503900272	0.143912401959	0.0308643834049	0.00992960419938	0.00325308819691	0.0137319952667	0.0148413589	0.00625696873698	0.00743163151302	0.0105472339049	0.0013990728771	0.00926533849142	0.0075829010513	0.00520705981451	0.00700858978012	0.00536507477408
i	0.139789153992	0.346316300091	0.18485219732	0.0869726744683	0.0213039863998	0.0088529389323	0.0276164394222	0.0188484750667	0.021553286579	0.0275789698377	0.030243983635	0.0069016966257	0.0253866054971	0.0182497180171	0.0127604779382	0.0140634249267	0.00870966759136
o	0.0472925002373	0.512948693364	0.14227036244	0.0820547232228	0.0171857907933	0.0089181670141	0.0208970609041	0.0076037069389	0.0221944406297	0.0298374493626	0.030015292675	0.00812028401857	0.0237807303147	0.0161546930044	0.0117539300054	0.0123420537236	0.00663015871045
v	0.0158063146121	0.566382064455	0.314258680813	0.0292131513076	0.00653171142443	0.00309975652137	0.00728091109803	0.0028598343963	0.0074883895099	0.0100929536475	0.0101668198217	0.00275618212286	0.00805566122057	0.00550752771347	0.00397101510447	0.00420548376587	0.00232362451682
à	0.00528498040237	0.536325521485	0.399165060271	0.0197704749359	0.00385408850814	0.00162062738712	0.00394479706601	0.00216117929877	0.00358522156663	0.00630416832583	0.00579842654057	0.00133056798095	0.00378153647352	0.00264177565116	0.00168622356816	0.00172207606529	0.00102336792894
n	0.00177484125836	0.482461917162	0.467060973424	0.0185723016453	0.00311999630271	0.00115846554904	0.00301517935534	0.00223949266626	0.00236884853221	0.00510714437528	0.00453962583019	0.000842294246983	0.00261180635784	0.00195266298372	0.00116610649939	0.0014062600551	0.000602173709647
