 	non	so	cosa	stai	scrivendo	</S>
e	0.4087674	0.321214951	0.009622632	0.02351245055	0.088627571435	0.14825499525
n	0.270009498667	0.622244483667	0.015302303	0.01166431555	0.0306754907683	0.0501039400833
e	0.106822724889	0.792958194556	0.0562237296667	0.01316932185	0.0131148138228	0.0177112056611
t	0.0447347607297	0.853791964852	0.0752560698889	0.01307543105	0.00659939847427	0.00654228680703
s	0.0307209093432	0.770622321617	0.0613634632963	0.0137691057833	0.0227133314581	0.100810813056
è	0.0254563971144	0.704554683872	0.0679224177654	0.0145992949278	0.0505704241527	0.136896806352
r	0.0135917738715	0.621620227957	0.135809999255	0.0841317379759	0.0793008393842	0.0655454584507
o	0.0087871177315	0.338973070652	0.226421606418	0.142680325992	0.227754463128	0.0553834288169
e	0.00297189773983	0.136935712184	0.210541415473	0.372973065331	0.238819513943	0.0377583962056
s	0.00103131811828	0.046137293928	0.118913070824	0.738072131777	0.0821070671143	0.0137390753519
ù	0.00035366264596	0.0155694803407	0.044645318888	0.899473660592	0.0349728006048	0.00498502374063
t	0.00011926843924	0.0052087535449	0.0151157563093	0.950474236864	0.0271128882016	0.00196908718688
i	5.63179038e-05	0.00182026059497	0.00738064783643	0.915746795621	0.0595111254005	0.015484858729
s	3.58858235333e-05	0.000688811403657	0.00510826174548	0.75171529854	0.151495515134	0.0909562335763
t	0.000300627706778	0.00197850112655	0.0191398143818	0.46310378618	0.174723171711	0.340754121192
e	0.000388602981259	0.00240864322175	0.0234335548249	0.199646512727	0.319925633904	0.454197050397
g	0.000130128486736	0.00080513558155	0.00787866841263	0.0826837415757	0.422431944635	0.486070343466
r	4.7320213562e-05	0.00032611399525	0.00377225301088	0.0493425498586	0.271013284878	0.675498447822
à	1.9594679464e-05	0.000166662148417	0.00235695492263	0.0281617874529	0.398130621626	0.571164352607
f	6.57575703333e-06	5.6243361649e-05	0.000795500474543	0.0136980942176	0.570781953875	0.414661604202
i	7.25803494644e-06	1.97027140597e-05	0.000278347096181	0.0072994616392	0.518144201292	0.474251001401
</S>	1.12094519732e-05	1.10481440298e-05	0.00015237643309	0.0041276658196	0.492156825646	0.503540850701
