 	tu	le	hai	cucinati	le	verdure	</S>
e	0.2106449445	0.539863925	0.0073005252	0.0060875427	0.00379753455	0.0199613914385	0.2123441437
s	0.0809859721667	0.826969788333	0.00978309873333	0.00302580003333	0.00153836748333	0.00672933702517	0.0709677032533
ù	0.0395585710556	0.902487842778	0.0285807122444	0.00232487754444	0.000796919357777	0.00236822964506	0.0238828767444
t	0.0263982490185	0.875043977593	0.0800245174148	0.00878244171481	0.000722094182592	0.00086331336502	0.00816538476813
a	0.0110713713528	0.604012542531	0.337482869138	0.0390849055716	0.0028253322942	0.000739840255007	0.00478315033604
m	0.0039058733976	0.251581960844	0.589264493046	0.130683321857	0.0133400050981	0.003464287785	0.00776011077868
à	0.00157536213253	0.0977610617147	0.668022777682	0.201387110619	0.0171976430327	0.004776614595	0.00927947215956
r	0.00077133652751	0.0370167526716	0.635618272561	0.300912336873	0.0164350323442	0.003279195065	0.00596706975319
e	0.00035491145917	0.0145039977159	0.376239598854	0.518224962291	0.0787221941147	0.003201569955	0.00875275671773
t	0.000120334798723	0.00489840899597	0.141605107951	0.68322498743	0.149550918038	0.00541809405167	0.0151820919059
s	0.000309494545241	0.00708758593066	0.076593396317	0.644043982477	0.133160242679	0.0157826600172	0.123022548969
e	0.000371969856314	0.00780488664222	0.0466635398057	0.427430377492	0.279793114226	0.0334991286724	0.20443694299
t	0.000125737807271	0.00261580917287	0.0160202921252	0.206467324831	0.548637538075	0.0971180048908	0.129015281663
a	4.53167484903e-05	0.000875167845657	0.00550676407507	0.0838293266103	0.702515112692	0.147659088297	0.059569252221
l	1.77912878534e-05	0.000294188579186	0.00198878545502	0.0345100471034	0.693590870897	0.215068846099	0.0545295117403
à	6.23274968913e-06	0.000102668684462	0.00109788117167	0.0154228354678	0.475595656966	0.247691352033	0.26008338058
c	4.44289387771e-06	0.000152057383487	0.0136880688572	0.0239744646893	0.301032642322	0.313002640678	0.348145660193
h	1.13780664259e-05	0.000272621904496	0.0200403532857	0.0453061035631	0.336611204107	0.367445476893	0.230312836731
a	1.2559898742e-05	0.000202740720165	0.0092317925819	0.0366226414877	0.324872368036	0.267721162298	0.36133670891
n	5.42077786633e-06	7.13019334083e-05	0.00310148027007	0.0129759380422	0.170973479012	0.464449747433	0.34842260897
a	4.59390497444e-06	2.56382893561e-05	0.00107989097279	0.0044055119804	0.0661564733373	0.622059522478	0.306268362323
</S>	6.45621048722e-06	1.55912349781e-05	0.000608090926395	0.0023176390702	0.0417754726687	0.532680821239	0.422595931161
