 	quando	io	divento	vecchia	vendo	la	casa	vendo	la	casa	a	Trieste	vengo	e	abito	a	Martano	</S>
m	0.607000225	0.0030621767	0.0183260525	0.023501422	0.0159220387	0.0135024618	0.0116373908	0.0174764772	0.01814646779	0.014085876235	0.017200178931	0.059205573578	0.005934065519	0.0344623787425	0.0031594412875	0.0130217912565	0.032722424402	0.0916335744305
ò	0.829871661667	0.0267751419	0.0141303168333	0.00816524145667	0.00782384636667	0.0049543231	0.004412704	0.0065310863	0.00622764702333	0.00493252216833	0.00584676075767	0.019794326148	0.002068480719	0.0115041404972	0.00114037830417	0.00434907361483	0.0109162956127	0.0305560854758
t	0.866012367222	0.0723935539667	0.0133442702778	0.00304764100222	0.00507438067556	0.00207353859	0.00203734497	0.00282285826	0.00223951922678	0.00186555365944	0.00205480310589	0.00664073056367	0.000772501858333	0.00384716599683	0.000483665868057	0.00145384322674	0.00364221334863	0.0101940895313
t	0.696016635741	0.0782005453222	0.0473281824259	0.0333676017274	0.0186113434452	0.0245755647867	0.0211822854267	0.0124503148133	0.0113110257279	0.0116346335565	0.00496218106196	0.0130870484656	0.00759225320478	0.00236415327538	0.00775904023935	0.00144915710571	0.00301642804994	0.0050916111711
i	0.36875413358	0.288269019107	0.110200970809	0.0447424850091	0.0261047693151	0.0331760216956	0.0287328965756	0.0171763681044	0.0148406418093	0.0155153571188	0.00638588035399	0.0155931380552	0.0101299608016	0.00205272219179	0.0104980479131	0.00148250087524	0.00281935746131	0.00352574011703
i	0.141775192143	0.661607139702	0.10658868427	0.016456186603	0.0121522190384	0.0123395544319	0.0109545943985	0.0073887317348	0.00550400699643	0.00586357364627	0.00261528839633	0.00557200466273	0.0036654675162	0.000871109713263	0.00385079189837	0.00052996355708	0.000952460401557	0.00131309657668
v	0.047441199921	0.831512013234	0.0890508154233	0.005986911001	0.00459226545947	0.00436990318397	0.00390549300617	0.00264258817493	0.00190051066014	0.00204244514542	0.000905270535443	0.00187278031608	0.00124896398707	0.000294374667288	0.00129681200212	0.000177919027827	0.000319312230972	0.00044045058316
ò	0.015898132903	0.719615037745	0.236108088474	0.002578512857	0.0134796074998	0.00258026693466	0.00309618210206	0.00231899135498	0.000829952688047	0.00102791873847	0.000371875870148	0.000650218039527	0.000488299435023	0.000109199372629	0.000513166132707	6.57824080757e-05	0.000113341044991	0.00015541107432
e	0.005312620582	0.511973912582	0.450954212825	0.00505344284233	0.0170168121666	0.00219406781155	0.00288940406735	0.00225789497833	0.000505270672682	0.00070623045949	0.000214352280049	0.000249773955509	0.000236374537008	5.02843138763e-05	0.000248022193902	2.93807073586e-05	4.46235493303e-05	6.333149644e-05
g	0.00178063776933	0.386841324194	0.592616637608	0.00678494791411	0.0069770085222	0.00136237917052	0.00142789434578	0.00097831267611	0.000283843074227	0.000385523013163	0.000110326666683	0.00011031723517	0.000139046861003	2.10843261588e-05	0.000124604212967	1.25174956195e-05	1.85534751101e-05	2.50840639467e-05
h	0.000963940556777	0.237334552398	0.527091412536	0.0727178906047	0.00882441297407	0.0205987210568	0.0172216320719	0.013377484282	0.0151858677314	0.0144423047511	0.0120240607056	0.0183666299694	0.008844236717	0.00930548227725	0.00473383525966	0.00513877653571	0.00423790392337	0.00959087841478
