 	ogni	giorno	bisogna	che	compriamo	il	pane	</S>
k	0.810118925	0.101111725	0.03155624	0.001917028775	0.00724400065	0.00277553	0.000861092841	0.044415455405
u	0.703165215	0.239786835	0.0319592793333	0.00219409444167	0.00549354868333	0.0015769047	0.000324667841	0.0154994271717
à	0.377628837	0.565854445	0.0394256911111	0.00429289781389	0.00333067116111	0.00191446793333	0.000144712679	0.00740827215723
i	0.1283866915	0.773844948333	0.084858257037	0.0045182182713	0.0023972738537	0.00182838803778	5.68383036667e-05	0.00410943332241
m	0.0454890499	0.828036029444	0.119827789012	0.00259151379043	0.00186423585123	0.000715547432593	3.02086785556e-05	0.00144566646514
è	0.0175493018333	0.667239136481	0.308667846337	0.00304126249681	0.00192421091708	0.000589249804198	2.10947231852e-05	0.000967911942713
r	0.00716899557777	0.41435927216	0.570789062112	0.0031927239156	0.00311125350569	0.000562969538066	1.04687729951e-05	0.000805277486904
i	0.00312035243159	0.23338155672	0.739545554037	0.0154989701885	0.00749237673523	0.000515700782689	1.44204719317e-05	0.000431061794968
n	0.0010542778262	0.0825819846733	0.845404051346	0.0541975047295	0.0135875469117	0.00231560169423	0.000231059221311	0.000627976024989
g	0.0273370410521	0.0917839046578	0.734471017115	0.0721313225765	0.0299335039706	0.0109172898981	0.0039110678571	0.029514909275
h	0.0397749700174	0.106936394886	0.608848089038	0.0725643151922	0.0433670179902	0.0198917986327	0.0068226180857	0.101794853092
ì	0.0169498171228	0.0511856031953	0.708097833013	0.0691408660641	0.0370242609967	0.0154141445442	0.00418622770857	0.0980012782973
z	0.00568516659327	0.0204654427318	0.746563441004	0.128857683021	0.0496389209989	0.0123139125147	0.00173149738286	0.0347439632658
i	0.00192640418874	0.00919944144127	0.460302141668	0.362297821007	0.128979638666	0.0197777858382	0.00157377006095	0.0159430183219
n	0.000642449056663	0.00307257124076	0.168894272889	0.570781340336	0.207107042889	0.0372216406127	0.00286686452032	0.00941381484063
a	0.000214457191821	0.00102960765749	0.0656421192963	0.476101590112	0.37713030763	0.0692622402042	0.00504990584011	0.00556977234688
v	7.2035933007e-05	0.00034860515873	0.0238214217654	0.304415306704	0.496138575877	0.154486000068	0.0158197944467	0.00489827844896
o	2.46935961023e-05	0.00012121331841	0.0087156233218	0.205238465568	0.501939898626	0.248698956689	0.0280013821489	0.00725977614965
r	8.63570786743e-06	4.474956997e-05	0.00326657259727	0.117521777189	0.517671322875	0.323664088896	0.025241533383	0.0125813137166
à	3.52661758914e-06	3.93242136567e-05	0.00310402428909	0.0737160583963	0.440803647625	0.367421742965	0.0160356922943	0.0988759612389
s	1.73760666371e-06	3.53645783322e-05	0.0029429035697	0.0371559071321	0.282619035875	0.538897900988	0.0100480280648	0.128299085746
o	7.96112771903e-07	1.39055104241e-05	0.00107231076323	0.0168206656774	0.143863851958	0.644702153663	0.0393785374883	0.154147767249
m	5.15858711968e-07	7.1434620747e-06	0.000406049013743	0.00668084769247	0.0876521583193	0.644882751221	0.0962558758294	0.16411467475
e	2.80653978656e-07	3.45695695823e-06	0.000158547355248	0.00315039883082	0.0471316551064	0.612030290407	0.221013441943	0.116511950583
o	2.07670349552e-07	3.10184378608e-06	0.000148319629749	0.00154427811027	0.0210254698021	0.482166446802	0.288245457314	0.206866726861
t	1.20553321032e-05	0.000116485884529	0.00085116966325	0.00104643100342	0.0231825647007	0.455555458934	0.302166229105	0.217069580287
s	1.60203367644e-05	0.00015310070297	0.00100594189218	0.000765899514473	0.0221684156502	0.307069213978	0.525958563035	0.142862824762
o	9.15945565147e-06	6.66806457833e-05	0.000363766759827	0.000373119368158	0.00797234770007	0.109101338659	0.515070354345	0.367043201587
m	7.20938951716e-06	3.80888973944e-05	0.000149024871676	0.000167213806053	0.00309373138769	0.0409543149197	0.502948351448	0.452642033862
ì	2.79885203372e-06	1.31516741315e-05	5.1685915292e-05	7.10147496843e-05	0.0010633644119	0.0149438653066	0.461689974483	0.522164137954
</S>	1.40243285886e-06	6.71218136575e-06	2.7930104146e-05	5.02069463422e-05	0.00055719449845	0.0085525296033	0.243836623241	0.746967388977
