 	dopo	Giovanni	é	tornato	a	casa	</S>
d	0.88359063	0.0209289312	0.01571819065	0.00846021885	0.00226561781	0.00983617755	0.059200221445
ò	0.898817176667	0.0332497117333	0.02799193655	0.0103483545167	0.00171001761	0.00740071388333	0.0204821070117
p	0.880407358889	0.0415050362444	0.0396041291833	0.0180577581722	0.00236090890333	0.0101262927944	0.00793855383723
u	0.72080089963	0.191049137748	0.0548128777278	0.0172332853907	0.00266650840111	0.00888505309813	0.00455227497908
o	0.384753798543	0.539551525916	0.0575653275759	0.0083621886969	0.00190406609704	0.00475729686938	0.00310586370969
G	0.167669338181	0.694835488639	0.128417797525	0.00525278139897	0.00075261960568	0.00190450212646	0.00116750575323
i	0.0921229705937	0.71250907288	0.170358259175	0.014262741733	0.00311564114523	0.00505134937549	0.00258000215108
o	0.0309126972926	0.81816850096	0.122875954725	0.0152324188943	0.00389068809841	0.0058545023985	0.00306527954369
v	0.0103337386109	0.73761778032	0.241546426575	0.00605256961477	0.00135177789614	0.0020380744195	0.0010596283229
à	0.0034644389333	0.677999960107	0.307088948858	0.00863296120492	0.000870552378713	0.0014266329865	0.000516485512633
n	0.00116598836163	0.596414383369	0.382408689619	0.0163405464016	0.000949404646238	0.00231981116217	0.000401193487544
n	0.00249463106008	0.32303841679	0.399684313206	0.0408368211339	0.0152539584687	0.0299384897207	0.188753403056
i	0.00293793117436	0.15069428793	0.486152554402	0.0496164430446	0.0202516789229	0.0385380130069	0.251809115485
j	0.00099009500512	0.0931718349767	0.531924694801	0.164160505348	0.0392945760743	0.077148310769	0.093310000295
ù	0.00034033737854	0.0956518006589	0.321870474934	0.378067845116	0.0627801673581	0.0940522075897	0.0472371750983
r	0.000114130704547	0.122752723553	0.217247201645	0.526548238372	0.057047925786	0.0527083355299	0.0235814371328
i	3.89634777823e-05	0.0892721686177	0.147970137215	0.633184496124	0.0751313285953	0.04237057751	0.0120323138109
s	1.37526368501e-05	0.0329014388392	0.093596942405	0.713349858708	0.109543472865	0.0388853958367	0.011709101437
e	5.01496840603e-06	0.0127142470464	0.036778146535	0.628944569569	0.253821397622	0.0548349702789	0.0129016123123
è	2.14430279534e-06	0.0103682225821	0.0161253017117	0.42102493319	0.367813059207	0.174615445093	0.0100508802708
s	7.6907858978e-07	0.011861744194	0.00899723353723	0.341745804397	0.316841953069	0.315946051698	0.0046064255236
s	3.1083265126e-07	0.007588506798	0.00601979731241	0.247093856466	0.272239211023	0.267299210566	0.199759096441
u	2.47130907375e-06	0.003167648566	0.0036449558708	0.108980473822	0.210556620341	0.268254256855	0.405393598814
</S>	4.71927953687e-06	0.001911613633	0.0024904476354	0.074687971911	0.15725823517	0.349703108427	0.413943949407
