 	se	avessi	visto	il	tempo	avessi	visto	le	nuvole	e	non	avevo	uscito	per	bagnarmi	</S>
a	0.381521435	0.483703915	0.033433116	0.0093415147	0.01241510415	0.002135627315	0.00711534462	0.007141440375	0.007702924475	0.01073189783	0.008539733975	0.001249216912	0.005314482611	0.0028621601412	0.0110107325657	0.0157813270945
n	0.154337410767	0.777527671667	0.0297636253333	0.004930357	0.00538665948333	0.001023978165	0.00301058778667	0.00253389699833	0.00286842732167	0.003600743895	0.002893921767	0.000437843697	0.00178515148533	0.0009558192654	0.00367455370583	0.00526933415183
ì	0.0524923657223	0.895983307222	0.0341630824444	0.0034729161	0.00308934882778	0.000676652238333	0.00156236790222	0.00096253832611	0.00121829896389	0.00122644819433	0.001041675711	0.000173716594	0.00061151613711	0.0003219006852	0.00123441267074	0.00176944089328
c	0.0287908972741	0.862321652407	0.0688210954815	0.0138031175	0.0117690582759	0.00286033687944	0.00497479144074	0.00140026661204	0.0020904361313	0.000576434152443	0.000470323960333	0.000298532388	0.00042769981337	0.000171138754267	0.00056192428558	0.000662293246427
h	0.0457053230914	0.727003984136	0.0965400218272	0.0255461485	0.019712265092	0.00539363325981	0.0190570364802	0.0176878003373	0.0197876908438	0.00859806330748	0.00109835711344	0.000985372542667	0.00249780827112	0.00128307303809	0.000991162628527	0.00811224391214
a	0.0403637740131	0.436783725379	0.379773613942	0.0286411055	0.0136905122307	0.0038071201966	0.0208240200601	0.0222148472824	0.0243582920146	0.0111431457392	0.00126179705115	0.000994934878556	0.00300614828837	0.00159448188336	0.000992788221509	0.0105496640174
t	0.0135614899804	0.152937020793	0.738226491314	0.0465002285	0.0106394942769	0.00144075867553	0.0101592381867	0.00769693061413	0.0088304559382	0.00374570644973	0.000435616879217	0.000344890712852	0.00107625656946	0.00053564476222	0.000333488172036	0.00353627519413
o	0.0046196601588	0.056219188121	0.826534397105	0.0828856328333	0.011707357759	0.00164095035851	0.00566388706223	0.00290991208804	0.0036210974894	0.00138344212991	0.000556328008572	0.000243148749951	0.000455507258487	0.00018833373784	0.000119010258212	0.00125212834638
r	0.00160569664493	0.0202755891637	0.776830795702	0.162002187611	0.0227864435863	0.00237734508617	0.00708940042074	0.00177677122935	0.00283762647313	0.000621759311303	0.000598387663524	0.00023077079665	0.000338070912829	7.686526028e-05	5.02714050707e-05	0.00050201377946
ì	0.000599958197977	0.00819275811123	0.675291838567	0.263333932537	0.0349971305288	0.00379092386206	0.00804113874025	0.00147036560978	0.00270160299104	0.000320672051768	0.000576139148508	0.000161213452217	0.000258498804276	3.38763655933e-05	2.40101883569e-05	0.00020594796382
s	0.000207212819592	0.00312181422708	0.555974852856	0.373609254179	0.0489186061763	0.00418571722069	0.00908255651342	0.00108735306993	0.00252665639701	0.000211865273923	0.000570816578836	0.000128802415406	0.000234670844759	1.79491373644e-05	1.3247440119e-05	0.00010862220794
o	7.0203512344e-05	0.00127842309639	0.365211724285	0.518537031393	0.0916326687254	0.00990048367356	0.00907851683781	0.000941886456643	0.00221457201234	0.000194238604641	0.000427379555612	0.000135045386469	0.00024474493492	1.57262011215e-05	1.14142747063e-05	0.000105972289313
n	2.37408849013e-05	0.000436394406163	0.190405143762	0.619453357131	0.152313189575	0.0181061642245	0.0133914136126	0.00143483758555	0.00329037318411	0.000196180921547	0.000379856501204	0.000147027088823	0.000284819388307	1.88974207072e-05	1.37540892354e-05	0.000104890669771
t	0.00036126916054	0.00139063332205	0.113117998587	0.577468332377	0.172076923192	0.0182708230748	0.0326984435375	0.0165601001952	0.019407876928	0.00793402367718	0.000676180883068	0.00117093960961	0.0151725163294	0.00471668313624	0.00385806386108	0.0151191882833
a	0.000473761667082	0.00169973286344	0.0708934008623	0.522987714126	0.220030491064	0.0359121496916	0.0348539355125	0.0222965510651	0.0234886194093	0.0111180493257	0.00204072366102	0.00179305466987	0.0203352043431	0.00633473865208	0.00522973671036	0.0205120978611
o	0.000158025771056	0.00056681195763	0.0268650361208	0.383553408042	0.307266333688	0.208035541231	0.0245707081708	0.011379561355	0.0098200051031	0.00480643347523	0.00302645115367	0.00121623787996	0.00727640924103	0.00218652749069	0.00185103934012	0.0074214471037
c	5.28746861787e-05	0.000191325542273	0.00986290810693	0.184718179347	0.481090604563	0.264421883744	0.0351086810569	0.00728142235167	0.00556953283437	0.00209997125174	0.00208943553222	0.000748972991987	0.00271097542034	0.000748169841563	0.00063476031554	0.0026703227289
e	1.78377105829e-05	6.64206376077e-05	0.00396643097564	0.119699299782	0.616104154854	0.199797391248	0.0428814723523	0.00550819541722	0.00480509821146	0.00118181521058	0.00190111789174	0.000628371972662	0.00155578622011	0.000376093891854	0.00037204036068	0.00113854052063
r	6.0501671143e-06	2.45681797192e-05	0.00154460876521	0.0794927392607	0.567245304951	0.238703853749	0.0760323841174	0.0157715522057	0.0119675457372	0.00166372147019	0.00186586065058	0.000982341457554	0.00277553084004	0.000384622197285	0.000344649110227	0.00119470387354
ò	2.04403114543e-06	1.13207760731e-05	0.000752981921737	0.0449633187536	0.477497968317	0.29524706125	0.126658098039	0.0266158277352	0.0165515832457	0.00247729925673	0.00280116060353	0.00110291738585	0.00330578394668	0.000340356415762	0.000246491023409	0.00142580532451
ì	6.86179768377e-07	4.7923490647e-06	0.000401659268912	0.0228447999592	0.287495165106	0.44854995375	0.182835136013	0.0295968612451	0.0172160310819	0.00235966178558	0.00447176156784	0.000930682328617	0.00188788711556	0.000210812928587	0.000220081347803	0.000974062561503
c	2.35073157359e-07	2.11219169523e-06	0.000176127575971	0.0116116586944	0.213528307369	0.529462717917	0.188571824004	0.0286563207484	0.020341798694	0.00159699502853	0.00306749308928	0.000964271876206	0.00110564587185	0.000170768139529	0.000276256069268	0.000467488007168
h	1.16900964445e-06	3.70975386984e-05	0.000808512983324	0.0180733345648	0.29720584579	0.440409015972	0.142415350001	0.0386619122495	0.020121502898	0.00878373840951	0.00198725916309	0.0013452114254	0.00237886085728	0.00171941880318	0.00124422936642	0.0248075563357
a	1.47870993482e-06	4.82620761655e-05	0.000985923954108	0.0164637370083	0.224288304263	0.267228159657	0.336718046667	0.0788028174165	0.0188199166327	0.0131868864698	0.00244445005436	0.00112900415513	0.00287949465243	0.00223170861773	0.00147603114881	0.0332957610786
t	4.96405668612e-07	1.61031588915e-05	0.000333373862969	0.00573630502943	0.0948986180877	0.197718097552	0.526944702222	0.122808902472	0.0266063122109	0.00750976282327	0.00185627135145	0.000607040945043	0.00182720595081	0.000887083312577	0.00056418762627	0.0116855126262
o	1.66081200309e-07	5.375855207e-06	0.000111653586456	0.00201107190981	0.0416544223626	0.221603972517	0.516656837407	0.168071370824	0.0328605874036	0.00625858077442	0.00359486891715	0.000928079628348	0.0013788383836	0.000411584817526	0.000259668543423	0.0041929281754
r	5.68319315363e-08	1.8301435885e-06	3.79342277987e-05	0.000751411329937	0.0184041902875	0.177013640839	0.516279929136	0.224453830275	0.0466553991345	0.00670539165814	0.00418789229238	0.00125936884278	0.00172804509453	0.000312107882509	0.000216691379141	0.0019922972918
ì	1.98744190588e-08	6.443956423e-07	1.30048532929e-05	0.000314914599979	0.00837631069583	0.11103435028	0.527075409712	0.257078796758	0.0780455250448	0.00766619745271	0.00561027508413	0.00125910904759	0.00184724395151	0.000251045290836	0.00018405421638	0.00124310316393
s	6.6747921046e-09	2.16444425667e-07	4.45065436097e-06	0.00013538138466	0.00378040011528	0.0630737834267	0.578009269904	0.239085985586	0.0979856470149	0.0078053901509	0.00612236602804	0.00109924291586	0.00187570763717	0.000199503350279	0.000111990717127	0.00071065153131
