 	ora	io	sto	studiando	di	di	imparare	di	diventare	maestra	</S>
à	0.85179647	0.0335656639	0.00191758105	0.00648589635	0.005595930485	0.0059969693875	0.0097565684285	0.0041787214575	0.004397257464	0.010334458414	0.0659744730022
r	0.90738749	0.0511875399667	0.00276213675	0.00310952711667	0.00193021137167	0.0020377329275	0.00326312681117	0.00140280120917	0.00147119789133	0.00345175229553	0.0219964676674
t	0.641877318667	0.0491973053222	0.04105216485	0.0199371638056	0.0655452943439	0.0621191985158	0.0156892049864	0.0479126911547	0.0221008367244	0.00657160398004	0.027997222221
e	0.274986884889	0.289128218441	0.0835831716167	0.0324596939352	0.0873427812146	0.0825229876386	0.0198564244888	0.0634957296649	0.0289909742491	0.00761543328301	0.030017689487
n	0.13206915263	0.503636672814	0.183580350539	0.0393243623117	0.0440016888382	0.0379423836795	0.0071492715896	0.0277829491683	0.0110872867574	0.00311332591734	0.010312522209
a	0.0496713892767	0.621529190938	0.211943086846	0.0355861655706	0.0290721234194	0.0227969634432	0.00300374260987	0.0158519572028	0.00514471765247	0.00163189985578	0.00376867862633
i	0.0168859136222	0.814606953646	0.125493022282	0.0149663742235	0.0100393880331	0.0078227622644	0.00117921522662	0.00536567521093	0.00176072034216	0.000569807986493	0.00131005840078
v	0.00573725059073	0.708462384549	0.253170980761	0.0215294979745	0.00449678783103	0.00305254612147	0.00045642104654	0.00185415597698	0.000597939555387	0.000196015937731	0.000445975975193
ò	0.00213599046358	0.46947881485	0.46101812692	0.0584302199915	0.00476661391034	0.00242063747382	0.000284676629847	0.000896551952327	0.000258858615129	0.000137410733577	0.000172112014664
s	0.00090979695286	0.314989388283	0.576483108973	0.0985362633305	0.00553250443678	0.00234813742461	0.000226945577949	0.000620129234109	0.000146694063376	0.000125720259859	8.13327242213e-05
t	0.00155479360262	0.180599351094	0.571141026324	0.0919411661102	0.0378631833789	0.0250741107749	0.0121488510406	0.023933407278	0.0173823888328	0.00937791093862	0.0289838331774
e	0.00175423838287	0.0820528570313	0.459955665441	0.24666860037	0.053318485793	0.033346897925	0.0165316461469	0.031846418016	0.0232412284776	0.0125122606762	0.0387717142325
s	0.000587516956457	0.0368767643438	0.426730281814	0.40406732679	0.0600379065977	0.0227517216417	0.00636160001563	0.015731877262	0.0089004247592	0.00467782762207	0.0132767171308
t	0.000226454052319	0.0222980704479	0.374056277271	0.306140295597	0.114125685533	0.0471311872139	0.0192917455052	0.034735994754	0.0248553413197	0.0133207362407	0.0438181915903
u	0.000105770611406	0.0141093736293	0.209545411757	0.447906791866	0.120453791844	0.0476354570713	0.0242211011684	0.0365692215847	0.0293781868399	0.0160018637602	0.0540729975734
d	7.78940944353e-05	0.00690805715643	0.087164429919	0.584652043955	0.170991497281	0.0614054036904	0.0129755203895	0.0321569858616	0.0158415683466	0.0077617190334	0.0200648253345
i	7.02882388118e-05	0.00462981488548	0.0418764363063	0.382024427985	0.277953352427	0.103451857897	0.0274459421298	0.0485175192872	0.0368127937822	0.0515953707778	0.0256222002115
è	2.5220257859e-05	0.00191376764083	0.0166049402854	0.446643275995	0.255719804142	0.0875891206323	0.0291038441766	0.0346154337624	0.0380164000007	0.0640458013793	0.0257224189562
o	9.56119337477e-06	0.000657163691943	0.00557303047513	0.445124079998	0.240983328047	0.163625581544	0.0823604795255	0.0173821902541	0.0136303983402	0.0214359087431	0.0092182721044
n	9.35518462492e-06	0.000238101206648	0.00192113744171	0.276606647999	0.369558592682	0.222431287181	0.0997975035752	0.012810851418	0.00557726813673	0.0073379718777	0.00371126665013
a	8.28331176497e-06	0.000128957185549	0.00079682700057	0.219576179333	0.421533944227	0.243505762394	0.0900527482584	0.015499161806	0.00397022746891	0.00317903739257	0.00174887779871
n	3.57404334499e-06	7.97876987497e-05	0.000384218993523	0.0998518973443	0.372050474742	0.383995090798	0.0945336444195	0.039001769602	0.00557454432297	0.00303844843086	0.0014865702329
a	1.921047225e-06	2.92457280166e-05	0.000150426948841	0.0378355158481	0.311581221581	0.461058966933	0.118799396473	0.0551767152007	0.00884584894099	0.00472854724362	0.0017922229443
m	1.25776075167e-06	1.21347006055e-05	6.91478194803e-05	0.015461523016	0.225431327194	0.515992945644	0.137467948824	0.0848239050669	0.0116741019803	0.00653637484787	0.00252941251477
à	9.75002443057e-07	5.3507361685e-06	2.74955640268e-05	0.008143369572	0.163167525731	0.584235261881	0.107661102941	0.114225708356	0.0133061986601	0.00654033348262	0.00268676887159
s	3.30964794019e-07	2.83004511283e-06	1.25443627756e-05	0.00622574469067	0.122790693577	0.63130313396	0.0867607999803	0.131244089452	0.0141444498867	0.00560214836087	0.00191324568053
o	1.8295982184e-07	1.51348634761e-06	5.45836755853e-06	0.00311452311689	0.0755672111923	0.534596657987	0.193907232327	0.166663393151	0.0186473806289	0.00512978662029	0.00236664968351
n	1.49141234947e-07	8.30626679203e-07	2.51555946284e-06	0.00115901008896	0.0336341208974	0.383497565996	0.273762564109	0.272974594384	0.026657564543	0.00539763570676	0.0029134847945
a	7.98519059823e-08	5.95621569734e-07	2.29859346428e-06	0.00044118654832	0.0158706193658	0.267978571999	0.267126694703	0.384277311461	0.0535838325143	0.00784792990225	0.00287091846483
d	9.83147319941e-08	6.61395889911e-07	2.42521502143e-06	0.000214604408107	0.00820077982193	0.136557860666	0.238275168234	0.44424168382	0.123362379505	0.0365277839674	0.0126165654549
i	5.704962804e-06	3.3770760633e-06	3.80317564048e-06	0.000149730779369	0.00696291660731	0.089451010222	0.157259792745	0.41506322794	0.190077283168	0.0828719579891	0.058151176485
v	7.632698808e-06	4.1497371111e-06	4.05254634849e-06	9.96551578563e-05	0.00478917130577	0.0547780370073	0.147252664248	0.39075938598	0.247855434389	0.084437346663	0.070012415495
e	2.74889036267e-06	1.6439052937e-06	1.7839635845e-06	3.82971863521e-05	0.00178376070526	0.0228877255024	0.113117508083	0.395742871993	0.35744812813	0.071279236221	0.037696271165
