 	quando	divento	vecchio	vendo	mia	casa	e	vado	a	vivere	al	mare	</S>
m	0.623257935	0.02392764	0.0045600644	0.0292077379	0.03154703861	0.01807257315	0.02338233959	0.00646805603	0.0110623485225	0.0154758344325	0.008521392999	0.0101337040375	0.194383375724
ò	0.850562215	0.0271784526667	0.00259184476667	0.0119631021333	0.0109348624333	0.00658690551667	0.00789478770667	0.00231578454	0.0037167897035	0.0051944119465	0.00285270716867	0.0033966596945	0.0648115095297
t	0.913044515	0.0411435308889	0.00243448828889	0.0062172375111	0.00399669767443	0.00280505113889	0.00272565565822	0.000911265723333	0.00125831087717	0.00175119184517	0.000956746152823	0.0011392757435	0.0216160315019
t	0.718846115	0.072886406963	0.055001775663	0.0221290704037	0.0315375375981	0.029876623313	0.0121229981921	0.0164354512744	0.00907948442072	0.0128361999641	0.00427477264454	0.00301998743617	0.011953565687
e	0.347862856	0.381900208988	0.0768704258877	0.0288532994679	0.0415230898994	0.0392372349377	0.0156196500307	0.0218083283581	0.0117990815302	0.016596695248	0.00541354234151	0.00365914928372	0.00885642886233
j	0.1223579866	0.683282536329	0.0750083292959	0.0347404868226	0.0191710383331	0.0296828561459	0.00611975594357	0.0123904997194	0.0043681229334	0.00634145890933	0.00195145617384	0.00144106635291	0.00314436445411
è	0.0420309909433	0.78110859211	0.0800691097653	0.0389440506075	0.0116640500777	0.0268371995153	0.00278014286786	0.00925503470647	0.0018133861528	0.00288178611978	0.000773880789613	0.000701198616637	0.00114055205804
n	0.0140823894444	0.87258757737	0.0642268115884	0.0227096312025	0.0054082463259	0.0125911288718	0.00125348459595	0.00411416846882	0.0007290632926	0.00122703182326	0.000304994318204	0.000332185097879	0.00043329696268
o	0.00474108234397	0.861090592457	0.0996157055295	0.0186357390675	0.0040761569753	0.00710966545727	0.00079017302865	0.00224386363627	0.000393339500867	0.00068126460442	0.000164013559401	0.000207940707626	0.00025050413756
m	0.00158172974106	0.776817764152	0.18945972851	0.0212619470225	0.00368934295843	0.00473042298576	0.000525970296217	0.00109327687876	0.000203494781956	0.000292554704807	8.39954638003e-05	9.66098492087e-05	0.00016321722852
e	0.000528217292197	0.624196004717	0.291952622837	0.0670664390075	0.00803600441948	0.00525162122859	0.000904172008739	0.00101805557959	0.000267983855652	0.000270436984936	0.000119536101933	0.00013498826807	0.00025395427884
v	0.000176355363989	0.387728723239	0.417396854279	0.156850626336	0.0172606271398	0.0153462794095	0.00118638798291	0.00254283785986	0.000363469495217	0.000469227671645	0.000159743553978	0.00022272772269	0.000296165722947
è	5.89556338163e-05	0.241695762746	0.347481194093	0.359263745445	0.0232002430466	0.0229987261365	0.00099176414097	0.00319576288662	0.000252160575072	0.000428088173882	9.95662446593e-05	0.000192073347563	0.000141952160982
k	1.97227341388e-05	0.222518404249	0.161745857364	0.554589718482	0.0255035253489	0.0307426223788	0.00090576558699	0.00311129642887	0.000186719008357	0.000355837484627	6.60636332198e-05	0.000166721905854	8.7746468994e-05
k	5.89047937396e-05	0.16158771475	0.198783869121	0.407316979494	0.0425745571163	0.0358698004596	0.021964518169	0.00714098700962	0.0178585320028	0.0259406126049	0.0143726933561	0.00928202908528	0.057248815015
i	7.20285085365e-05	0.08355785715	0.387732889707	0.177198636498	0.116502120705	0.0282659588199	0.0313791130563	0.00757080356987	0.0242475922343	0.0347764807016	0.019258332452	0.0125287952818	0.0769094152383
o	2.41408362232e-05	0.03046937461	0.340254232969	0.180764882166	0.323181170235	0.0438492202733	0.0180510143521	0.00462606352329	0.00896856794477	0.0122608150005	0.00661523732733	0.00449071879893	0.0264445684794
p	8.0789551154e-06	0.0103938167967	0.11674385019	0.374483564055	0.373880703412	0.0870053900911	0.011463301684	0.00523603860776	0.00341529103492	0.00446691258683	0.00229309732044	0.00159263852798	0.00901730354513
u	2.72296651947e-06	0.00382680592223	0.04182944753	0.437860998018	0.358640347804	0.124461226697	0.016338236128	0.00770502020259	0.00197891069831	0.00208950778228	0.00101878234148	0.000911474309327	0.00333651483371
l	9.26733360823e-07	0.00149086387741	0.0148190032767	0.345926626006	0.375696395935	0.220760608899	0.0204560060427	0.0138680567342	0.0018676244661	0.00163314466076	0.00068481662716	0.00128645682644	0.00150945281457
ò	3.25716370808e-07	0.000951366239137	0.0056560468589	0.277575525335	0.307875445312	0.350245479633	0.0307362393476	0.0199380902447	0.00247396825537	0.00172603498692	0.000492636369053	0.00128313097548	0.00104572200819
t	1.09775566603e-07	0.000751241340379	0.00242072121963	0.248738025112	0.251937308437	0.421556303211	0.0407063194492	0.0229644740816	0.00396676211846	0.00363386929564	0.000858832303018	0.00139118979183	0.0010748914694
o	3.79229086677e-08	0.000257527471126	0.00088236903321	0.187977890237	0.236543606146	0.39333108107	0.135267492816	0.0314778363605	0.00671606460615	0.00419038419855	0.00104058323434	0.00134610748061	0.0009690438898
s	1.39961472992e-08	8.78905953887e-05	0.000333751364403	0.071043805279	0.249965775382	0.441720607023	0.176120000939	0.0468733597868	0.00780088253538	0.00358089963285	0.000832861498113	0.000872582743537	0.000767550283267
p	1.64215661764e-08	0.000277146673143	0.0036579781148	0.0448628497597	0.202542191794	0.428709505674	0.127694253646	0.0515565692623	0.0203764898451	0.0160931906776	0.0083493344527	0.00777549444785	0.0881049471811
ì	1.71772336355e-08	0.000352242043381	0.00479253146493	0.0371928262532	0.151766325931	0.406381071891	0.150651321215	0.0575396074208	0.0303848149484	0.0211637088259	0.0108995610709	0.0101424693493	0.118733481727
t	5.9776643085e-09	0.00013016847576	0.00162952380564	0.0326188214177	0.0939168573103	0.53914439063	0.147501265072	0.0840843154736	0.0291198583161	0.0184469268753	0.0061101054103	0.00524839331643	0.042049336909
i	2.6158220895e-09	4.40504561533e-05	0.00054826473768	0.0226155768199	0.0475548837701	0.41037626021	0.301617796357	0.122658063158	0.0522044071054	0.0181690099584	0.0050549602701	0.00357069650548	0.015586010103
m	1.8826988965e-09	1.49569738844e-05	0.00018522577124	0.0077858129673	0.02642502559	0.261026876737	0.393114022119	0.218333087719	0.0647891880351	0.0159065639861	0.0037063551567	0.00249993816849	0.00621292676767
u	1.3120283655e-09	5.70814926147e-06	6.829193996e-05	0.0028373451771	0.0164038176633	0.195879030579	0.36236120404	0.298755382573	0.0925258750117	0.019358947662	0.0050297261189	0.0034018088895	0.00337282285589
c	7.9449857885e-09	2.72338502049e-06	2.93676683867e-05	0.0010407370537	0.0078721650211	0.0866536718597	0.30804389468	0.379463547524	0.147737268337	0.033810045554	0.0108404297063	0.0191367445298	0.00536934395196
e	1.40464322628e-08	1.8826118735e-06	1.48469578622e-05	0.000435631092233	0.00440207454037	0.0434704007532	0.214767658227	0.373115659175	0.251185056112	0.055195408518	0.0172679855688	0.0284146415099	0.0117286653173
p	1.48252050876e-08	1.57759806783e-06	9.92713775407e-06	0.000161405041744	0.00214329413346	0.0179214837177	0.170216222742	0.258351659725	0.341335362037	0.120182179506	0.0471510018563	0.0287914515033	0.0137343607724
à	1.10679691292e-08	7.05161475943e-07	3.86495395136e-06	0.000221965670581	0.00140749866449	0.0119458305726	0.092691776914	0.310709869908	0.332431364012	0.155689719835	0.0566051819521	0.0286008688344	0.00969129282413
o	5.21219130973e-09	3.36320175314e-07	1.89427150379e-06	0.000234683368927	0.00110738579816	0.0090538268642	0.0521345633047	0.281888931303	0.333108808004	0.231294889945	0.055139701984	0.0211805562781	0.014854371508
s	7.51676193658e-09	2.40161998438e-07	8.4839020793e-07	9.33075490423e-05	0.00045412058272	0.0042093793614	0.0291948184349	0.249389188434	0.306613179335	0.305605456648	0.0631964339947	0.0261409437594	0.0151020387027
t	8.63510181219e-09	3.04721182813e-07	1.15545665598e-06	9.33366970141e-05	0.00134666580091	0.00478773812047	0.0267211258116	0.322227412811	0.241763969778	0.213167855549	0.0584614299982	0.0414797715865	0.0899491964342
i	1.12471834374e-08	6.38753710938e-07	1.57786095199e-06	8.0647076738e-05	0.0015827179543	0.00394879580016	0.0228422959372	0.217669125937	0.223745229926	0.26643208185	0.0896032053327	0.0465063725288	0.127587265478
t	1.71315784791e-08	7.04215716979e-07	9.03134943997e-07	3.23539949793e-05	0.0005423265831	0.00139677831005	0.00956747244573	0.0906137643123	0.189458866642	0.409229467283	0.182159668444	0.0548632041763	0.062134411826
à	1.4941566393e-08	3.7804008666e-07	5.71566941332e-07	2.62652549931e-05	0.000299094092033	0.00110248535335	0.00684866894858	0.0646041887708	0.141510472214	0.431280335761	0.194834146148	0.128632368059	0.030860938942
l	2.75789516977e-08	1.78267391553e-07	6.93235147111e-07	0.000103912669998	0.000265329824011	0.00165984368445	0.00581347541619	0.0650540562569	0.103104566738	0.39924443192	0.119199755383	0.290612292686	0.014941393714
a	3.07771167992e-08	2.02803525518e-07	5.46794515704e-07	0.000119023322099	0.000145154980004	0.00125012977115	0.00248881163873	0.0404218541523	0.064289554246	0.40470913064	0.166092565128	0.288448774229	0.032034183638
s	1.21667496331e-08	1.78287273706e-07	2.37968705401e-07	4.1797907633e-05	5.23417403347e-05	0.00043946015005	0.00127030301291	0.0217262711174	0.0615190587487	0.457379070213	0.252366528376	0.161156178076	0.044048528546
s	4.67912730103e-09	9.19554197687e-08	1.179599653e-07	2.0654701711e-05	0.000181239845112	0.000424150000017	0.00438028407097	0.0312777847058	0.0698575655829	0.351281646738	0.251406342792	0.165517026025	0.125653056849
a	1.45464923903e-08	3.17201149923e-07	1.39531058433e-07	1.5095915437e-05	0.000224850549137	0.000413496897339	0.00522546595366	0.0274504919353	0.0518042275276	0.246606058913	0.232594227597	0.208511618675	0.227153942283
n	2.66692161301e-08	4.48183273308e-07	1.18439344478e-07	9.487093579e-06	7.81568790123e-05	0.00014918573378	0.00183128277122	0.00982976651177	0.0234762105092	0.220160486304	0.279002679199	0.274077906225	0.191384214094
a	1.830146161e-08	2.93135874436e-07	1.28651803159e-07	6.76386375967e-06	3.22624952041e-05	6.004357826e-05	0.00078418760374	0.00379760893726	0.0121402331697	0.161618642101	0.300035749733	0.388588468742	0.132935588031
z	1.23169681033e-08	1.65889816812e-07	1.2376937032e-07	5.49658978656e-06	1.58070672014e-05	2.797747542e-05	0.000423172069247	0.00149118723242	0.00694077845657	0.113496045367	0.288600406578	0.449495162914	0.13950365601
ì	1.00273413111e-08	6.79094450373e-08	4.326438364e-08	3.75790234885e-06	5.89046369047e-06	1.22662838067e-05	0.000199836589749	0.00064995349414	0.00398652715219	0.061061863789	0.210352668859	0.572172214305	0.151554892003
