 	il	morto	vuole	pianto	</S>
t	0.887794195	0.029105468	0.00322803615	0.0287026954	0.051169643112
o	0.850038905	0.115209640333	0.00612399805	0.0101955370667	0.0184319707787
n	0.666077075	0.311109546778	0.0107773830167	0.0044273652889	0.00760863316623
a	0.394197337333	0.549529332259	0.0442698910056	0.00464429146297	0.00735915246208
p	0.148400667911	0.78268682742	0.0564271106685	0.00498019865432	0.00750522468736
e	0.075610852437	0.862145395807	0.0427148685562	0.0128729222848	0.00665598159579
s	0.049687109779	0.873307935269	0.0532466575187	0.0166349524283	0.00712333263193
a	0.0171878945597	0.74752055509	0.164216909173	0.0375800371428	0.0334945959773
m	0.00626374317657	0.63814634503	0.261180486391	0.0498230367143	0.0445863921591
m	0.0183175203822	0.69416681501	0.181127996797	0.0526665632381	0.053721113553
è	0.0254233224607	0.50635367967	0.199036586932	0.114293401079	0.154893019184
n	0.0116112986676	0.22462041289	0.464579978977	0.138246547026	0.160941739061
o	0.0038949481412	0.0953733149633	0.570974812992	0.174264075675	0.155492802354
t	0.00130309986812	0.0323047537344	0.646985990997	0.169748921892	0.149657210118
è	0.000438008413093	0.0110850973115	0.795242463666	0.126852980631	0.0663814293727
l	0.000165331249364	0.0043019162905	0.808627521222	0.151703126877	0.0352020986242
i	8.26531774547e-05	0.0018967486025	0.551333935407	0.384539398959	0.0621472850414
g	3.92426586716e-05	0.0006414648535	0.281843373469	0.591688632986	0.125787315014
l	3.85863157439e-05	0.000777566664833	0.192647574823	0.663570030995	0.142966271671
e	4.1282401248e-05	0.000820016195711	0.0692707687743	0.596281783665	0.33358618389
m	1.67932754893e-05	0.00027684194227	0.0244832708581	0.457133031222	0.51809009463
m	5.98550651643e-06	9.946804869e-05	0.0095760782527	0.400107197074	0.590211281543
è	2.32118948881e-06	3.88886557133e-05	0.0038921150309	0.250122665691	0.745944010514
n	8.14548939603e-07	1.53200700544e-05	0.00282231445697	0.176266328564	0.820895216838
o	3.79175763201e-07	7.7590975848e-06	0.00221334117566	0.131284406188	0.866494118946
</S>	3.09305946601e-07	4.7321446424e-06	0.00118289407283	0.086613233094	0.912198859473
