 	quando	divento	vecchia	vendo	la	casa	in	in	Trieste	e	vengo	qui	da	vivere	al	mare	</S>
m	0.585137675	0.0283627675	0.004218911635	0.02063061785	0.014314174225	0.01241516745	0.01279773112	0.01580455677	0.0553931503	0.0393643834635	0.007685600475	0.001291388335	0.0228268716065	0.016345403135	0.011055862262	0.00993997267	0.142415759473
ò	0.826539335	0.0383442868333	0.00202679496833	0.0102130541833	0.005316273125	0.00469547978333	0.0046540513	0.00551662357	0.01856258487	0.0132064083635	0.00270301581833	0.000624154068333	0.00762124776017	0.00546867306967	0.003694041254	0.003326931186	0.0474869832627
t	0.888480821667	0.0601992939444	0.00128273692278	0.00681181219443	0.00229593494167	0.00220405342778	0.00188358709333	0.002048650935	0.00626674798333	0.00448296438283	0.00101889460944	0.000452227186111	0.00254896425942	0.00183367129389	0.0012356814302	0.0011140721672	0.0158398290617
t	0.690417413889	0.0918070696481	0.0508905287409	0.0208209035315	0.0309702143139	0.0265344183093	0.0176036921778	0.01500402759	0.0192637057844	0.00412377615594	0.00904885019648	0.00322639962537	0.00225559173884	0.0063322157673	0.00209187629693	0.00176937917827	0.00783990197137
e	0.32394205363	0.397696846549	0.0694198649136	0.0267770800105	0.040826028438	0.0348719195031	0.0231798980593	0.01957732623	0.0236946500848	0.00421573148531	0.0118866428322	0.00423080767512	0.00220035101628	0.00785939592577	0.00239104021231	0.00199195100876	0.00523838613379
j	0.112719272743	0.710424202183	0.0384103769712	0.0317290648368	0.027529201146	0.0263257485677	0.0141569746864	0.0101893057767	0.0101842858516	0.0017395739851	0.00647489284407	0.00298051935837	0.000797953112093	0.00285885509526	0.000846421646103	0.000785703442253	0.00184764730793
è	0.0386307219377	0.814490660728	0.0278654333237	0.0363997462789	0.0234585650153	0.0240001053892	0.0113809110288	0.00710794749223	0.00565158040053	0.000800118828367	0.00471956918136	0.00265527742946	0.000296824200698	0.00117255210275	0.000321620525701	0.000384716615418	0.00066362952731
n	0.0129446295592	0.911898546909	0.0152564631079	0.021646775093	0.0108161040718	0.0112878783297	0.00516608777627	0.00310349006408	0.00238421708351	0.000396475276122	0.00220257709379	0.00176908741982	0.000115670498566	0.00046837204525	0.000122624738234	0.000173988465139	0.000246987413103
n	0.0045962402264	0.681495965636	0.155871728703	0.017607614031	0.0268577937906	0.0224765254432	0.0151589698921	0.0151298173547	0.0224858865278	0.00344093298204	0.00955297829793	0.00230740610661	0.00252495923786	0.00857281107175	0.00326293076074	0.00387773163705	0.00477973483703
o	0.00176373237441	0.593237481879	0.223247759568	0.013087458677	0.0306496060302	0.0241740748477	0.0178777661507	0.0188240777182	0.0288376443426	0.00449452792735	0.0116620463626	0.00187087156554	0.00334193234595	0.0112247239472	0.00430835782125	0.00508310097568	0.00631486731234
m	0.000593535095417	0.62250206396	0.238282806523	0.033053951559	0.0292167314434	0.0212341079826	0.0119479225702	0.0102188438394	0.0122696531142	0.00168136176578	0.0061463101842	0.00206814905185	0.00116335522532	0.00407101640573	0.00150775502808	0.00186340690856	0.00217904251278
e	0.000203295336792	0.46850285132	0.306261388841	0.12768226052	0.0355611144811	0.0220616399942	0.0109725765234	0.00792836681313	0.00699198199473	0.00125368894526	0.0046843755614	0.00284015285062	0.00061917149844	0.00182648742524	0.000684117756027	0.000892020332853	0.00103452426626
v	6.8132293884e-05	0.32565815044	0.282278329614	0.288695820173	0.0498244791604	0.0238791233314	0.00932757117447	0.00561818730438	0.00430374745491	0.00105653187175	0.0033927795538	0.00297520391687	0.00042348382048	0.00095827265508	0.000377162405342	0.000524480267618	0.00063854291542
è	2.30295640387e-05	0.178102026813	0.187220846171	0.523965806724	0.0578775130535	0.0274322264438	0.00934756949149	0.00491131990146	0.00327013937497	0.000573731513917	0.00293512065127	0.00291027357229	0.000171289124493	0.000532332027027	0.000164384635447	0.000308994468539	0.000253408226473
k	7.7811616069e-06	0.202511075604	0.067394603357	0.626270822241	0.0646760560178	0.0236172048146	0.00619513239716	0.00290410366715	0.00163850111499	0.000372159101306	0.00171315418376	0.00206071495743	7.73341884977e-05	0.000232463154342	6.9963024149e-05	0.00015037462218	0.000108553480491
k	2.7286243019e-05	0.183437301201	0.164841819452	0.394258437747	0.0754753433393	0.0277044382715	0.0110169475991	0.0130532139557	0.048207756805	0.00969692013044	0.00765434756125	0.00195671815248	0.0071963577665	0.0171126807781	0.00701707358005	0.00608031290739	0.0252630177505
i	3.3833572793e-05	0.0807587704003	0.296200146484	0.189869172916	0.187839882446	0.0359541784238	0.0145663821997	0.0175833203186	0.065622243435	0.0139002663768	0.0104696666204	0.00167205281749	0.0100110870555	0.0231455259927	0.00951179486002	0.00834521286913	0.0345164595835
a	1.14315130853e-05	0.0314202781868	0.202854205095	0.271873354305	0.347215994149	0.0550871531413	0.0138595120666	0.00940156077287	0.0246133232783	0.00635735679227	0.0050737178068	0.00098246710583	0.00389744430517	0.0082605373409	0.00339904689667	0.00312121583471	0.0125713970412
p	3.83967560277e-06	0.0107379642989	0.0686805423317	0.431344784768	0.37602207805	0.0683299057138	0.0129364750222	0.00582685779096	0.0091024306261	0.00274912378742	0.00243335935227	0.000843261635277	0.00141922111506	0.00290589535697	0.00118520039022	0.00109078092124	0.00438827705173
u	1.30374036249e-06	0.00384060003963	0.0234788292872	0.459175518256	0.39268491935	0.0892019952379	0.0141174040074	0.00450256729699	0.0037702001087	0.00153120231914	0.00166905136742	0.00167379887843	0.00061678174502	0.00113535406566	0.000482234958073	0.000497178871747	0.00162106272524
l	4.47240519063e-07	0.00142539025988	0.0080658912524	0.389219816085	0.40728138645	0.150446651746	0.0251920096691	0.00751722393233	0.0029321772029	0.00117658095638	0.00206808252247	0.00218874205948	0.000360985891673	0.000654280481887	0.000274543119358	0.000472137890582	0.000723649033747
ò	1.60664811954e-07	0.000767270976627	0.00281730774413	0.287773045362	0.412925338817	0.228360890582	0.0430886808897	0.0118435046441	0.0037405362343	0.00160043803546	0.00354190170749	0.00180099665316	0.000250604583891	0.000495921423962	0.000163543913119	0.000410755150194	0.000419098813249
