 	se	vieni	ogni	giorno	a	casa	mia	compra	il	pane	</S>
a	0.5771371	0.172297075	0.154825048	0.0291629515	0.0089643545	0.0053457223	0.0065950395	0.00105380811	0.00240174667	0.002169399018	0.04004767298
n	0.323266861667	0.342328055	0.265990416	0.0310060568333	0.00940355116667	0.00874646096667	0.00304680963333	0.00070945742	0.00131681017	0.000743806924667	0.0134416724633
è	0.114871016222	0.397292718333	0.419189805333	0.0401433446111	0.0102771877222	0.00983172415556	0.00191353424444	0.000589808256667	0.00095823073	0.000272537318556	0.00466009485443
r	0.040464659874	0.486336476111	0.401049375111	0.053206436537	0.00817630357407	0.00723050821852	0.000957825798147	0.000332952538889	0.000457910906667	0.000102737267852	0.00168478735348
k	0.0499739450913	0.46196833537	0.204186105037	0.045313497179	0.0132725225247	0.0128694610728	0.0108576360827	0.00684127805963	0.00860063079222	0.0180065250473	0.168110003636
e	0.0517669311871	0.260323228457	0.192445575012	0.109554225726	0.0453219318416	0.0341614433576	0.0235862083609	0.00945508335321	0.0155640692641	0.0243992261158	0.233422061212
s	0.0175131107057	0.181428472819	0.292929958337	0.229217148575	0.0890598552805	0.0579815177859	0.0195852911203	0.0041773715844	0.0116294414214	0.00867141440527	0.0878064451373
e	0.00587207581857	0.0892941212063	0.263343104446	0.375549062858	0.163730913093	0.049831360262	0.0105244912401	0.00241187682813	0.00625918656047	0.00307418101842	0.0301096437791
k	0.00197110460419	0.0309024648688	0.140233419815	0.500775704286	0.249385017698	0.051775437754	0.00758039528003	0.00167215247604	0.00375448584016	0.00116629082614	0.0107835458097
a	0.00066536378973	0.0107716908429	0.0670357632717	0.431287601429	0.396829805899	0.0741673512513	0.00860044142668	0.00224574985868	0.00333486718005	0.00055760472538	0.00450380595323
i	0.00022942005491	0.00377836153097	0.0294252780906	0.31593782381	0.5380096353	0.0949761890838	0.00959143014223	0.00326177761956	0.00204164422668	0.000292977282793	0.00245552102441
m	8.09784306367e-05	0.00134522690032	0.0108812219969	0.22211411127	0.556582298433	0.185668856361	0.0135157373807	0.00530469720652	0.00331658240889	0.000197417565264	0.00099288920147
è	3.04215050789e-05	0.00052089727844	0.00521992096563	0.144039930423	0.505832119478	0.31523735212	0.0180166614602	0.00661972306884	0.00380820376963	0.000163457731088	0.00051129997049
r	1.03117513863e-05	0.00018138819948	0.00315207699854	0.116222823474	0.359797709826	0.50044159404	0.0136188423201	0.00425605867961	0.00197131908988	5.84601413627e-05	0.000289424165497
i	3.55734414543e-06	6.443179536e-05	0.00113613458601	0.0628133488247	0.201060089942	0.630981598013	0.06978338694	0.0296109078832	0.00359248239663	0.000125657562121	0.000828412613832
è	1.26995713281e-06	2.26252601867e-05	0.000384354134503	0.0232651646082	0.096564100314	0.672925106004	0.152515645647	0.0429606757944	0.00998908946554	0.00014864509524	0.00122332147128
s	4.38838321603e-07	7.71358612223e-06	0.000135659354501	0.0118531645361	0.039339698438	0.787844492001	0.127542509882	0.0212793744315	0.0113131029218	5.18739843467e-05	0.000631984745427
s	1.37299005687e-06	0.000174516990234	0.00271726473183	0.0185071788454	0.048838054146	0.642594327334	0.0945187779607	0.0822282021438	0.0161735694073	0.0147281971895	0.0795185659035
u	1.69922459762e-06	0.000230304161011	0.00357246831731	0.0187654015598	0.0474039626153	0.328303522445	0.289838345987	0.140245054048	0.0385018988024	0.0207462736632	0.112391060301
m	5.84486132273e-07	7.70397468437e-05	0.00119160890974	0.00628150837793	0.0164605729851	0.191997035815	0.426628541996	0.244359854683	0.0592237809341	0.00903620468773	0.044743226367
u	2.07031219158e-07	2.62829996879e-05	0.000398101846013	0.00211320859698	0.0058581665417	0.104924506605	0.375161483999	0.385429244894	0.0943410603114	0.0109813337626	0.020766366389
a	8.1500094486e-08	9.38968632397e-06	0.000133132301706	0.000708592650427	0.0020389009239	0.0400079286683	0.274662644666	0.450980928298	0.20391635677	0.0141142159209	0.0134277913297
v	4.4085071262e-08	4.22428350266e-06	4.53519567373e-05	0.000257782658576	0.000713669907967	0.0161250553561	0.131765348889	0.448551756099	0.380312768923	0.016299868307	0.00592409434323
ò	1.76183696087e-07	1.08203236342e-05	2.15399898791e-05	0.000203479174192	0.000812580792656	0.0148238687854	0.130428376963	0.282262712033	0.549985056308	0.0157619684357	0.00568941948108
r	2.08897219696e-07	1.20206244614e-05	1.27319797464e-05	0.000169191229731	0.000826885647885	0.0138358549951	0.128612962654	0.107973827344	0.732472718769	0.00973801214523	0.00634559836036
a	8.3530239232e-08	4.70901413713e-06	4.63035790213e-06	6.49404789103e-05	0.000292412499628	0.00600186901503	0.0543892357513	0.0497382957813	0.674772696256	0.138246693382	0.0764844443201
s	3.81827260773e-08	2.22674700904e-06	1.89082057404e-06	2.74154465368e-05	0.000106397057476	0.00223655569834	0.0226660944504	0.0750507219271	0.590996388752	0.201401661127	0.107510624773
o	1.51435726924e-08	1.08464259968e-06	9.1204026468e-07	1.18059320789e-05	4.36700344253e-05	0.000854576099447	0.0110198349835	0.0756602119757	0.479821654584	0.259897573709	0.172688664924
t	2.33192402308e-08	1.05532829989e-06	1.77337588823e-06	1.1935374693e-05	2.74515521418e-05	0.000382484813149	0.00475135212783	0.0347709543252	0.246327289861	0.468417361236	0.245308308308
o	2.67207567436e-08	1.48032306663e-06	2.20844416274e-06	1.2313408231e-05	2.43735287139e-05	0.000215863044383	0.00239514080928	0.0189359639751	0.147401384954	0.552718033745	0.278293219436
t	2.62139769145e-08	1.56765073221e-06	2.15548388758e-06	9.32257074367e-06	2.0444051238e-05	0.000133474527128	0.00134015421643	0.0080088637917	0.0699123219847	0.582652277915	0.337919443145
s	2.60237227715e-08	9.48716687403e-07	1.78745333919e-06	6.58087416122e-06	1.04602357127e-05	6.5108680376e-05	0.000686961785477	0.0036995993139	0.0370510056616	0.715098692638	0.243378856048
o	4.16721600572e-08	2.3183321958e-06	8.26399023063e-07	3.64151006707e-06	5.52222120423e-06	3.53287141253e-05	0.000392439611826	0.00153604711463	0.0159146862205	0.581339750879	0.400769370349
m	5.86764150191e-08	3.4486887986e-06	9.61077107688e-07	2.79983162236e-06	3.64683746808e-06	2.13584851418e-05	0.000158307635609	0.000629433401543	0.00649550724017	0.519109820293	0.473574616783
ì	3.29947803977e-08	1.93912751387e-06	8.19941838563e-07	1.24097531412e-06	1.69051669936e-06	9.9826033806e-06	8.02382315363e-05	0.000299410817181	0.00294041554672	0.473901154764	0.522763065594
</S>	1.65138457859e-08	9.71954528435e-07	4.12727923281e-07	6.9146706706e-07	9.5247506468e-07	7.9056610403e-06	7.26821727682e-05	0.00021396572859	0.00202096672336	0.253559724382	0.744121732797
