 	Marisa	e	Nico	ee	non	hanno	mangiato	mai	</S>
M	0.67620993	0.2596090015	0.033543747823	0.0069230882	0.00075299691	0.0014395286	0.00051226765	0.0025795719	0.0184298222
a	0.408329793333	0.432994617167	0.039313155941	0.0165732294	0.00906152211	0.0118611407333	0.0231483161833	0.0400733050333	0.0186449255333
r	0.188516209444	0.507714039056	0.058645058647	0.0706054881333	0.0148843917033	0.0322650602444	0.0356421743944	0.0578334453444	0.0338941428444
ì	0.073151748148	0.672372396352	0.0628316382157	0.0796427506778	0.00882540113443	0.0286015206815	0.0174877389648	0.0269334101148	0.0301533779481
s	0.031012330816	0.723696115451	0.162443384739	0.0321534978593	0.00428928547814	0.0119918871605	0.00793172815493	0.0120955773383	0.014386180916
a	0.010583907362	0.667247338484	0.273725228246	0.0206157172864	0.00451077775938	0.0066102866535	0.00450532891831	0.00556706877943	0.006634347572
e	0.003626331814	0.466843798828	0.467233529415	0.0457922020955	0.00574107965313	0.00295984271783	0.00188015011677	0.00257254876848	0.00335049789067
N	0.00131073084467	0.183706083609	0.708916976472	0.0965496720318	0.00386476813438	0.00246417027261	0.000741404062923	0.00110368259816	0.00134252029689
ì	0.000635829918223	0.103230202536	0.597978678824	0.234387550677	0.0489291286281	0.0102503115575	0.000949124700974	0.00107656066605	0.00256263049896
c	0.000561120859408	0.0798229108453	0.420712022941	0.381061880226	0.0681125932094	0.0340346318525	0.00460492850032	0.00508699898868	0.00600292026632
h	0.0049880997398	0.145931660282	0.28268995098	0.329706800075	0.0369155770698	0.0452703579508	0.0112080561668	0.0121079804962	0.131181543755
o	0.00624902473993	0.140459525594	0.13213406566	0.449578093358	0.0339904080233	0.0304043526503	0.0112729453889	0.0128702131654	0.183041374585
e	0.00209801621593	0.0479329387048	0.0598997405533	0.638134831119	0.128884752674	0.0342732058834	0.00640300596297	0.0072003530218	0.0751731517617
n	0.00072498044593	0.0160177729751	0.0242114910511	0.600214543706	0.168981618558	0.139468637628	0.016117842821	0.00710337630727	0.0271597502539
è	0.00026730809529	0.00540461523837	0.0114984145504	0.390221915569	0.109287358853	0.426932052543	0.0334838952737	0.0116174727691	0.0112869863846
c	9.163611641e-05	0.00184382914179	0.00824624618347	0.15178837619	0.0721827466177	0.646381317514	0.0526763327579	0.0562636662564	0.0105258879949
h	6.261471347e-05	0.00438047959626	0.0207713320612	0.116529482063	0.0489800175392	0.652516282505	0.0535269702526	0.0693915110855	0.033841356665
u	9.18161198233e-05	0.00530046511209	0.0218913428204	0.0950096413543	0.0562795131797	0.502579610835	0.121587056084	0.0399093493618	0.157351217222
n	7.17562266144e-05	0.00185517051301	0.00759875804347	0.0404750093181	0.0457603703932	0.440155876945	0.238253628695	0.0431385364539	0.182690873741
f	2.81940108781e-05	0.00065079041465	0.00375793878449	0.0273294336394	0.0286749184644	0.537285045648	0.209408906232	0.053603096818	0.13926167258
a	1.94251309594e-05	0.000269725252883	0.00254433589483	0.0207914623131	0.0155761014881	0.400609828549	0.191067538744	0.100753906939	0.26836767086
m	1.27769420531e-05	0.000110734376251	0.000955109343943	0.00749194260437	0.00791224262937	0.195330869516	0.307255312915	0.20956927898	0.271361685287
è	4.78231211703e-06	3.7336315607e-05	0.000334780772314	0.00287999405146	0.00465834477646	0.119762568839	0.295815147638	0.313924412993	0.262582610096
n	1.59885638434e-06	1.25760884252e-05	0.000120819431771	0.00120519370715	0.00272351342549	0.10493159528	0.320038662546	0.313946910998	0.257019120032
a	6.2547619078e-07	5.01637346457e-06	4.43501954237e-05	0.00044245460905	0.00133836279183	0.08355904686	0.306779324182	0.397218876999	0.210611930011
m	3.70884186927e-07	2.51717489319e-06	1.83429949746e-05	0.00016481635635	0.000620110273943	0.0332318090533	0.177716978061	0.573306359	0.21493868667
a	2.46228748976e-07	2.51104070273e-06	8.41481399153e-06	7.22204417833e-05	0.000344450657981	0.0160033277078	0.118112679354	0.691912169667	0.17354393889
i	1.41384389633e-06	2.91757793424e-06	7.18201033051e-06	5.39689035944e-05	0.00039437909266	0.0060743802926	0.0514298837847	0.683230806556	0.258805012963
</S>	2.62775044816e-06	2.10569901712e-06	7.49730116526e-06	6.03406317972e-05	0.00053972514633	0.0037694171963	0.0335314178924	0.613995653278	0.348091156482
