 	non	mi	aspetti	che	non	vengo	</S>
m	0.52330415	0.0217562665	0.044966081	0.0075425961	0.006465778665	0.1414983615	0.2544667966
ì	0.477454663067	0.0227410671667	0.023019635	0.0292904537667	0.0264925808317	0.327344494833	0.0936571209333
m	0.190974520756	0.0608996393889	0.0484947036667	0.0887039812556	0.0491128756106	0.486945791611	0.0748684993111
e	0.0995243875853	0.0889484131296	0.219087499222	0.104938885085	0.0362422868702	0.339664697204	0.111593831104
m	0.0455252671951	0.224838064377	0.319643516407	0.0945309763617	0.0175066809567	0.197631759068	0.100323730368
ì	0.022562918755	0.253244007792	0.447224672136	0.107718922121	0.0143738263189	0.105561079689	0.0493145627893
n	0.009196639075	0.0961389759307	0.487243350712	0.15691792404	0.0153202311063	0.200707416563	0.0344754625964
i	0.00459555367533	0.0402261382569	0.258387738571	0.38111034468	0.0519249223688	0.223539610188	0.0402157141988
k	0.00155137635644	0.0138526716423	0.11310957019	0.673677964893	0.0676819601229	0.0983954380627	0.0317310017329
a	0.000535869211347	0.00484057242743	0.0481793130633	0.742018054964	0.126590292708	0.0575440773542	0.0202918245776
e	0.000189173902649	0.00164130649148	0.0241829303544	0.615649318321	0.247091830903	0.0869475937847	0.0242978715259
n	0.000135418478216	0.000594686609493	0.0128224262181	0.40109014944	0.204760211968	0.353857981262	0.0267391145086
è	0.000109385177161	0.000239501164034	0.00497796334903	0.18193392148	0.0965976973227	0.699548793754	0.0165927206029
r	3.66290105523e-05	7.99503140813e-05	0.00166633097674	0.0640196130167	0.0462499720809	0.881440811251	0.00650669775097
k	0.000265018813927	0.00027605963656	0.0165128436763	0.0481559985289	0.0196724983336	0.802563417084	0.1125541697
o	0.000341119015999	0.00034137039599	0.021461823147	0.042758401655	0.0108208003779	0.455591827695	0.468684643233
m	0.000113826345703	0.000113821164257	0.00715543470497	0.014948232297	0.00509388099263	0.454455111232	0.518119694411
e	3.8676939581e-05	3.85859714763e-05	0.00240929909936	0.005825451599	0.00551176359754	0.505102870411	0.48107335147
</S>	2.04312327905e-05	2.02492881382e-05	0.00124028724468	0.0031812176495	0.00637327729877	0.347466415205	0.641698105735
