 	vestita	la	figlia	l	avevo	portata	alla	chiesa	</S>
n	0.74951425	0.030604776	0.016728235093	0.009859889085	0.007313505685	0.006817183965	0.003804685383	0.0134362343785	0.161921272304
d	0.585008158667	0.0658083893333	0.010525601093	0.0208248354183	0.0115993863517	0.128207136965	0.0436261557163	0.0310704950452	0.103329868971
ì	0.205029039956	0.400667773111	0.00915759076433	0.0250405339394	0.0131306082439	0.169190992355	0.0569402122488	0.0370007080551	0.0838425447537
s	0.112173028385	0.693945677704	0.0109394389881	0.0177227724465	0.00695396487463	0.0827292941517	0.0305552477596	0.014653298725	0.0303272431812
o	0.0802853706217	0.749952679235	0.0457074406627	0.0199102314822	0.00677017295821	0.0546560101172	0.0220649327865	0.00741660670833	0.0132364894937
n	0.0276841115006	0.865417459745	0.0531427345542	0.0127867584941	0.00442551618607	0.0206765053391	0.00787533211883	0.00276572195111	0.00522577006123
t	0.0123614484669	0.904350886582	0.0417953125181	0.00940229949803	0.00206987966202	0.0140341323464	0.00448987812961	0.00305598306537	0.00844005631708
a	0.0064666579733	0.810892862194	0.124318220839	0.020352775166	0.00349043662067	0.0154485604488	0.0041713601432	0.00388659732179	0.010972446439
t	0.00218512411543	0.705213070731	0.220022403613	0.0393579233887	0.00521855577356	0.0164482681496	0.0036933487144	0.0023088886606	0.005552391013
i	0.00075343382431	0.474887073577	0.424892014538	0.0700381987962	0.00939556215785	0.0136209398832	0.00283401422147	0.00110633497353	0.002472410791
k	0.00025375282717	0.196573062526	0.636972794846	0.136643666265	0.0129129157193	0.0125329291277	0.00211190819049	0.00067264657451	0.001326299837
i	8.674920509e-05	0.083866034842	0.664657238282	0.212510382088	0.0190610809064	0.0150167012092	0.00236789219683	0.0010624907415	0.001371410599
a	2.92744586707e-05	0.034134009814	0.629466476094	0.291145484029	0.0306950746355	0.0107093450697	0.00163338361561	0.000988281722167	0.00119865199967
t	1.21144710642e-05	0.0125360986047	0.440248472031	0.445712091343	0.0884639425452	0.0102684318566	0.00154367642187	0.000618832282389	0.000596332893223
è	6.5040119314e-06	0.00499996731157	0.214155122344	0.412775193781	0.342388234182	0.0221051939522	0.00238051527396	0.00080490649413	0.000384364251074
r	2.91823012047e-06	0.00270656291386	0.117280488115	0.35495258126	0.473640978061	0.0450067819841	0.00343216345799	0.00255487893138	0.000422636510358
a	1.70350708016e-06	0.00183420932462	0.0656379470383	0.398200783753	0.37649551602	0.142366547328	0.010603103386	0.00344563851046	0.00141453930345
t	6.92457382387e-07	0.000642011802207	0.0352458043461	0.401091497918	0.338315808673	0.203673792443	0.0156284257953	0.00318896360349	0.00221302400115
i	2.74976369796e-07	0.000220929898569	0.019561731582	0.312240200973	0.395997882891	0.247669640814	0.0176469889318	0.0041929294345	0.00246946000038
