 	dovevo	comprare	il	pane	ogni	giorno	</S>
ì	0.73866799	0.00612639865	0.01345625739	0.00374428689235	0.004768314535	0.04498196544	0.18825467867
c	0.869331663333	0.02902780165	0.0171358257233	0.00161484675902	0.00226875630167	0.0163126287733	0.06430838367
h	0.778583921111	0.128455152217	0.0327007342411	0.0133284809197	0.00182226826722	0.00806095005777	0.03704848289
a	0.460405988704	0.455240194072	0.032699483747	0.0188483593066	0.00110240386574	0.00424286553926	0.02746064663
n	0.156871752435	0.790249241357	0.030241155249	0.0101210606355	0.000438848683913	0.00170560618642	0.0103722861767
a	0.0530091974083	0.860557333786	0.065187529083	0.0060931942785	0.00188254324664	0.00557019634881	0.00770002802557
a	0.0177644762128	0.798322797929	0.161280273028	0.0057609339595	0.00257934671555	0.0069649409296	0.00732721344186
g	0.00603425778427	0.60485468931	0.351741074343	0.0285453523198	0.00149871373852	0.0036414625232	0.00368437518062
o	0.00212443654809	0.38705262977	0.518866361448	0.0709503407733	0.00390462377951	0.0115071092411	0.00559443266021
r	0.000776621339363	0.24119721659	0.663969573816	0.0672869495911	0.00470262985984	0.0155366965137	0.00653027438674
à	0.000304891351788	0.12020106553	0.836107324605	0.0292615993637	0.00201806129328	0.0080050091379	0.00410205739558
s	0.000120830587263	0.04811116911	0.926264108202	0.0136174712879	0.00185885810443	0.00594622124597	0.00408134823186
o	4.45081780877e-05	0.0177842201033	0.924459022734	0.0279032484293	0.00785884530148	0.00770591041532	0.0142442394106
o	1.57910149292e-05	0.0067428381211	0.707042520911	0.0892054694764	0.141489802434	0.0271341441384	0.0283694431369
s	6.25385562097e-05	0.0038468177937	0.431154183637	0.274254816492	0.217224777478	0.0505687313795	0.0228881095123
s	0.000145974128737	0.00703309106457	0.248127441212	0.535130365497	0.113636339826	0.0465536567932	0.0493730803041
o	0.000130069859579	0.00746155602152	0.112135354404	0.472056351832	0.064296968942	0.0400917452644	0.303827908768
m	7.0881555193e-05	0.00336306630051	0.0538894028013	0.298598683944	0.134583984647	0.126046331755	0.383447641589
ì	3.99082552977e-05	0.00125649834017	0.0248005039338	0.210856688315	0.196013024882	0.189535167252	0.37749823253
k	1.56736710992e-05	0.000501011674057	0.0124115358446	0.0803044004383	0.330382338294	0.183205139084	0.39317990751
a	7.7847785664e-06	0.000173999446686	0.0045134904482	0.0352269278128	0.451944279431	0.213996726361	0.294136792503
m	6.6196942888e-06	6.43142437287e-05	0.00172089798273	0.0159603375043	0.48226430981	0.253441215454	0.246542320834
è	4.06110784627e-06	2.46002868762e-05	0.00081654726091	0.0060689009081	0.399462229937	0.421129465151	0.172494203611
r	1.48020935209e-06	1.06333674254e-05	0.000500076201637	0.0021449673427	0.192080711646	0.693620121717	0.111641981637
i	3.57280610403e-06	8.52099180847e-06	0.000237867528546	0.0008569997109	0.0856474652153	0.566238940572	0.347006594312
</S>	6.27854055201e-06	8.85597040423e-06	0.000172885884273	0.00046611095045	0.0534107871077	0.311230620286	0.634704447156
