 	ora	che	loro	non	vengono	più	</S>
à	0.936045625	0.00237113565	0.0015012452	0.0017381898	0.00302545875	0.00549269333	0.049825725515
r	0.974194225	0.00338984615	0.00147932116667	0.001032281266	0.00129784367667	0.00192160310667	0.016684971256
t	0.68022059	0.0630474143833	0.0430671713222	0.023954285688	0.0163110478189	0.0409595901456	0.13243993616
e	0.271475766	0.350823938128	0.0977579604407	0.0318769972627	0.0222842571063	0.0543522477152	0.171428849953
k	0.112129540667	0.578568869376	0.20445463348	0.0118763777209	0.0148598572021	0.0197565177051	0.058354216551
a	0.038713613199	0.591757446459	0.30632626116	0.018965401507	0.0131140000674	0.00927896893503	0.0218443097503
c	0.0130325535997	0.450763992153	0.488720027053	0.0209341831023	0.0116453856891	0.00542594004501	0.0094779156501
ì	0.0048608678899	0.233662339051	0.711930859018	0.0275035993008	0.013910969563	0.003320360615	0.00481100805003
n	0.0021477220833	0.13238241135	0.806162053006	0.0307748233003	0.021524991521	0.003829618305	0.00317840255001
i	0.0007975160991	0.0683846411167	0.686699021002	0.1999971233	0.0323320628403	0.00716579476833	0.00462387871667
e	0.000388464564367	0.0299958831056	0.397655823667	0.4767148611	0.0803042899468	0.00941203392278	0.00552867130556
n	0.000512712834789	0.0119019729019	0.201644039889	0.402120245367	0.328164866649	0.0510431159743	0.00461305683519
è	0.000458973889596	0.00518849933397	0.087082334913	0.170478603456	0.66700072555	0.0661591529914	0.00363169111173
r	0.000156351480399	0.00217117842799	0.030014028821	0.0722323048187	0.85995429185	0.0339145339971	0.00155725110724
k	0.00988518859933	0.0862028095593	0.072412800507	0.0339222129396	0.675798810617	0.0460083713324	0.0757697642724
o	0.0131300404208	0.114027781741	0.0858980266457	0.0225776666465	0.346610243539	0.168085871777	0.249670368091
t	0.00437994598108	0.038035435624	0.0287176816152	0.0142486555488	0.36078474118	0.302060443926	0.251773103364
t	0.00146102065828	0.013558974664	0.0103105294617	0.0186113088496	0.411723433727	0.282034341309	0.262300408455
e	0.000488844441093	0.00539872231733	0.00417057480123	0.0155899509165	0.251846727909	0.40013133377	0.322373862818
p	0.000167856457931	0.00180733009454	0.00139980082208	0.00692755413883	0.124943252636	0.613507111257	0.251247097606
l	6.1158306377e-05	0.00070211773428	0.00054521136836	0.00409574477961	0.133229124212	0.615544837086	0.245821772535
è	2.27124826257e-05	0.00034766798076	0.00027935551612	0.0020633381432	0.133325061404	0.595206745695	0.268755060845
o	1.38602503086e-05	0.000138167146253	0.000118567878373	0.000823751617733	0.0732614531347	0.513870731898	0.411773450282
</S>	1.46322181543e-05	7.83814631265e-05	6.48366886865e-05	0.000535833138866	0.0395935855674	0.409518590949	0.550194150141
