 	Marisa	e	Nico	ee	non	hanno	mangiato	mai	</S>
a31	0.0020106472	0.14043117	0.03275781	0.03215579	0.22216354	0.08870932	0.06870658	0.08537375	0.3276914
a24	0.0015846791	0.00028447763	0.19453855	0.67503226	0.102468275	0.022562573	0.000981996	0.0008323068	0.0017148696
a18	5.5291375e-06	3.4033408e-06	0.7831911	0.010307461	0.00907822	0.1136485	0.00078807	0.01808406	0.06489369
a31	5.3893902e-05	1.6607131e-05	0.19874375	0.0015133532	0.010693436	0.66910034	0.092450164	0.012953553	0.014474899
a37	0.0001861281	1.8306802e-05	0.39039063	0.0024269964	0.010789501	0.5573177	0.0100052515	0.009968527	0.018896978
a21	4.4030894e-05	2.2608125e-05	0.06928219	0.00061416504	0.013502047	0.6374523	0.19969726	0.03759285	0.04179261
a31	0.00027167294	3.334015e-05	0.035835836	0.00064218906	0.02961484	0.62601686	0.2745951	0.018859826	0.014130329
a37	0.0031195725	0.00024864392	0.04672169	0.005091438	0.1562005	0.56079847	0.11896511	0.060868498	0.047986187
a19	0.00083336944	0.001779704	0.018957764	0.020512896	0.21741247	0.2259844	0.40107435	0.08662862	0.026816446
a37	0.002587318	0.0003671386	0.04269061	0.03770222	0.25988916	0.14308465	0.08064746	0.28682297	0.14620844
a31	0.022704953	0.03687888	0.01083841	0.061365373	0.13647887	0.016383424	0.10499264	0.41658115	0.19377628
a39	0.01948584	0.017869515	0.0018779879	0.011900373	0.088173695	0.049028523	0.36180425	0.39018276	0.059677124
a35	0.053129952	0.0024110235	0.02128558	0.018173527	0.030260814	0.01707691	0.04734046	0.43306395	0.3772578
a20	0.034787707	0.004206389	0.013938891	0.05903159	0.0978144	0.009341436	0.06127564	0.42161208	0.29799193
a31	0.01660424	0.074970655	0.01741846	0.059417173	0.18753383	0.047672063	0.12757146	0.25990647	0.20890565
a33	0.0072435127	0.036309764	0.0040303767	0.017962985	0.15919976	0.1035433	0.28169024	0.25963295	0.13038716
a23	0.016032925	0.00036003726	0.026094884	0.023323275	0.04864531	0.007932666	0.041210625	0.40698144	0.42941886
a31	0.009190792	0.0027272236	0.025091808	0.1278752	0.13109182	0.022699537	0.12838694	0.27697617	0.27596056
a37	0.005762777	0.024389466	0.0023209234	0.01777764	0.14044756	0.17023872	0.23447572	0.21854539	0.18604183
a31	0.045900866	0.13788626	0.025293374	0.12672693	0.12931146	0.05787381	0.11056398	0.18643416	0.18000916
a3	0.014966075	0.12160356	0.014153415	0.04315439	0.15972571	0.15095292	0.18906024	0.179352	0.12703173
a11	0.107744835	0.019651193	0.24665485	0.08182299	0.08290475	0.021935163	0.046733517	0.20341352	0.1891392
a31	0.0679185	0.31346372	0.07469483	0.10102625	0.09196457	0.07895548	0.087522864	0.09362221	0.09083162
a37	0.035286587	0.20419398	0.030889658	0.06615781	0.13044108	0.13298947	0.14051765	0.13771045	0.12181334
a11	0.10617894	0.105719805	0.24142753	0.1554747	0.09552519	0.030403025	0.050199404	0.107856154	0.107215196
a39	0.14737692	0.3079847	0.111866824	0.0770127	0.06960743	0.06572361	0.07119373	0.07529905	0.073935084
a20	0.16036926	0.1851085	0.13802667	0.074260674	0.07801684	0.08524493	0.09140023	0.09414756	0.09342524
a44	0.10795905	0.40898025	0.08005119	0.080250084	0.064009026	0.06705939	0.064473286	0.06381021	0.06340753
a31	0.18145317	0.08568152	0.30544057	0.15140174	0.055964127	0.06881448	0.053769484	0.049331304	0.04814362
</S>	0.07686702	0.282763	0.05485753	0.08310609	0.09904942	0.10181924	0.10140449	0.10070694	0.09942627
