 	la	donna	è	capace	pulire	deve	pulire	la	casa	ogni	giorno	</S>
a31	0.04713799	0.039431117	0.03883853	0.006295557	0.0041701905	0.0007192821	0.07752125	0.0054132873	0.17526186	0.1706158	0.21460348	0.21999162
a24	1.4114162e-08	5.6972236e-05	5.5012075e-05	0.00010913281	0.5202681	0.05189591	0.28081647	0.12590356	0.020608265	0.0001181978	9.290219e-05	7.5567994e-05
a31	1.961223e-09	4.099771e-07	5.156298e-06	4.425319e-07	0.23052533	0.0064868024	0.6891758	0.024447784	0.034334693	0.00016906536	0.008884962	0.0059695463
a8	4.114778e-09	1.4296503e-06	2.052335e-06	7.859227e-07	0.32143417	0.0022821936	0.66094863	0.0058262846	0.008154825	0.00015638334	0.0006760185	0.00051726314
a20	2.4847375e-07	0.00012224069	0.0014450549	0.00029876785	0.23176125	0.019411573	0.47541353	0.020955691	0.04197757	0.07238707	0.059340525	0.07688644
a31	3.5055245e-07	0.00011409153	0.00040744166	7.544306e-05	0.25652796	0.009628182	0.4310653	0.023210945	0.056950808	0.0857151	0.071478315	0.06482604
a8	2.0931148e-08	0.0002003581	5.0464863e-05	5.6460726e-06	0.35295194	0.007732336	0.55052793	0.032292232	0.033660814	0.0052067586	0.01091052	0.0064609223
a31	1.6507865e-06	0.003106695	0.0011264727	0.0071647945	0.17240648	0.017570557	0.24558926	0.061673246	0.08456974	0.09335734	0.16059633	0.1528375
a20	1.0125272e-05	0.02928106	0.001455272	0.00031072707	0.10475356	0.06915776	0.095992416	0.037371483	0.19846871	0.14861841	0.24355745	0.07102298
a31	2.6210213e-05	0.0041653803	0.0009076521	0.010660281	0.057376843	0.0068911035	0.046553716	0.0099922465	0.024158753	0.07271092	0.47077712	0.29577985
a20	0.00044408676	0.025161307	0.0017472038	0.00029187903	0.026459659	0.016875176	0.017485265	0.01385929	0.1743645	0.2833575	0.3357978	0.10415634
a41	0.00010081559	0.0035549197	0.0013306066	0.01985161	0.019400256	0.004057852	0.019784061	0.004189374	0.0105094	0.06575314	0.53354883	0.3179191
a11	0.0020191711	0.018277695	0.00437929	0.040768374	0.011448104	0.007432279	0.007343001	0.010087128	0.06886415	0.21476224	0.38394323	0.23067537
a6	0.0050716926	0.02070981	0.010031547	0.20415673	0.010860932	0.005942702	0.0086414525	0.00968977	0.08511768	0.15190955	0.2560035	0.23186466
a31	0.0053841695	0.032231655	0.006873925	0.06453949	0.0063169226	0.002577093	0.006559121	0.010177739	0.04534793	0.14564632	0.34737262	0.32697308
a24	0.04510458	0.012707949	0.016679704	0.058028985	0.0072501404	0.012545029	0.007619329	0.012204856	0.1748119	0.25717235	0.22211671	0.17375846
a31	0.008875202	0.026750918	0.022160208	0.115896344	0.0070256176	0.0078108106	0.014365869	0.048869226	0.12697467	0.17737155	0.22802253	0.2158771
a8	0.06748912	0.032028068	0.023497937	0.0263414	0.0064456537	0.007221268	0.009747481	0.028435705	0.19315545	0.24654637	0.20498833	0.15410331
a31	0.0031444186	0.022175977	0.044598747	0.0649822	0.0073131407	0.0015398097	0.042548064	0.0034541206	0.02247949	0.14726762	0.36400387	0.27649257
a20	0.1393689	0.06871341	0.114976555	0.03624674	0.0038082285	0.049083382	0.012381803	0.088904805	0.12620048	0.12332879	0.12230907	0.11467782
a13	0.013300637	0.04583036	0.101657584	0.09433565	0.010657865	0.006918175	0.09051965	0.030732684	0.07316285	0.15466553	0.19600768	0.18221134
a28	0.10757486	0.14002015	0.3269929	0.16662472	0.0018468898	0.027844086	0.009498568	0.03857887	0.04446732	0.045599867	0.045636587	0.04531522
a29	0.08669036	0.09226487	0.29192752	0.17242312	0.0025079162	0.035094418	0.014538928	0.052705273	0.06182826	0.06329797	0.063462265	0.06325911
a31	0.10873024	0.09529114	0.27241406	0.13732423	0.0023202507	0.057190467	0.012483632	0.058213428	0.06331965	0.064375214	0.064264186	0.0640735
a37	0.30353433	0.036402293	0.04694044	0.089828	0.0027520522	0.054856427	0.007903451	0.07171992	0.0948762	0.097850375	0.09707001	0.096266486
a31	0.07752115	0.08406821	0.21628514	0.12842707	0.003567289	0.05323893	0.025052348	0.07287204	0.08144596	0.08551678	0.086186506	0.085818574
a28	0.37484533	0.05834377	0.05761765	0.06443487	0.0025412282	0.04476471	0.012026697	0.06515587	0.07872486	0.081251435	0.08067851	0.07961502
a31	0.036908694	0.10186659	0.17701226	0.067166805	0.012331519	0.0114473095	0.08564964	0.051924665	0.08617203	0.11874752	0.12657447	0.12419853
a24	0.43082327	0.081843846	0.07958993	0.04867583	0.0028088342	0.049050864	0.023088153	0.054403722	0.057455868	0.05772058	0.057561055	0.056978084
a31	0.09768428	0.18914337	0.28506163	0.080021314	0.00827244	0.023130557	0.04544509	0.044059746	0.051647905	0.057796374	0.059069213	0.05866814
a20	0.4877357	0.07632737	0.064597815	0.041646197	0.0034631747	0.04234505	0.02809845	0.04904669	0.051491454	0.0519921	0.051882043	0.051374026
a31	0.09613837	0.23044941	0.22943978	0.063947976	0.015345055	0.015400356	0.058140397	0.039997477	0.052944303	0.06477055	0.067070484	0.066355884
a17	0.4651352	0.07423088	0.074734494	0.04801389	0.005015951	0.048508566	0.033773165	0.049496837	0.050319374	0.05033588	0.050311692	0.050124057
</S>	0.09625783	0.24627462	0.19321433	0.050324585	0.032336317	0.011430699	0.06825234	0.036609575	0.05305925	0.06917209	0.07200336	0.07106494
