 	pure	che	ti	vedo	una	volta	non	ti	dimentico	mai	</S>
a31	0.07342106	0.11657413	0.096232235	0.02182423	0.011805173	0.08221546	0.022118455	0.014703943	0.0663547	0.22986715	0.2648835
a10	3.2784847e-05	0.0001683399	0.0060152095	0.00012740635	0.00084144226	0.012945333	0.01761384	0.01646202	0.94546205	0.00022732164	0.0001042095
a31	2.3308279e-07	1.315608e-06	5.527544e-06	2.4588135e-05	0.00017170762	0.1358399	0.7123151	0.05342745	0.09064322	0.0051387907	0.0024321105
a10	2.9044445e-06	3.314115e-06	9.074948e-06	5.8555266e-05	0.0007104634	0.18174486	0.56693506	0.16879171	0.076264754	0.003927636	0.0015516556
a28	4.2389172e-05	6.633865e-05	0.00010100727	0.00082532596	0.004068119	0.056507263	0.22177862	0.22702539	0.38921577	0.055105228	0.045264564
a10	5.6784133e-06	7.315975e-06	1.2496841e-05	0.0018474667	0.0014710941	0.014511246	0.115844175	0.3089661	0.5228664	0.018052408	0.016415553
a21	0.00030234427	0.00055879576	0.0005495032	0.003940788	0.0020408346	0.0101795625	0.04786129	0.14977144	0.43166703	0.27492017	0.07820823
a38	0.008406227	0.007051526	0.0016675035	0.04307986	0.022617472	0.019756153	0.09160103	0.20183434	0.26058695	0.18437545	0.15902343
a41	0.13449454	0.12604049	0.025347386	0.031921197	0.025138909	0.011582721	0.022568008	0.0350662	0.030443387	0.301318	0.2560791
a31	0.13442028	0.14195958	0.061155356	0.02737563	0.029584307	0.013705912	0.011662937	0.028528057	0.026521781	0.28722113	0.23786502
a18	0.083347	0.07265731	0.028215602	0.019956442	0.024061002	0.0026178155	0.0071926485	0.05164286	0.051177584	0.49448308	0.16464867
a31	0.20126225	0.2050921	0.052199546	0.039329752	0.052521322	0.017326303	0.02355557	0.042560007	0.04358982	0.15433696	0.16822635
a21	0.18490294	0.16022998	0.046475794	0.036787894	0.060388066	0.0035317943	0.011518671	0.06162094	0.046794944	0.27693602	0.11081292
a31	0.07715141	0.12504865	0.062219396	0.04951176	0.1084334	0.077000424	0.06258001	0.035261102	0.032840766	0.15133774	0.21861535
a18	0.16202988	0.17625958	0.063183345	0.0710235	0.1669639	0.011029322	0.03420671	0.07908659	0.053660866	0.11069222	0.07186413
a17	0.04909734	0.10057744	0.08902818	0.11688369	0.26420096	0.19931526	0.077508815	0.026706185	0.017953811	0.022007834	0.036720484
a20	0.09220418	0.17073773	0.22656813	0.13819091	0.08355748	0.11204091	0.03409431	0.02315833	0.007475625	0.056460552	0.055511788
a3	0.07984051	0.14173187	0.11376752	0.18956381	0.28356552	0.043326642	0.041798882	0.03264733	0.012908765	0.03179861	0.02905054
a35	0.07451794	0.13255608	0.13303351	0.17836249	0.28080595	0.053410195	0.041518457	0.033447858	0.01562711	0.029773666	0.026946688
a37	0.094981976	0.16846614	0.18776305	0.14400907	0.21536915	0.054798935	0.029006789	0.029667266	0.020181868	0.028756527	0.026999114
a38	0.122315824	0.18512572	0.09577451	0.16928995	0.29553792	0.021849105	0.023411982	0.024635429	0.0209306	0.021014724	0.020114293
a31	0.12532566	0.18615575	0.11766231	0.15827578	0.28843644	0.027049558	0.022096753	0.021452107	0.017080389	0.018539986	0.017925274
a37	0.13867539	0.12378422	0.056058142	0.086751714	0.16727157	0.01858823	0.06420898	0.085617475	0.08743011	0.08729348	0.08432066
a21	0.072753966	0.12041245	0.1381995	0.13201836	0.33817494	0.03131987	0.03808269	0.03747597	0.030331604	0.0325464	0.028684322
a31	0.11574675	0.1677306	0.17537461	0.10651138	0.29567343	0.029491516	0.023549039	0.023078062	0.02105771	0.021263182	0.020523665
a29	0.119872175	0.11193388	0.0677988	0.08946558	0.14571333	0.032076444	0.07635498	0.089177825	0.09020597	0.08968529	0.08771575
a31	0.075028	0.12236503	0.16824438	0.10421177	0.33265373	0.030469406	0.03605717	0.03625046	0.033058587	0.032484602	0.029176828
a33	0.13120054	0.11547838	0.09695752	0.083377525	0.14554603	0.04701463	0.072392136	0.07735644	0.07774131	0.07710175	0.07583375
a20	0.070807226	0.10973868	0.22544375	0.22211373	0.13180855	0.109295845	0.034405503	0.027888583	0.018857982	0.025019819	0.02462032
a31	0.111561544	0.1307996	0.18597148	0.06748686	0.24472174	0.038088605	0.044390425	0.045213915	0.045379885	0.043917637	0.042468306
</S>	0.10303032	0.10633289	0.11770382	0.08095585	0.15188895	0.057695974	0.07492835	0.077394314	0.07780297	0.0767809	0.07548563
