 	quando	io	divento	vecchia	vendo	la	casa	vendo	la	casa	a	Trieste	vengo	e	abito	a	Martano	</S>
a23	0.009557542	0.027830448	0.003962555	0.0026195785	0.002392051	0.0019889853	0.0020768354	0.003931726	0.0028068994	0.013132815	0.055993464	0.17365076	0.07581249	0.09724774	0.10553646	0.15086003	0.18167646	0.08892317
a31	1.5430394e-06	0.0001327727	0.13149615	0.071597196	0.10310733	0.05233234	0.022900835	0.050237373	0.011099781	0.008837099	0.04241152	0.0044162883	0.14070246	0.13957115	0.13109565	0.012912456	0.006900893	0.070247136
a5	2.1810927e-05	0.0019084713	0.023919396	3.9222956e-05	0.0011379285	0.008561712	0.03988148	0.105831176	0.123484336	0.10019828	0.11897885	0.0038499236	0.11658983	0.099260405	0.19787844	0.02188908	0.0066198437	0.029949786
a7	0.00032859464	0.0046836464	0.10763206	0.002197795	0.008021288	0.00076190016	0.00967785	0.051469456	0.026424611	0.07831952	0.09677242	0.004534133	0.05067512	0.053348698	0.10752423	0.047707904	0.030866083	0.31905475
a37	8.71188e-06	2.735255e-05	0.007078215	0.0006092354	0.00053037977	0.00024103516	0.005033474	0.025668856	0.010065114	0.036454454	0.03250918	0.004281714	0.02829607	0.0240765	0.045041006	0.016090557	0.012199899	0.75178826
a7	9.849406e-05	0.0005872838	0.10008334	0.02218379	0.041887388	0.11262561	0.1698105	0.1096701	0.029791147	0.032737337	0.011208754	0.0038505592	0.108389415	0.064330526	0.046024702	0.008528545	0.004921593	0.1332709
a20	6.172701e-05	0.0006901304	0.042700723	0.011079681	0.04087051	0.15989965	0.2079703	0.1127762	0.041575026	0.037925605	0.010495365	0.0032694864	0.1294834	0.08914817	0.055568468	0.008765702	0.004871465	0.042848393
a31	6.828678e-05	0.0010114702	0.02987367	0.0091868965	0.04085942	0.16981724	0.1905025	0.08416389	0.06158037	0.048117083	0.016484171	0.008128264	0.114611216	0.0958157	0.07223443	0.016850106	0.012483246	0.028212134
a17	0.00011447418	0.001261444	0.10558501	0.027330715	0.029417703	0.10451646	0.15602133	0.08339218	0.055261552	0.055100102	0.028605765	0.014895661	0.07573072	0.05091535	0.06952424	0.02136311	0.015163342	0.105800815
a29	3.1094103e-05	0.00029830745	0.012654778	0.004896854	0.033808243	0.08735603	0.22105914	0.14380614	0.06429189	0.05580143	0.018029084	0.0057734763	0.12935427	0.09671128	0.065260634	0.012995538	0.012649782	0.03522206
a39	0.00056078704	0.0022216563	0.030189507	0.018768633	0.022097945	0.053210687	0.0649408	0.042506278	0.062417947	0.06573112	0.03693756	0.030252684	0.16662987	0.12145759	0.1414199	0.06347735	0.050367434	0.02681221
a31	0.0007145836	0.00044309927	0.019618565	0.010729765	0.023974255	0.043315243	0.1157731	0.09102157	0.07736269	0.068555094	0.036304284	0.058146346	0.11885407	0.10693873	0.08617124	0.036899492	0.0793718	0.025806025
a3	0.00015989371	0.0004904932	0.017260514	0.014107599	0.018735	0.052151922	0.07887489	0.05378093	0.0703527	0.07059816	0.042971477	0.05096112	0.1330139	0.09990977	0.114782	0.05487012	0.0926697	0.03430974
a29	0.0018261566	0.0018051119	0.050853454	0.039921578	0.023699084	0.02480556	0.039713107	0.043388717	0.040955923	0.06697885	0.048613362	0.05012601	0.1565417	0.113872945	0.12748446	0.07655632	0.072091736	0.020765945
a20	0.0041095135	0.0034577798	0.034197204	0.0581673	0.02818302	0.039179403	0.037911095	0.042237017	0.044327546	0.07478365	0.052857783	0.044581324	0.14043322	0.119690545	0.12680624	0.06916371	0.056929205	0.022984374
a31	0.004280855	0.0039502806	0.03406857	0.048511334	0.034733623	0.03621956	0.04199403	0.050079037	0.04313782	0.074766845	0.050361704	0.041790437	0.14496075	0.120981626	0.12238905	0.06267782	0.054424185	0.03067249
a13	0.0005616409	0.00031257133	0.0033760988	0.0010369857	0.0018629801	0.0018762241	0.008851628	0.02380127	0.022698645	0.06632728	0.07597689	0.13724092	0.124180436	0.100620985	0.12612589	0.14410982	0.14646076	0.014578927
a29	0.0020384693	0.0025821654	0.02914482	0.018567316	0.026795698	0.015976412	0.027052412	0.04264848	0.03539455	0.07354702	0.0673329	0.07598318	0.13305965	0.10328125	0.120344274	0.10138315	0.099720776	0.025147464
a41	0.0023750805	0.004837915	0.023522113	0.02986205	0.034109972	0.028469576	0.036444966	0.055747744	0.048256602	0.084283814	0.07945993	0.06492323	0.11095944	0.1017072	0.10716635	0.09299716	0.07859113	0.01628571
a10	0.0043650344	0.009229769	0.019167783	0.038697388	0.03794298	0.0359557	0.039353747	0.05705691	0.050835915	0.08216477	0.07613594	0.06346816	0.10424906	0.097304896	0.10138934	0.08523	0.074841276	0.0226112
a24	0.0056877453	0.015273339	0.018975196	0.047183767	0.04212313	0.048425388	0.052741613	0.06544823	0.06274808	0.08033152	0.07299481	0.05527411	0.09117036	0.088985905	0.08950371	0.073865674	0.06406603	0.025201421
a31	0.0074491077	0.021374242	0.020853795	0.0527121	0.049345423	0.06101115	0.069351286	0.07353359	0.0717327	0.0759922	0.062072966	0.038818642	0.08395365	0.08357436	0.080196574	0.055733193	0.04726867	0.045026377
a13	0.0020832652	0.0008582756	0.006502265	0.002933099	0.010529205	0.009539071	0.034207996	0.06259925	0.05687368	0.08869715	0.09267075	0.09835216	0.09866537	0.09716369	0.10095854	0.10340299	0.09934765	0.034615587
