 	se	la	pasta	aveva	voluto	sale	lo	avevo	messo	</S>
a31	0.039274365	0.041751165	0.27113655	0.4610324	0.0014958782	0.0018024988	0.0025035532	0.0043147677	0.03617841	0.14051042
a20	0.0026831974	0.0002692719	0.053170647	0.74839896	0.010949455	0.047376156	0.096099995	0.010922016	0.0036012693	0.026529023
a31	4.856293e-05	9.285774e-06	0.04065805	0.36908156	0.0026910491	0.018150132	0.16216516	0.008501604	0.026342446	0.37235206
a21	0.0006823041	0.00012607437	0.030788101	0.85861945	0.0002995593	0.0018384283	0.005596454	0.0027422325	0.004678113	0.0946294
a31	0.00024470745	4.4996057e-05	0.024511188	0.7125854	0.0026282375	0.0032757365	0.0049010688	0.085936375	0.009271476	0.15660083
a13	0.001267256	4.329671e-05	0.0123232035	0.6739444	0.00036929615	0.0019535364	0.0056555276	0.018638786	0.049687173	0.2361174
a31	0.0010381705	0.0002479345	0.015276449	0.79246676	0.0010974609	0.00023628313	0.00033983064	0.028586663	0.073139295	0.08757109
a6	0.007726146	0.0010761103	0.11900612	0.53533685	0.0012795882	0.00095967145	0.0018427194	0.034369007	0.20840502	0.089998774
a46	0.0044600656	0.00058479514	0.046970524	0.6267331	0.0017513471	0.00024939695	0.00045215673	0.026592309	0.18936905	0.102837265
a31	0.00818133	0.0025044575	0.090431035	0.46533424	0.0026144963	0.0002512794	0.0005292946	0.021753492	0.25592005	0.15248026
a46	0.069505	0.1699935	0.19735056	0.06647664	0.02477507	0.008386251	0.01655931	0.1734601	0.17221923	0.10127434
a11	0.004679814	0.0013162987	0.06846808	0.40712124	0.0019416175	0.00035692283	0.00081822014	0.031982735	0.3126405	0.17067458
a37	0.058097955	0.15498996	0.22713992	0.2482062	0.007480539	0.0011209605	0.0031631486	0.04029497	0.16211484	0.09739157
a18	0.010204654	0.07838732	0.1504743	0.1775833	0.025671432	0.006596793	0.018087965	0.24882473	0.15499051	0.12917896
a46	0.024545016	0.10596648	0.1688373	0.19600305	0.03558638	0.014528883	0.06113214	0.22311957	0.10523714	0.06504405
a31	0.05397365	0.027489807	0.22977194	0.27910158	0.0487048	0.021024207	0.079218864	0.13655406	0.075863436	0.048297673
a20	0.04958933	0.4255954	0.041000582	0.01390159	0.19634295	0.021886295	0.03503997	0.096619554	0.071208425	0.048815954
a35	0.03550236	0.09881057	0.16332519	0.18931279	0.15387674	0.04998296	0.1324334	0.1104395	0.03942486	0.026891675
a6	0.11107882	0.058263306	0.2089225	0.17557506	0.085777774	0.105628066	0.14870396	0.060627718	0.025192058	0.020230653
a13	0.14265378	0.050211232	0.14698403	0.121450305	0.21316414	0.13388461	0.12925729	0.035978172	0.013822648	0.012593853
a28	0.122276574	0.24552073	0.052868888	0.044924475	0.27927154	0.10072749	0.09696739	0.03150401	0.013691082	0.012247771
a31	0.16713963	0.2557379	0.07514186	0.041763198	0.23665608	0.105948016	0.07500569	0.020010129	0.012107071	0.010490454
a10	0.1333416	0.28926343	0.034416843	0.03738971	0.11445234	0.06134307	0.068848155	0.087536335	0.086181015	0.08722749
a24	0.26583937	0.33030775	0.1039193	0.028676173	0.13287906	0.055153552	0.033189587	0.017801162	0.016129378	0.016104724
a31	0.26785758	0.37359393	0.07243416	0.029667612	0.095526315	0.045471884	0.03475654	0.027573043	0.026549835	0.026569033
</S>	0.118460625	0.16316742	0.06765446	0.07291886	0.106560335	0.08734339	0.09101108	0.09789088	0.09740775	0.09758516
