 	vado	cercando	un	forno	che	fa	rustici	</S>
a29	0.002765519	0.07517535	0.031461906	0.27600574	0.19412133	0.19426875	0.065219745	0.16098167
a31	0.004739096	0.0006368633	0.07330686	0.1278393	0.5117109	0.025262056	0.2046692	0.05183576
a8	0.001261064	0.0012861846	0.062862635	0.4645354	0.30394313	0.028424969	0.10044338	0.037243243
a31	0.009424719	0.0006780183	0.012975921	0.19335845	0.29788885	0.14322855	0.1461425	0.19630304
a23	0.00865259	7.803865e-06	0.00024345076	0.3888586	0.31630716	0.05303474	0.06275853	0.1701372
a31	0.0013964165	0.00016317797	0.017253548	0.19742252	0.23111846	0.20929214	0.21415527	0.1291984
a10	0.04320254	9.200939e-05	0.0015360119	0.14497277	0.1902078	0.092450105	0.15785646	0.3696823
a31	0.01356291	0.0040446236	0.014535956	0.32756048	0.18349612	0.1515184	0.24223337	0.06304817
a24	0.096271664	0.0037071584	0.009130011	0.037989907	0.10002671	0.13979313	0.3379629	0.27511847
a31	0.025957284	0.026846208	0.040474102	0.1114025	0.15364765	0.23148629	0.33715317	0.07303279
a18	0.043245	0.00819152	0.004476916	0.03320291	0.061762266	0.20897852	0.54715025	0.092992604
a31	0.010896602	0.037869647	0.056204554	0.11491015	0.11970231	0.19722703	0.38165882	0.08153091
a8	0.013262946	0.024685234	0.008778872	0.032546435	0.10133819	0.29558182	0.48326114	0.04054535
a31	0.0044586123	0.018518347	0.16148055	0.23668991	0.08349202	0.10325376	0.30960226	0.08250452
a29	0.009099867	0.08070363	0.038974997	0.03892366	0.17420569	0.287364	0.32968572	0.041042395
a31	0.0072323186	0.035631873	0.08741286	0.13648677	0.3765093	0.120493256	0.19511373	0.04111981
a21	0.009997547	0.057276797	0.017026523	0.03907399	0.18125099	0.3143016	0.34289342	0.038179107
a31	0.01968601	0.059891995	0.14425005	0.123363845	0.090768866	0.1292492	0.32247573	0.11031425
a38	0.009767041	0.15479383	0.06392375	0.053006575	0.18205494	0.23641765	0.24322595	0.056810297
a10	0.018694114	0.0605605	0.16161269	0.10475179	0.19015333	0.1426216	0.24141383	0.08019214
a39	0.015648333	0.21575668	0.1811884	0.060009424	0.15214092	0.1574105	0.16466394	0.05318183
a8	0.03698708	0.04129742	0.05214393	0.044369683	0.09017107	0.21000981	0.3466322	0.17838877
a31	0.038526643	0.010433823	0.16525388	0.15711774	0.13979246	0.14522648	0.18559521	0.15805371
a20	0.0054493756	0.28940177	0.060886323	0.0376907	0.13433914	0.17469004	0.17208935	0.12545331
a31	0.06155408	0.026498076	0.098887414	0.11356695	0.19414318	0.14974205	0.18771654	0.16789165
a20	0.0140202595	0.211969	0.059345845	0.07352301	0.17118397	0.19821474	0.1982238	0.07351936
a3	0.06875712	0.053945847	0.105587	0.076824166	0.17460229	0.16247955	0.21617742	0.14162666
a41	0.081515215	0.11151078	0.1960359	0.107149735	0.13209692	0.13087657	0.13487892	0.105935946
a37	0.013800341	0.44129118	0.22223228	0.04209045	0.06818533	0.07103865	0.070925735	0.07043609
a31	0.013715721	0.4249593	0.17840092	0.04305009	0.08070246	0.08635071	0.0860889	0.08673201
a8	0.005219014	0.23994473	0.0667628	0.05887539	0.14549053	0.16996044	0.16811335	0.1456338
a31	0.07777908	0.004363225	0.054558076	0.10060485	0.14955522	0.18615218	0.21143351	0.21555391
a23	0.009101129	0.209449	0.10657325	0.08293619	0.14363581	0.15485951	0.15422106	0.13922405
a31	0.11794056	0.008998628	0.1172551	0.13501978	0.15982883	0.15506424	0.16089046	0.14500241
a8	0.016726866	0.34914103	0.11358908	0.07610129	0.1100158	0.11525161	0.11497013	0.10420419
a31	0.14137475	0.024998335	0.096292324	0.10634464	0.15591764	0.1613879	0.17290403	0.14078034
a24	0.025844838	0.39764547	0.11694802	0.07447264	0.096335255	0.09927844	0.09915487	0.09032046
a31	0.13363299	0.0933067	0.1440234	0.11030174	0.13540667	0.12678255	0.13268994	0.12385602
a24	0.05643279	0.16798273	0.07645849	0.11462793	0.15163764	0.15871437	0.15846632	0.11567976
a46	0.16473582	0.08046243	0.09101186	0.09233196	0.13784923	0.14290157	0.14937414	0.14133292
a24	0.4149791	0.024237057	0.03682292	0.056570273	0.09905883	0.12704495	0.12592867	0.11535823
a18	0.0276002	0.50303555	0.11606961	0.0562941	0.072740145	0.07485175	0.07459919	0.0748095
a21	0.050680257	0.42285076	0.16543478	0.06239321	0.07394878	0.074936144	0.07481732	0.07493872
a28	0.116683416	0.23206817	0.10850253	0.09457966	0.10985734	0.11297292	0.11278647	0.11254944
a20	0.060895897	0.47793478	0.13707198	0.056083884	0.06627444	0.06737053	0.06718459	0.06718395
a31	0.05835195	0.5240624	0.12935357	0.049730614	0.058976647	0.05990722	0.059744272	0.059873294
a46	0.01665217	0.21249364	0.109892175	0.098598436	0.1363952	0.14230575	0.14174066	0.14192191
</S>	0.12669055	0.061577864	0.10697859	0.1241326	0.14150588	0.1461892	0.14632869	0.14659658
