 	i	bambini	piccoli	non	si	vestono	da	soli	</S>
a8	0.015196076	0.0219602	0.0061064037	0.06712552	0.07522994	0.09548634	0.23092769	0.30933443	0.17863336
a13	2.4570847e-08	4.29927e-07	0.00014267572	0.04605853	0.72604847	0.18020456	0.023060398	0.012941608	0.011543307
a0	4.0797197e-05	0.000117460244	0.002615686	0.058196604	0.68608767	0.19784515	0.0022996974	0.011040326	0.04175661
a31	1.2636044e-05	2.0343454e-05	0.002372055	0.020434173	0.4930308	0.08141035	0.067990795	0.10029518	0.23443373
a18	0.0021407346	0.00095164357	0.0039444263	0.031850453	0.30037135	0.21901512	0.12977725	0.08985062	0.22209843
a31	0.0005057152	0.000120087534	0.00070934166	0.026632806	0.28262863	0.28657278	0.16506253	0.102077916	0.13569026
a28	0.00054296915	9.774447e-05	0.0003298637	0.007945395	0.16487573	0.17921771	0.11678846	0.16291709	0.36728504
a20	0.00016815189	1.5017374e-05	0.00012448421	0.004533752	0.1075273	0.14892726	0.27261063	0.23718366	0.2289097
a31	0.0008596055	6.127324e-05	0.00033973833	0.012923378	0.1439364	0.1689312	0.32434836	0.1695277	0.1790723
a7	0.003910915	0.00031205447	0.00087766076	0.02361622	0.07912206	0.09161493	0.24108495	0.22636431	0.33309692
a38	0.0021005473	0.00021276917	0.0004345403	0.0069625517	0.02977236	0.058236662	0.6761233	0.14026585	0.08589142
a24	0.01580271	0.0015237117	0.001821626	0.027942551	0.044942833	0.060153347	0.5948388	0.17493816	0.078036286
a46	0.05805875	0.035577964	0.030655269	0.057119943	0.023554606	0.029566588	0.4292236	0.27533624	0.060906935
a31	0.0013782647	0.00017396276	0.0012179672	0.011686271	0.030190596	0.118966006	0.4245476	0.36011717	0.05172211
a38	0.09936466	0.17152277	0.09482365	0.015003395	0.01585811	0.02015357	0.31040993	0.22463399	0.04822985
a31	0.09199592	0.047908165	0.016207363	0.027233856	0.017527645	0.04103841	0.31920126	0.3088581	0.13002934
a13	0.23233745	0.3554168	0.05193225	0.0073225973	0.009769103	0.01557856	0.20174666	0.106244914	0.019651646
a31	0.097228244	0.059479117	0.034855835	0.06861299	0.055298697	0.10861625	0.283012	0.23167379	0.061223157
a8	0.23799808	0.49379906	0.078225486	0.007432686	0.009520722	0.018845296	0.074321374	0.06066373	0.019193506
a20	0.017647121	0.0048652804	0.061217375	0.1767219	0.133784	0.1714011	0.20664825	0.17212544	0.05558956
a31	0.14856683	0.18923935	0.3367526	0.040134147	0.023933172	0.03925315	0.07434972	0.074928135	0.07284286
a15	0.13861503	0.4209482	0.18959984	0.01729189	0.022523258	0.035875	0.060535405	0.060404494	0.054206897
a31	0.037252665	0.012359858	0.14856128	0.33211428	0.089686714	0.09547994	0.10302873	0.100547485	0.08096912
a20	0.2006219	0.44962746	0.19294247	0.017298244	0.018106772	0.02432024	0.033257302	0.033142433	0.030683149
a39	0.2710053	0.22675711	0.17208675	0.17777437	0.029543173	0.029904135	0.032196656	0.031825442	0.028907064
a31	0.06851406	0.056392103	0.58140165	0.09948754	0.034883134	0.037618946	0.040692773	0.04068447	0.04032538
a8	0.19471262	0.44670418	0.18007322	0.021169856	0.023177747	0.028649207	0.035273895	0.03533355	0.034905788
a31	0.04857703	0.026412789	0.4005332	0.31895187	0.041896313	0.040355355	0.041555524	0.04137497	0.040342886
a37	0.23521848	0.43266106	0.18200558	0.020678714	0.020772204	0.024260724	0.0282156	0.028242841	0.027944807
a20	0.24987644	0.31886312	0.2727074	0.082655825	0.014447891	0.014743196	0.015632387	0.015608582	0.015465213
a8	0.22314075	0.33868146	0.31476954	0.033067424	0.01673964	0.017670237	0.018647619	0.018652314	0.01863105
a20	0.052530535	0.035879537	0.5794586	0.1525345	0.034234405	0.03506363	0.03678424	0.036773086	0.0367414
a31	0.13146591	0.34381992	0.3358041	0.033400897	0.027998237	0.030489804	0.032327168	0.03234536	0.03234851
</S>	0.13222477	0.36621758	0.12903127	0.042480666	0.051332045	0.06130309	0.07235473	0.072519414	0.07253643
