 	quando	Giovanni	venne	a	casa	la	sera	andava	molto	stanco	perché	aveva	lavorato	tutta	la	settimana	</S>
a8	0.0058803223	0.036392536	0.030390343	0.0137498295	0.00703502	0.012581601	0.02321064	0.029015597	0.14393224	0.023780925	0.029280175	0.032977775	0.066315465	0.14085276	0.22744446	0.05380438	0.123355985
a39	1.4668167e-07	5.8648334e-07	9.253953e-05	0.0001035147	0.00010922617	0.005493919	0.0572575	0.042837903	0.008625937	0.7211111	0.11487284	0.012445586	0.0143316	0.008506989	0.0010118396	0.0031022676	0.010096559
a31	6.3111045e-08	5.2517237e-07	1.5146486e-05	1.8414603e-05	0.0006238929	0.034406535	0.42104444	0.43182907	0.010181791	0.04774643	0.025849203	0.0073028207	0.009322501	0.0017548444	0.000681113	0.0024724323	0.006750779
a20	4.8494894e-05	1.6927212e-05	0.00020468932	0.00029258634	0.015399863	0.14840734	0.3700457	0.31892207	0.00741663	0.042332564	0.032328684	0.018861974	0.012431445	0.0064518214	0.002141466	0.013860333	0.01083743
a24	0.00014217223	2.950796e-05	0.0008329169	0.0008741798	0.059734654	0.13882937	0.124015294	0.06142904	0.018686334	0.24764167	0.0645113	0.07869965	0.055151664	0.037855946	0.068623744	0.02145353	0.02148908
a8	0.00012346354	2.2998931e-05	0.00059968786	0.0008156493	0.04602402	0.1303629	0.12339899	0.06476651	0.01672416	0.26417893	0.08264666	0.060748983	0.041352645	0.029039528	0.07276057	0.033726174	0.032708142
a24	2.8528723e-07	3.3903552e-07	8.461779e-06	6.6337625e-06	0.00054021424	0.017362552	0.05678658	0.03519042	0.030030198	0.41728982	0.08136217	0.1369757	0.085600145	0.050691746	0.058445025	0.0136984	0.01601122
a31	0.0008382892	0.00010359849	0.0024778093	0.0023915232	0.051713515	0.102874435	0.07951522	0.042741824	0.018969879	0.15359867	0.072173454	0.063130386	0.05302683	0.05123011	0.19927025	0.051262755	0.054681495
a20	4.929428e-05	5.2679643e-06	9.460292e-05	0.00020073367	0.012288475	0.0994753	0.14109749	0.08791508	0.04104824	0.20018685	0.09800689	0.052179646	0.037917174	0.031616215	0.08658313	0.049128406	0.062207203
a31	0.00049939443	0.00029639766	0.0018644329	0.0009247136	0.020925082	0.11831815	0.065868035	0.050430294	0.04283467	0.07982203	0.034052428	0.053166445	0.049152732	0.08604307	0.24409775	0.061750315	0.08995403
a8	0.00030993074	4.8301426e-05	0.00047777346	0.0009130305	0.014402949	0.11679388	0.16856694	0.09057776	0.040282432	0.05081165	0.036395755	0.03793615	0.03549959	0.0548426	0.17348845	0.08316751	0.09548525
a31	5.285708e-06	9.820851e-06	9.841604e-05	3.4913934e-05	0.0008087484	0.056153182	0.078693315	0.060033318	0.124262325	0.10514313	0.058007773	0.15617889	0.119035564	0.089818835	0.079416476	0.029979909	0.042320162
a20	0.007313089	0.0032354912	0.0035142703	0.005598259	0.016700506	0.058987953	0.09340876	0.025602471	0.013326058	0.007518539	0.0072828415	0.017624652	0.023586191	0.090291895	0.5193077	0.053735986	0.052965384
a31	0.003701868	0.005568048	0.0066247554	0.0012410695	0.009673727	0.062348507	0.04594696	0.018271904	0.061126135	0.031774785	0.017418122	0.053858295	0.06627312	0.20004106	0.30736226	0.039983187	0.068786286
