 	io	non	sono	ancora	pronta	bisogna	venire	alle	sette	</S>
a8	0.05021513	0.05488922	0.10217932	0.1812982	0.016976861	0.0023927186	0.0029904218	0.014639379	0.27961472	0.2948041
a31	7.801134e-06	0.000799301	0.010366719	0.8457323	6.131587e-05	6.2945815e-05	2.7327309e-05	4.5241504e-05	0.011154918	0.13174206
a3	0.0207117	0.09173637	0.09394283	0.31111443	0.00062387146	0.002291412	0.005229327	5.9738155e-05	0.018556448	0.4557339
a20	7.942253e-05	0.0013373449	0.009715816	0.22275335	0.020490501	0.029572295	0.009353505	0.00030470864	0.15136302	0.55503005
a31	0.0007033764	0.0029664414	0.0133195035	0.37432304	0.10570992	0.08060314	0.041843403	0.010922669	0.107815936	0.26179254
a24	0.00072156126	0.0007848501	0.008715244	0.143736	0.019472023	0.035607196	0.10138469	0.007329337	0.14794624	0.53430283
a31	0.00015829578	0.0012162763	0.014232308	0.43713498	0.008009767	0.008970146	0.018001895	0.010864782	0.077699505	0.42371202
a17	0.0004386383	0.0011964785	0.00510416	0.1471343	0.017697578	0.024076922	0.009830694	0.01207274	0.20532379	0.5771247
a31	9.5674055e-05	0.00055216684	0.0055263597	0.29537117	0.110340886	0.067434914	0.006351623	0.101972654	0.25141758	0.16093701
a17	0.00049959857	0.005713161	0.023819802	0.19791551	0.0590016	0.02735685	0.0036804539	0.054375093	0.15290137	0.4747366
a20	0.00025073643	0.0034021593	0.040660717	0.21425477	0.16935924	0.061330598	0.0031725706	0.16452725	0.19537126	0.14767072
a41	0.003186242	0.023634927	0.022361312	0.019456994	0.18680663	0.06044018	0.0019829937	0.32609776	0.17028154	0.18575141
a31	0.020923605	0.0201329	0.008393441	0.008139238	0.1615295	0.17913651	0.0106680365	0.15225492	0.20807564	0.23074614
a17	0.01669683	0.013304817	0.01132383	0.024196768	0.21378648	0.0916387	0.01760166	0.47362348	0.06050009	0.077327386
a31	0.026913283	0.034011457	0.0405952	0.035873823	0.060873114	0.11127111	0.0142986905	0.19169717	0.30506653	0.17939956
a24	0.02048161	0.010613242	0.0066037783	0.011406911	0.2754679	0.18730326	0.020924771	0.3378749	0.0672693	0.0620543
a31	0.05744507	0.08629795	0.04756826	0.016482068	0.1307942	0.31865984	0.02568686	0.06928181	0.14062499	0.10715891
a32	0.0244818	0.025810972	0.014048261	0.011428019	0.25417465	0.21859756	0.03403061	0.2687309	0.08002294	0.06867426
a31	0.059963316	0.12049646	0.05824372	0.016920432	0.16189139	0.37405697	0.02684192	0.08556204	0.055004966	0.041018758
a20	0.058067333	0.060549196	0.028503932	0.0121203065	0.20446019	0.19196233	0.04368255	0.20987248	0.1013231	0.08945861
a31	0.081847504	0.1682669	0.13531487	0.042171843	0.086401545	0.16978599	0.07266129	0.06833973	0.09153836	0.083671875
a46	0.03705355	0.089520626	0.0687302	0.037804335	0.14051212	0.13924484	0.0960865	0.1378522	0.12779556	0.12540004
a33	0.11524695	0.17133567	0.16310373	0.062210336	0.0990868	0.13911542	0.0647889	0.059992556	0.06441321	0.06070644
</S>	0.15044664	0.28043196	0.111299045	0.043602545	0.09805952	0.090602055	0.048306536	0.058845222	0.05926084	0.059145663
