 	il	morto	lo	piangono	lo	piangono	tutti	i	familiari	</S>
a8	0.20265546	0.16587077	0.2166501	0.21394642	0.0033306456	0.025217788	0.0017117085	0.0046218596	0.098629534	0.067365676
a31	0.0007744212	0.0005988531	0.0014726546	0.0017889043	0.03728996	0.004609937	0.0098505365	0.0007474187	0.65684056	0.28602675
a39	0.005462473	0.00015544672	0.031483382	0.0014764305	0.43097883	0.0009246564	4.6874655e-05	3.2310294e-05	0.31702164	0.21241792
a31	0.00016618475	0.000705485	0.005166169	0.0096388515	0.6616781	0.019461567	0.0032568888	0.0009948909	0.17396183	0.12496993
a27	0.00010371785	5.512802e-05	0.00025176437	0.0011370068	0.28318918	0.0086151175	0.045191288	0.0030812477	0.48689812	0.17147748
a11	0.0010726883	0.003441853	0.009592887	0.006403528	0.22722614	0.007951009	0.051284954	0.017071206	0.39193776	0.28401804
a37	0.00018590718	0.0006538487	0.003606148	0.0081952475	0.4206408	0.066328704	0.026828574	0.01703423	0.1777874	0.27873915
a31	0.0028445623	0.004944237	0.049765594	0.019186035	0.24502236	0.109507434	0.046396144	0.15508966	0.10923343	0.25801054
a3	0.00129338	0.0006349248	0.047642462	0.022350386	0.32631817	0.061128523	0.020274691	0.04117901	0.090558015	0.3886205
a20	0.00013321174	0.0004560964	0.006263631	0.030235738	0.056971133	0.15926164	0.016678836	0.11753255	0.41269872	0.19976838
a31	0.00306989	0.0025002006	0.10913583	0.08416008	0.22960316	0.09950149	0.025151681	0.15181863	0.09824871	0.19681033
a11	0.059838865	0.018421467	0.22539662	0.06373764	0.09329907	0.014066936	0.04166723	0.3574923	0.027769705	0.098310284
a31	0.0002534546	0.004788508	0.014749166	0.075000085	0.02507114	0.20038281	0.027742915	0.20557933	0.3405267	0.10590595
a29	0.03852866	0.018869495	0.10960459	0.084124	0.05536604	0.020252239	0.061381016	0.49951863	0.03708362	0.07527175
a39	0.00036507685	0.010204885	0.0248439	0.18680984	0.061637547	0.3909003	0.015293247	0.08568355	0.16486602	0.05939565
a21	0.0036888346	0.01496472	0.069422096	0.12850647	0.068885654	0.11970264	0.04382574	0.19663863	0.21051186	0.14385346
a31	0.01625376	0.034328118	0.08360548	0.13419037	0.027932366	0.07115794	0.06763764	0.15608215	0.24567442	0.16313772
a37	0.035956994	0.07685081	0.04590346	0.18433265	0.032730535	0.09511698	0.07289285	0.34298053	0.056265056	0.056970216
a31	0.0020395385	0.028052526	0.039939255	0.20403264	0.07280269	0.28966329	0.030264454	0.062174838	0.17778979	0.093241006
a7	0.043507412	0.12735085	0.058320485	0.20532961	0.028327122	0.09013733	0.08551383	0.30234307	0.030334279	0.028835954
a31	0.0024444202	0.027635442	0.06718824	0.22895482	0.06411354	0.18456434	0.064618364	0.09176644	0.19424215	0.07447223
a23	0.04597473	0.13921656	0.04661392	0.27902123	0.029959213	0.114713825	0.07704167	0.16530767	0.058716282	0.04343487
a13	0.0068265125	0.029178262	0.22855423	0.21600853	0.14145719	0.13152757	0.025401672	0.0455966	0.12351513	0.05193419
a3	0.071586825	0.15414271	0.082665905	0.40167314	0.04143009	0.0984226	0.027637951	0.04700343	0.03990263	0.035534773
a20	0.036375273	0.03760734	0.103099495	0.3079797	0.08002854	0.093795836	0.05917875	0.06695683	0.10922551	0.10575278
a31	0.033293717	0.09624966	0.042288367	0.3736296	0.040388957	0.11529579	0.051698577	0.08030021	0.08018557	0.08666953
a46	0.03271909	0.11917871	0.020463683	0.12595057	0.011415374	0.14307885	0.083941355	0.19263428	0.13299733	0.13762069
a31	0.01756775	0.034797117	0.19555123	0.24335027	0.09367898	0.039119646	0.07360665	0.0765721	0.12088926	0.10486707
a17	0.06037583	0.1688731	0.036126602	0.17936787	0.015581634	0.1274179	0.08181979	0.130186	0.102283224	0.09796806
a31	0.017615523	0.027617652	0.25869733	0.19341859	0.28585088	0.048803337	0.03595068	0.03326842	0.05470345	0.044074163
a20	0.14176555	0.23445252	0.0694525	0.17995651	0.019746298	0.089969814	0.062780306	0.080782354	0.0638483	0.057245802
a8	0.032222822	0.041333117	0.31153804	0.18096417	0.25199014	0.05158649	0.026987957	0.0248528	0.043794665	0.03472978
a31	0.15258007	0.12708822	0.21991275	0.26258886	0.10285265	0.06662793	0.016800325	0.017192075	0.017753888	0.016603233
a10	0.14333957	0.2385893	0.060452905	0.15994407	0.01647469	0.0903273	0.061635587	0.07963302	0.07415015	0.07545344
a11	0.13102351	0.09072254	0.24070062	0.26466516	0.12468629	0.046968397	0.023424063	0.023586402	0.027778959	0.02644405
a37	0.20022655	0.26665306	0.13871326	0.21336782	0.04265143	0.05122117	0.020842267	0.022990692	0.02188567	0.021448122
a29	0.18422806	0.28378573	0.10961844	0.2165481	0.031031497	0.05652789	0.026226861	0.030598508	0.030282082	0.031152831
a24	0.19080667	0.2883995	0.10926802	0.20803642	0.030083314	0.05545318	0.026213422	0.030518731	0.030174972	0.031045722
a6	0.20517465	0.27431065	0.11325203	0.18140443	0.029594712	0.05554282	0.0318281	0.03630975	0.035860594	0.036722347
a8	0.19351491	0.1992887	0.19693086	0.15308553	0.08969976	0.044525452	0.03019848	0.030920453	0.030936558	0.03089929
a31	0.2131195	0.2470495	0.16411342	0.19887973	0.06096457	0.05156361	0.015504455	0.016253397	0.016243944	0.016307894
a0	0.065819874	0.11202533	0.04128711	0.13162273	0.016483726	0.12897553	0.11120634	0.13108234	0.12862667	0.1328703
a37	0.12721884	0.14451241	0.18286696	0.2082555	0.14049996	0.06152769	0.033132497	0.033848997	0.034056224	0.034080982
a46	0.22909446	0.2557479	0.13711098	0.16345185	0.03941008	0.051835794	0.028987428	0.031451814	0.031200984	0.031708714
a8	0.23625463	0.19548687	0.19783574	0.13204844	0.10127479	0.03946306	0.02415427	0.02446516	0.024495183	0.02452178
</S>	0.2090635	0.22699557	0.18022159	0.1875263	0.0874939	0.052155882	0.013847374	0.014203062	0.014210298	0.014282414
