 	voglio	che	Maria	venga	domani	</S>
a20	0.056404095	0.23094314	0.018469293	0.13846913	0.1482152	0.40749916
a21	5.565628e-05	0.0007270063	0.018739747	0.015277589	0.031321935	0.933878
a31	0.0061521986	0.03599634	0.6681905	0.067745805	0.11263301	0.109282136
a37	0.051088613	0.33054456	0.465891	0.056901738	0.022433471	0.073140666
a31	0.023028787	0.18237235	0.49752453	0.086066864	0.031082237	0.17992528
a35	0.0042562387	0.069255605	0.67781854	0.05604923	0.036368012	0.15625235
a31	0.00028708065	0.004704577	0.14742167	0.15334927	0.07084009	0.62339723
a20	0.008383131	0.047983263	0.2305559	0.19599746	0.118447766	0.39863244
a31	0.012369462	0.08934204	0.09912434	0.1833914	0.15205191	0.46372083
a18	0.046769515	0.19186163	0.02519924	0.27183768	0.18779181	0.27654013
a31	0.011291004	0.10470798	0.031055046	0.18066467	0.14487772	0.5274036
a3	0.031581514	0.0438394	0.016523268	0.33656666	0.22624438	0.34524477
a13	0.008795791	0.10658455	0.028623989	0.15912008	0.14931336	0.54756224
a37	0.04416341	0.22282417	0.013717061	0.17949115	0.1660348	0.3737693
a46	0.03112629	0.15743026	0.012209078	0.28812945	0.24329479	0.26781014
a31	0.037350986	0.46988976	0.014369468	0.16418846	0.15167265	0.1625287
a18	0.035605162	0.026004864	0.011768892	0.31604487	0.30645558	0.3041206
a46	0.0635192	0.394966	0.013928722	0.17926952	0.17209955	0.17621706
</S>	0.12814061	0.6123388	0.02661383	0.07754235	0.077139184	0.078225225
