 	i	bambini	piccoli	vengono	vestiti	dal	padre	e	dalla	madre	</S>
a31	0.07724004	0.11625021	0.16094124	0.13481377	0.06978416	0.13141832	0.005409476	0.01508115	0.025802739	0.150381	0.11287791
a28	6.9125763e-06	7.905937e-06	0.0025421185	0.5289153	0.3383018	0.04105139	0.08705445	0.0018882055	5.603127e-05	8.746491e-05	8.842868e-05
a37	5.311506e-07	7.140988e-07	0.0004992955	0.5072724	0.051277105	0.03557324	0.09905629	0.1174827	0.0057923985	0.062448047	0.120597206
a31	0.0003066392	6.539456e-05	0.0026444104	0.41579095	0.09282886	0.091912284	0.13122067	0.24097961	0.004554974	0.004975113	0.014721162
a17	2.456769e-05	3.8324956e-06	0.00011032916	0.5229185	0.06198418	0.07152572	0.088562615	0.1919936	0.007178982	0.01513656	0.04056115
a31	7.038683e-06	9.1097183e-07	0.00012510201	0.111503385	0.051835053	0.046922814	0.14529379	0.61164725	0.0071828607	0.012400624	0.013081192
a28	1.6038617e-05	1.8870581e-06	7.168595e-05	0.38330936	0.120533615	0.06371678	0.09191847	0.2788268	0.008129516	0.010672267	0.042803537
a17	5.3301224e-05	3.5381559e-06	0.00016914541	0.1515784	0.13164562	0.06563636	0.12731114	0.48103848	0.013128937	0.00967266	0.019762302
a20	0.00031215063	1.8441451e-05	0.001285318	0.12933671	0.19559139	0.23146652	0.1459763	0.23615833	0.033734735	0.0140890675	0.012031015
a31	0.010565503	0.004079849	0.047895297	0.03745046	0.55008596	0.18174541	0.043474212	0.026798554	0.019128516	0.05760507	0.021171156
a37	0.061329402	0.043548405	0.10274387	0.03972228	0.19837554	0.11916451	0.12196506	0.11218945	0.067199074	0.06837797	0.0653845
a31	0.0022085211	0.0007828942	0.011148569	0.0257342	0.47083583	0.30664766	0.027510257	0.045849316	0.03717377	0.06433719	0.0077717556
a18	0.048559766	0.02877104	0.057990424	0.024514167	0.23217572	0.17210875	0.10635802	0.09775573	0.07219131	0.1067409	0.052834228
a8	0.0022616717	0.0013149081	0.012422504	0.04148847	0.36424702	0.34889665	0.028841129	0.055742867	0.037371133	0.095688805	0.011724859
a31	0.0061492384	0.0008392713	0.018939868	0.07033593	0.45406857	0.2766548	0.036755588	0.026336363	0.017474037	0.0730908	0.019355537
a24	0.04293805	0.07743139	0.11748314	0.0071074655	0.18218857	0.17785652	0.04105258	0.065224916	0.11116336	0.16074711	0.01680683
a37	0.011468409	0.011026769	0.040156923	0.016601294	0.31626257	0.38180578	0.055259656	0.04586642	0.039388932	0.07225703	0.009906188
a31	0.070014045	0.076105855	0.09080369	0.007690327	0.17778431	0.1958599	0.064098194	0.061132368	0.09347032	0.14276983	0.020271208
a30	0.093890384	0.14458144	0.076935865	0.0066200616	0.15142876	0.15528464	0.040568884	0.07730729	0.12166552	0.12002855	0.011688608
a24	0.041874517	0.039753973	0.09563952	0.019935448	0.2099276	0.2663282	0.07851427	0.042184193	0.052152753	0.11924959	0.034439914
a46	0.15350136	0.20339118	0.18675548	0.0058304537	0.07687636	0.081383824	0.065978825	0.062437475	0.0681127	0.07380066	0.02193175
a31	0.09390121	0.021452373	0.15601152	0.033871718	0.13641869	0.14963898	0.022890834	0.031391952	0.070920646	0.17458338	0.108918786
a8	0.109328665	0.29249611	0.12142226	0.004188762	0.07240311	0.07215331	0.06286006	0.07193043	0.07409847	0.07365419	0.04546462
a31	0.071778044	0.022375857	0.243481	0.071904786	0.12778649	0.14104533	0.035884965	0.040748626	0.06536063	0.11232381	0.0673105
a3	0.14034997	0.36080158	0.20248093	0.0063185887	0.04314317	0.04339149	0.04227144	0.04353416	0.04339753	0.043223146	0.03108796
a39	0.2126513	0.09619156	0.15711027	0.061625097	0.074301735	0.09242099	0.06910575	0.057293627	0.061299786	0.07749743	0.040502466
a31	0.15768331	0.17704076	0.45137945	0.014734858	0.030628473	0.030019172	0.02580485	0.027813865	0.028515356	0.029011346	0.027368605
a28	0.15701364	0.38248694	0.1821015	0.0099408915	0.03868463	0.03869415	0.03861018	0.038958378	0.038819004	0.03874592	0.03594474
a31	0.23516689	0.21160308	0.28385592	0.027169582	0.037387725	0.037868287	0.036796637	0.033140056	0.032560803	0.034084726	0.030366218
a17	0.2326328	0.38997024	0.1567511	0.012371111	0.030297652	0.030341774	0.030320948	0.030450946	0.030340211	0.030226136	0.02629696
</S>	0.31580484	0.107329	0.14744164	0.05252743	0.04701771	0.05810044	0.055710133	0.054563243	0.05482488	0.05802613	0.04865449
