 	non	deve	parlare	davanti	a	Anna	di	questo	</S>
a31	0.002412841	0.00010035427	0.0021171528	0.022871273	0.09345091	0.4712886	0.27723917	0.056942422	0.073577315
a28	0.00072623964	0.0028519589	0.7754606	0.08257591	0.004558552	0.028198188	0.093791194	0.0006447225	0.011192577
a37	0.0008900284	0.011177535	0.8818675	0.10045399	0.0012938874	0.00073870044	0.0029733395	0.000118151824	0.00048679963
a20	0.01643505	0.013037871	0.14805855	0.105683185	0.085674435	0.19166979	0.34390256	0.047884744	0.047653817
a37	0.01833571	0.012942003	0.02810884	0.052869953	0.019614406	0.123542644	0.6820867	0.03052321	0.03197655
a24	0.0002839067	9.780276e-05	0.000834453	0.0011544204	0.030190544	0.28685242	0.4351377	0.23115103	0.014297759
a21	0.00046337358	9.7581375e-05	0.0007714682	0.0025872327	0.01634087	0.30895627	0.4725275	0.12381826	0.07443744
a28	0.00023217013	1.348677e-05	0.00051694724	0.008903867	0.21077804	0.38563508	0.14428501	0.23350503	0.016130386
a24	0.011381261	0.00022236106	0.004974533	0.07988591	0.194304	0.19024767	0.09321546	0.41641265	0.0093562035
a31	0.0792767	0.016341055	0.039049115	0.10652008	0.13468303	0.108400375	0.084025666	0.38606712	0.045636844
a20	0.009357866	0.0008037937	0.0024014704	0.0360037	0.15598452	0.19858243	0.20974565	0.24583612	0.1412844
a24	0.06515688	0.003949325	0.008329905	0.09669574	0.16984944	0.11697508	0.077959955	0.4061232	0.054960493
a20	0.15576805	0.06884836	0.06918628	0.10814668	0.11792262	0.11160304	0.09726524	0.18363416	0.08762563
a33	0.1848018	0.11658549	0.075892575	0.0990434	0.10411245	0.09587794	0.07771796	0.17786798	0.068100415
a20	0.23174056	0.069475316	0.07007539	0.10100388	0.105918206	0.096209414	0.06662325	0.20640664	0.052547347
a31	0.09662307	0.098263785	0.09463103	0.105987996	0.1077191	0.11186517	0.10927153	0.1813439	0.09429447
a3	0.070769615	0.012765436	0.037549417	0.11147031	0.14442757	0.15245517	0.15688981	0.1614633	0.15220936
a20	0.07914002	0.032324374	0.051798344	0.10280446	0.11748568	0.126753	0.12255763	0.2741468	0.092989706
</S>	0.12792777	0.09871473	0.08925076	0.10712543	0.110828035	0.10958262	0.10157202	0.16215909	0.09283956
