 	puoi	non	parlare	di	questa	cosa	con	Anna	</S>
a8	0.046260208	0.12150688	0.05080564	0.23214655	0.21785243	0.06135464	0.033468768	0.09914076	0.13746412
a28	1.5031353e-06	8.3403575e-05	0.1828224	0.71236414	0.07205863	0.014028225	0.005224686	0.003945388	0.009471526
a31	0.0001442584	0.014162345	0.5288298	0.29007483	0.13444254	0.0032239864	0.0038972308	0.011354408	0.013870604
a8	0.0006155036	0.0030057887	0.30720583	0.22225124	0.25171158	0.07220246	0.028790852	0.035676163	0.078540616
a31	8.691123e-06	3.7942154e-05	0.045292936	0.101690285	0.17822878	0.238253	0.30924872	0.059614968	0.067624666
a28	3.6160807e-06	1.3860956e-05	0.06708169	0.12965626	0.3019104	0.15264499	0.17588289	0.068681724	0.10412461
a10	2.8056777e-05	0.00012373157	0.029206991	0.047635723	0.12959331	0.3544748	0.20395942	0.07995526	0.15502274
a39	6.4660715e-05	0.00022555898	0.09611389	0.13893445	0.114904	0.17133093	0.169867	0.07484023	0.23371932
a31	3.92979e-05	0.00014146995	0.02395782	0.030017445	0.0741164	0.45642397	0.27195537	0.07640875	0.066939436
a20	0.00013225102	0.00021972587	0.13181894	0.07829388	0.06013876	0.17130469	0.2632958	0.11708666	0.17770924
a31	0.0004778819	0.001673068	0.036719464	0.07094649	0.12922885	0.25844797	0.12917882	0.248177	0.12515046
a18	0.0047270823	0.010708544	0.113434725	0.03936676	0.0580814	0.14357227	0.27159205	0.24288261	0.11563452
a41	0.00067585096	0.0028001491	0.028385615	0.08101717	0.14347897	0.16038477	0.077825814	0.443402	0.062029693
a7	0.0057643	0.015764678	0.046485633	0.06620981	0.09836354	0.1536649	0.109563686	0.44146758	0.06271585
a38	0.0036614474	0.011392967	0.032636616	0.077652134	0.12601373	0.119155705	0.054446183	0.51074266	0.06429857
a10	0.012094168	0.029520363	0.08968021	0.06416127	0.070927866	0.15574315	0.11477999	0.38938072	0.073712245
a31	0.009617388	0.027926832	0.10101016	0.038949497	0.03581966	0.18682373	0.19864348	0.31804162	0.08316765
a46	0.0672786	0.11415523	0.025919616	0.020373896	0.04589665	0.14361873	0.1718157	0.37708017	0.03386144
a31	0.0038737839	0.0109794205	0.008504912	0.053266082	0.15441978	0.13164109	0.048584685	0.46983242	0.11889787
a24	0.04233358	0.09812467	0.027307132	0.022535747	0.07822793	0.20792061	0.21651024	0.2731569	0.033883177
a28	0.0045547117	0.028707216	0.05710593	0.23132733	0.15853336	0.18787311	0.090054005	0.19891973	0.04292458
a24	0.025892708	0.08087233	0.0449136	0.07843006	0.13834523	0.19406627	0.15611728	0.23808311	0.0432795
a15	0.072099425	0.21036159	0.04659264	0.032710314	0.065907985	0.14777628	0.15369993	0.16476329	0.106088616
a24	0.014362787	0.056583382	0.02228306	0.054523546	0.17549933	0.11826169	0.08646419	0.30413112	0.16789086
a21	0.09860206	0.24999133	0.031731468	0.022522835	0.053852923	0.13312668	0.14463918	0.1497883	0.115745224
a31	0.026697796	0.09472506	0.04046728	0.06426678	0.12543909	0.1622377	0.15185545	0.18988179	0.14442909
a20	0.09969749	0.12563631	0.007843259	0.015221601	0.052355327	0.16957822	0.19269314	0.20688656	0.13008809
a31	0.036572088	0.07546145	0.037968796	0.06072583	0.10842102	0.17356092	0.16634364	0.18528363	0.1556627
a8	0.14761524	0.18832766	0.007278186	0.020897236	0.070376925	0.1514413	0.16147986	0.16741106	0.0851725
a31	0.007775176	0.03975137	0.054863844	0.19411378	0.18193716	0.099224016	0.057524018	0.23942207	0.12538856
a20	0.13485149	0.33134905	0.009745384	0.033784162	0.07616835	0.10930317	0.1125472	0.1130099	0.07924124
a31	0.013860728	0.07450996	0.15212068	0.23762284	0.11615167	0.12016787	0.09692386	0.11863043	0.07001192
a20	0.23937513	0.3344513	0.009976503	0.039545838	0.070762396	0.08778784	0.08905777	0.087941684	0.041101564
a31	0.014432861	0.06808871	0.13201317	0.20332149	0.13182296	0.14031383	0.10629207	0.13774015	0.06597471
a8	0.23498394	0.3600986	0.013098091	0.047138177	0.06746774	0.07656333	0.077207245	0.0765277	0.046915192
a31	0.018670334	0.06424679	0.14710249	0.20473549	0.1289203	0.13595054	0.107603185	0.13541147	0.05735936
a49	0.21322201	0.42213413	0.01556924	0.04481686	0.05758299	0.06379608	0.06430147	0.06413061	0.054446563
a18	0.06912697	0.1821663	0.17623594	0.2318138	0.07221143	0.074970804	0.068813615	0.07181065	0.052850466
a35	0.2475066	0.39099154	0.081293836	0.0623267	0.042572565	0.04516561	0.045043617	0.044861678	0.04023784
a17	0.16207972	0.43413103	0.11014953	0.061792407	0.04556712	0.04668679	0.046259284	0.047047935	0.046286114
a8	0.13907732	0.50691926	0.08079326	0.05372166	0.042738184	0.0442936	0.044317603	0.04422472	0.043914385
a20	0.246773	0.48961392	0.06344319	0.056229103	0.027747326	0.029163875	0.028871426	0.029161261	0.028996866
a31	0.1301178	0.47976097	0.02712973	0.049114544	0.056471433	0.0640589	0.06469593	0.06446068	0.064190015
a20	0.12110573	0.20282128	0.009015358	0.06107993	0.10297792	0.12440713	0.1263759	0.12645258	0.12576418
a37	0.106686555	0.39391655	0.059319224	0.0731117	0.06946333	0.07448079	0.07467709	0.074522845	0.07382186
a24	0.2210223	0.49887055	0.019597322	0.03491795	0.04068874	0.046038274	0.046440706	0.04634399	0.04608027
a13	0.24406236	0.46869513	0.017295022	0.035452712	0.042657986	0.04778215	0.048166186	0.048104215	0.047784247
