 	noi	ti	amiamo	a	te	di	pocchi	giorni	e	non	ti	possiamo	dimenticare	mai	di	questo	che	trocammo	bene	a	te	</S>
a31	8.580884e-05	0.00418893	0.0040721414	0.0043821055	0.0049242754	0.012720036	0.010424154	0.0006015213	0.0043110335	0.031672716	0.06815331	0.12269244	0.022838164	0.12693068	0.14349508	0.010873633	0.06307829	0.039058253	0.011409564	0.08077829	0.07158922	0.16172037
a11	0.00023130534	3.8712773e-05	0.0118204355	0.00032444907	0.013746839	0.01187369	0.003703403	0.00016652023	0.00016074533	7.9034784e-05	0.00082053256	8.241762e-05	0.003841131	0.00031152501	0.00047367875	0.00019884735	0.006796598	0.018917749	0.05272311	0.05451422	0.81775934	0.0014156528
a23	4.8699076e-07	9.425674e-07	5.698937e-05	1.1059678e-05	0.002458561	0.0063888254	0.0017702585	5.272849e-06	3.99532e-05	0.00056407915	0.0025534728	0.0005091318	0.0002704892	0.0015965941	0.0014893018	1.4760765e-05	0.051735915	0.06436815	0.3430633	0.20801929	0.27693495	0.03814822
a46	0.0021747341	0.00011872019	0.0037639085	0.0015632831	0.0010948711	0.14708772	0.23945884	0.0033838127	0.029996837	0.06806183	0.10391499	0.07319049	0.047261007	0.088380955	0.094925314	0.0012471023	0.03109744	0.02900005	0.009188881	0.0076245293	0.008425012	0.00903971
a8	0.0032487062	0.0002778351	0.013473452	0.0015010273	0.0035212552	0.061327595	0.039311543	0.007929431	0.018253796	0.04258146	0.06694112	0.025979528	0.07490389	0.1169182	0.1538371	0.026816735	0.07793127	0.09283632	0.09728791	0.041802566	0.031025296	0.0022939527
a31	0.001181499	0.00019401636	0.0059774215	0.0006171716	0.0010309238	0.025278166	0.017624803	0.0038107077	0.0060290964	0.028377239	0.042460244	0.013980339	0.071286514	0.111004055	0.1487122	0.045252178	0.094475135	0.11746211	0.15462029	0.06167792	0.046371	0.002576974
a20	0.0014791277	0.014380997	0.08054289	0.04876488	0.052985493	0.06379822	0.040475957	0.013533538	0.07426316	0.0558048	0.11103615	0.01874568	0.008783518	0.0040463046	0.026795845	0.037004087	0.04291117	0.06431834	0.07331598	0.032326985	0.11234222	0.0223447
a31	0.00067008124	0.00043489566	0.020685842	0.0039994395	0.0030426015	0.015245716	0.010498292	0.0016799782	0.008386307	0.021341199	0.043013446	0.01250176	0.024089318	0.030214714	0.09683085	0.13905478	0.08713883	0.16084245	0.14704013	0.06428292	0.10339194	0.005614504
a39	7.2525067e-06	0.00514305	0.05360183	0.02293505	0.03423745	0.026244504	0.008959858	0.0011332767	0.008800992	0.006576807	0.036144268	0.0014974297	0.002513541	0.0006736994	0.002977611	0.0021101823	0.054930452	0.1150286	0.10272132	0.06585647	0.3968526	0.05105376
a10	3.7044792e-05	2.3906556e-05	0.0034265472	0.0004221195	0.0016089106	0.030055327	0.028416164	0.0013331369	0.017056229	0.03498723	0.07994906	0.027533015	0.0027543716	0.00750488	0.06515911	0.02911063	0.1511612	0.1940156	0.14893551	0.07576777	0.097047925	0.0036942938
a31	0.00041952354	0.033238135	0.042539556	0.031475656	0.011759597	0.018729733	0.00869508	0.00145761	0.013163947	0.055618722	0.11815675	0.013831635	0.09237104	0.038829233	0.09452459	0.12345744	0.06254013	0.056824524	0.083767794	0.021437569	0.069011785	0.008150002
a8	0.00020797327	0.027000017	0.08978685	0.05016443	0.0249205	0.010614823	0.0035876876	0.00047108447	0.008805807	0.009691636	0.06513725	0.003501285	0.0017009472	0.001275812	0.011680939	0.0071557392	0.06937145	0.15164666	0.10460571	0.06239719	0.27984276	0.016433442
a31	4.177883e-05	2.7716726e-05	0.0014714882	0.0002372937	0.0023259788	0.029902995	0.027407473	0.0022945697	0.01585125	0.027632447	0.06412395	0.1507092	0.031805295	0.04454743	0.12780525	0.08761731	0.079131335	0.13389482	0.07257442	0.023544393	0.07092326	0.006130312
a20	0.0020894466	0.10526707	0.22754847	0.064863555	0.025149912	0.013421116	0.0056032115	0.0012271912	0.015172508	0.032307357	0.13015346	0.00521559	0.0011497717	0.0013569578	0.013772605	0.010815459	0.0579709	0.06998844	0.06989532	0.055652007	0.07622239	0.015157322
a31	0.0005386765	0.0041640243	0.013802032	0.007657864	0.0137829585	0.041848473	0.03015584	0.010940528	0.019226622	0.06552508	0.11557908	0.10589962	0.04025373	0.046009712	0.11311639	0.06635301	0.087882996	0.0784644	0.082326815	0.020345159	0.029506484	0.0066204555
