 	dopo	Giovanni	ritornò	la	sera	a	casa	andava	molto	stanco	perché	aveva	lavorato	tutta	la	settimana	</S>
a31	0.039753515	0.039849013	0.032669615	0.018800521	0.007497898	0.006772701	0.0041298876	0.0040291203	0.044346392	0.009698579	0.018768491	0.029102605	0.07387672	0.16687703	0.26156175	0.08233578	0.15993036
a29	9.76503e-07	9.726816e-06	0.0031292294	0.004510484	0.002557244	0.09030234	0.17566541	0.076780014	0.0005835247	0.18883586	0.05621424	0.06816755	0.096865766	0.11141858	0.0705053	0.01776417	0.0366896
a35	6.663003e-09	5.459375e-09	6.956672e-07	2.8047612e-06	5.5424275e-06	0.00027381748	0.05793666	0.12415368	0.0032448915	0.40248471	0.1856774	0.039724305	0.038642526	0.01697976	0.016508576	0.022882564	0.09148208
a31	7.369506e-09	6.702091e-08	2.2638174e-06	1.8818022e-05	0.0001632535	0.00044910793	0.032118037	0.05029886	0.013111396	0.39308015	0.16291313	0.15524924	0.103904866	0.042949017	0.020323234	0.010196325	0.015222313
a39	2.5586036e-09	1.0877317e-08	7.029115e-07	2.9220578e-06	1.1156031e-05	0.00041675515	0.017120097	0.042983964	0.010317942	0.5860302	0.20780584	0.06463553	0.035312492	0.014633404	0.0064697415	0.005261087	0.008998191
a29	6.743337e-09	2.1534777e-07	4.563056e-06	4.704678e-05	0.00024807392	0.0007225889	0.009951953	0.015724013	0.063141376	0.3136961	0.18226588	0.12253217	0.11056543	0.12104135	0.041259415	0.0045469943	0.014252822
a11	6.1884333e-07	1.934891e-05	0.00062884635	0.0043956665	0.05385409	0.07330046	0.092198566	0.11955027	0.06470902	0.271387	0.08534491	0.03864682	0.03616337	0.020451762	0.091624446	0.019027086	0.028697701
a24	1.0189445e-05	0.00032972914	0.0020955552	0.010396992	0.047124036	0.11233925	0.12035496	0.13552845	0.040994037	0.12760408	0.038666885	0.042159773	0.031030953	0.021693302	0.17347781	0.04078339	0.055410683
a31	8.033541e-05	0.0029409402	0.0042681647	0.014270321	0.042253707	0.101761006	0.0972762	0.10517745	0.015852682	0.06762395	0.022992404	0.019135138	0.016168663	0.029417157	0.31695995	0.059057184	0.08476477
a28	4.559731e-05	8.938185e-05	0.00018983449	0.000441931	0.0022082522	0.019526443	0.10456174	0.048970938	0.020321665	0.026523665	0.024333633	0.023891898	0.026337242	0.05050733	0.48832732	0.09526685	0.06845631
a31	5.493017e-06	0.00030971537	0.00017170445	0.00039951538	0.0034459585	0.007966561	0.017756969	0.02717429	0.023850607	0.04907628	0.016205309	0.045935947	0.041847024	0.092933446	0.5137182	0.053141896	0.106061086
a0	2.7756772e-05	5.914164e-05	0.00014706624	0.00034390538	0.0022684273	0.028538505	0.06018266	0.023581581	0.015207942	0.014784164	0.013825824	0.016772538	0.02118271	0.062207337	0.582027	0.084616415	0.07422698
