 	se	vuoi	restare	sempre	magro	non	magniare	la	sera	</S>
a31	0.00022959517	0.00045222283	0.0040625716	0.010080116	0.16847317	0.102525	0.14125706	0.25528052	0.22646429	0.09117546
a24	0.0013113694	9.522189e-06	0.0005107349	0.016565418	0.03148229	0.045025438	0.041837208	0.45481583	0.26475996	0.14368224
a16	7.588378e-05	3.1030145e-06	0.00017564314	0.000454085	0.01773516	0.025501879	0.16696168	0.13446002	0.079812445	0.5748201
a28	0.0004418864	5.60902e-05	0.0004903174	0.00036445586	0.095568344	0.23612641	0.17162974	0.11347722	0.067814454	0.31403112
a31	0.0019415359	0.0004712905	0.0020667326	0.0013041197	0.318467	0.34501812	0.098697886	0.08767419	0.043634284	0.10072489
a37	0.0040747067	0.00039277977	0.00086898264	0.00047458193	0.2638155	0.1614697	0.16948381	0.0872829	0.06503857	0.24709846
a24	0.00057210674	0.0005466484	0.00792997	0.0026109049	0.12864132	0.22046936	0.25477228	0.2585855	0.06220148	0.06367047
a46	0.0043491214	0.017840479	0.07101046	0.017737536	0.11058897	0.15988176	0.29212436	0.19008604	0.09539622	0.04098506
a31	0.013946446	0.0066609783	0.019609805	0.024914159	0.45748985	0.14176862	0.17137098	0.0646726	0.06769981	0.03186679
a10	0.0018819467	0.012488266	0.0628181	0.04234318	0.04616446	0.10591829	0.24096674	0.30100197	0.15971647	0.02670062
a11	0.0028995015	0.01148811	0.048420377	0.04257504	0.13626663	0.25501066	0.24397884	0.115716174	0.0827379	0.060906768
a31	0.0032966963	0.01469526	0.06322562	0.04601627	0.069773264	0.23183814	0.26447773	0.15064974	0.10313059	0.052896757
a0	0.00120171	0.021288674	0.0884069	0.05330812	0.04905479	0.18304345	0.22038192	0.26154682	0.103983164	0.017784402
a31	0.0062046708	0.004555072	0.013730657	0.042340055	0.35626253	0.1525716	0.21614762	0.08540456	0.07041003	0.05237321
a39	0.00070532813	0.025234373	0.09947301	0.09316843	0.08726095	0.19677651	0.1831006	0.19841784	0.10077138	0.015091631
a29	0.01699717	0.0054285196	0.012567972	0.01720819	0.4108074	0.16903324	0.18755473	0.084737234	0.05597489	0.039690703
a41	0.0054009506	0.07084986	0.10841108	0.09868701	0.094847016	0.14347869	0.14389363	0.13629188	0.12409564	0.07404424
a35	0.0051956875	0.041200973	0.069238976	0.087402485	0.10394656	0.15246564	0.15433319	0.13652395	0.12744717	0.12224536
a20	0.009268458	0.0127524575	0.022890527	0.06369556	0.1435637	0.15663944	0.16420212	0.15600169	0.15013184	0.12085426
a31	0.0051572933	0.06093667	0.08863798	0.0919205	0.092473194	0.13544117	0.13813674	0.13809618	0.13547193	0.11372836
a37	0.0032546036	0.07598656	0.11035437	0.09185644	0.0841056	0.13484329	0.13798626	0.14067478	0.1354431	0.08549495
a2	0.0052656885	0.032685194	0.068547875	0.10263302	0.117062464	0.13963643	0.13984218	0.13426578	0.13066013	0.12940122
a20	0.008238511	0.07918507	0.09535887	0.10050834	0.103655696	0.12981986	0.13083453	0.13198802	0.12819219	0.092218965
a0	0.053208634	0.031530183	0.034235287	0.07388358	0.13301036	0.13838305	0.13991842	0.13417405	0.13098618	0.13067028
a31	0.06668171	0.054081	0.0568222	0.09062807	0.11992217	0.12346699	0.12425677	0.12352329	0.12257628	0.11804155
a16	0.017513864	0.098189786	0.10827216	0.106113814	0.10486294	0.117147624	0.117473416	0.118075214	0.11621669	0.096134454
a31	0.08044483	0.032809407	0.03842875	0.0793979	0.12970236	0.13069719	0.13144092	0.12577492	0.12305693	0.1282468
a20	0.04450127	0.09433793	0.10289683	0.10735945	0.10898233	0.11224552	0.112081215	0.11243472	0.11082531	0.094335414
</S>	0.23702131	0.047338393	0.034032047	0.064571746	0.10468563	0.10493931	0.105645224	0.10131298	0.09907637	0.101376966
