 	la	macchina	vuole	riparata	dal	meccanico	</S>
a31	0.008552926	0.011156969	0.029056784	0.111832865	0.15696956	0.10192835	0.58050257
a33	0.0005291864	0.00017021809	7.606745e-05	0.007907426	0.0033856283	0.9381225	0.049808916
a31	5.1853754e-06	1.1068054e-05	2.0341973e-05	0.063583	0.04660374	0.59048575	0.29929096
a41	0.0005613435	0.00021211457	0.000113197864	0.4768461	0.02979849	0.35507303	0.13739574
a18	2.555508e-05	0.00010055813	0.00038741503	0.8580875	0.05391184	0.060434334	0.027052816
a11	0.00016876809	0.0007041843	0.0012279927	0.74029756	0.09268765	0.11139088	0.0535229
a17	0.0008753303	0.0030998164	0.004685098	0.35096624	0.18030599	0.21444155	0.24562596
a11	0.0105720665	0.08389927	0.08143778	0.08439489	0.1584476	0.18979979	0.39144865
a31	0.09428767	0.3093538	0.22278772	0.029069012	0.07177954	0.089109346	0.18361285
a21	0.26832423	0.27286598	0.101804964	0.044881526	0.06364634	0.09936513	0.14911182
a31	0.024835568	0.0802343	0.10679755	0.015806122	0.17756334	0.3142663	0.2804969
a15	0.34600508	0.21176337	0.026772603	0.017936466	0.05520965	0.11562208	0.22669072
a31	0.0032258402	0.03065546	0.16953734	0.0637093	0.32067525	0.23233105	0.1798657
a11	0.40941036	0.24527997	0.03203528	0.01268325	0.06772562	0.10482629	0.12803936
a31	0.120728835	0.30803797	0.25909925	0.034970693	0.11864238	0.08096883	0.077552
a11	0.43031433	0.19904052	0.061147254	0.032650642	0.08133378	0.09542676	0.100086726
a46	0.25469846	0.3552904	0.24803978	0.025143495	0.04745521	0.03524003	0.03413256
a31	0.17372058	0.45758194	0.18534693	0.039170403	0.050489176	0.046800517	0.046890404
</S>	0.39401788	0.16803782	0.09662861	0.060651608	0.09069509	0.09393833	0.09603074
